string,string,string,string,string,string,int
44289,playercards,jup_playercard_animated_opc_outbreak_cdelta50_tier1_atlas,2404,jup,,0
44290,playercards,jup_playercard_animated_opc_outbreak_cdelta50_tier2_atlas,2405,jup,,0
44291,playercards,jup_playercard_animated_opc_outbreak_cdelta50_tier3_atlas,2406,jup,,0
44292,playercards,jup_playercard_animated_opc_outbreak_cdelta50_tier4_atlas_1,2407,jup,,0
44293,playercards,jup_playercard_animated_opc_outbreak_dromeo_tier2_atlas,2408,jup,,0
44294,playercards,jup_playercard_animated_opc_outbreak_dromeo_tier3_atlas,2409,jup,,0
44295,playercards,jup_playercard_animated_opc_outbreak_dromeo_tier4_atlas_1,2410,jup,,0
44296,playercards,jup_playercard_animated_opc_outbreak_evictor_tier1_atlas,2411,jup,,0
44297,playercards,jup_playercard_animated_opc_outbreak_evictor_tier2_atlas,2412,jup,,0
44298,playercards,jup_playercard_animated_opc_outbreak_evictor_tier3_atlas,2413,jup,,0
44299,playercards,jup_playercard_animated_opc_outbreak_evictor_tier4_atlas_2,2414,jup,,0
44300,playercards,jup_playercard_animated_opc_outbreak_pmike_tier1_atlas,2415,jup,,0
44301,playercards,jup_playercard_animated_opc_outbreak_pmike_tier2_atlas,2416,jup,,0
44302,playercards,jup_playercard_animated_opc_outbreak_pmike_tier3_atlas,2417,jup,,0
44303,playercards,jup_playercard_animated_opc_outbreak_pmike_tier4_atlas,2418,jup,,0
44304,playercards,jup_playercard_animated_opc_outbreak_tavlpha95_tier1_atlas,2419,jup,,0
44305,playercards,jup_playercard_animated_opc_outbreak_tavlpha95_tier2_atlas,2420,jup,,0
44306,playercards,jup_playercard_animated_opc_outbreak_tavlpha95_tier3_atlas,2421,jup,,0
44307,playercards,jup_playercard_animated_opc_outbreak_tavlpha95_tier4_atlas_1,2422,jup,,0
44308,playercards,jup_playercard_animated_opc_persistentmprankedplay_01_atlas,2423,jup,,0
44309,playercards,jup_playercard_animated_opc_ponebeta_01_atlas,2424,jup,,0
44310,playercards,jup_playercard_animated_opc_ponegamma_01_atlas,2425,jup,,0
44311,playercards,jup_playercard_animated_opc_retrotheme_03_a_atlas,2426,jup,,0
44312,playercards,jup_playercard_animated_opc_season1mprankedplay_01_atlas,2427,jup,,0
44313,playercards,jup_playercard_animated_opc_season1mprankedplay_02_atlas,2428,jup,,0
44314,playercards,jup_playercard_animated_opc_season1mprankedplay_03_atlas_1,2429,jup,,0
44315,playercards,jup_playercard_animated_opc_tavlpha95_dama_atlas,2430,jup,,0
44316,playercards,jup_playercard_animated_opc_tavlpha95_gold_atlas,2431,jup,,0
44317,playercards,jup_playercard_animated_opc_tavlpha95_orion_atlas,2432,jup,,0
44318,playercards,jup_playercard_animated_opc_tavlpha95_plat_atlas,2433,jup,,0
44319,playercards,jup_playercard_animated_opc_transparenthardware_01_atlas,2434,jup,,0
44320,playercards,jup_playercard_animated_opc_warzoneseason1championsquest_01_atlas,2435,jup,,0
44321,playercards,jup_playercard_animated_opc_warzoneseason1_02_atlas,2436,jup,,0
44322,playercards,jup_playercard_animated_opc_war_01_atlas,2437,jup,,0
44323,playercards,jup_playercard_krampus_atlas,2438,jup,,0
44324,playercards,jup_playercard_newbreach,2439,jup,,0
44325,playercards,jup_playercard_newfaze,2440,jup,,0
44326,playercards,jup_playercard_newguerrillas,2441,jup,,0
44327,playercards,jup_playercard_newheretics,2442,jup,,0
44328,playercards,jup_playercard_newlegion,2443,jup,,0
44329,playercards,jup_playercard_newoptic,2444,jup,,0
44330,playercards,jup_playercard_newravens,2445,jup,,0
44331,playercards,jup_playercard_newrokkr,2446,jup,,0
44332,playercards,jup_playercard_newsubliners,2447,jup,,0
44333,playercards,jup_playercard_newsurge,2448,jup,,0
44334,playercards,jup_playercard_newthieves,2449,jup,,0
44335,playercards,jup_playercard_newultra,2450,jup,,0
44336,playercards,jup_playercard_opc_aetheriumoutbreak_01,2451,jup,,0
44337,playercards,jup_playercard_opc_celtic_01,2452,jup,,0
44338,playercards,jup_playercard_opc_challengeeventrewardswinterholiday_01,2453,jup,,0
44339,playercards,jup_playercard_opc_culturalflare_07,2454,jup,,0
44340,playercards,jup_playercard_opc_fieldrepeventrewardspone_01,2455,jup,,0
44341,playercards,jup_playercard_opc_geometricanomalies_01,2456,jup,,0
44342,playercards,jup_playercard_opc_graffiti_01,2457,jup,,0
44343,playercards,jup_playercard_opc_graphical_09,2458,jup,,0
44344,playercards,jup_playercard_opc_hauntedforest_01,2459,jup,,0
44345,playercards,jup_playercard_opc_holiday_07_1,2460,jup,,0
44346,playercards,jup_playercard_opc_holiday_10,2461,jup,,0
44347,playercards,jup_playercard_opc_launchwinchallengeshop_04,2462,jup,,0
44348,playercards,jup_playercard_opc_maskedmilitary_01,2463,jup,,0
44349,playercards,jup_playercard_opc_medicalxray_01,2464,jup,,0
44350,playercards,jup_playercard_opc_outbreakseason1_03,2465,jup,,0
44351,playercards,jup_playercard_opc_outbreakseason1_04,2466,jup,,0
44352,playercards,jup_playercard_opc_persistentmprankedplay_01,2467,jup,,0
44353,playercards,jup_playercard_opc_persistentmprankedplay_02,2468,jup,,0
44354,playercards,jup_playercard_opc_persistentmprankedplay_03,2469,jup,,0
44355,playercards,jup_playercard_opc_persistentmprankedplay_04,2470,jup,,0
44356,playercards,jup_playercard_opc_persistentmprankedplay_05,2471,jup,,0
44357,playercards,jup_playercard_opc_persistentmprankedplay_06,2472,jup,,0
44358,playercards,jup_playercard_opc_persistentmprankedplay_07,2473,jup,,0
44359,playercards,jup_playercard_opc_persistentmprankedplay_08,2474,jup,,0
44360,playercards,jup_playercard_opc_persistentmprankedplay_09,2475,jup,,0
44361,playercards,jup_playercard_opc_rgbwarrior_05,2476,jup,,0
44362,playercards,jup_playercard_opc_rgbwarrior_06,2477,jup,,0
44363,playercards,jup_playercard_opc_rgbwarrior_10,2478,jup,,0
44364,playercards,jup_playercard_opc_royalflushcasinoqueen_01,2479,jup,,0
44365,playercards,jup_playercard_opc_season1stickerbook_01,2480,jup,,0
44366,playercards,jup_playercard_opc_season1stickerbook_02,2481,jup,,0
44367,playercards,jup_playercard_opc_season1stickerbook_03,2482,jup,,0
44368,playercards,jup_playercard_opc_season1stickerbook_04,2483,jup,,0
44369,playercards,jup_playercard_opc_season1stickerbook_05,2484,jup,,0
44370,playercards,jup_playercard_opc_season1stickerbook_06,2485,jup,,0
44371,playercards,jup_playercard_opc_season1stickerbook_07,2486,jup,,0
44372,playercards,jup_playercard_opc_season1stickerbook_08,2487,jup,,0
44373,playercards,jup_playercard_opc_season1stickerbook_09,2488,jup,,0
44374,playercards,jup_playercard_opc_season1stickerbook_10,2489,jup,,0
44375,playercards,jup_playercard_opc_season1stickerbook_11,2490,jup,,0
44376,playercards,jup_playercard_opc_season1stickerbook_12,2491,jup,,0
44377,playercards,jup_playercard_opc_season1stickerbook_13,2492,jup,,0
44378,playercards,jup_playercard_opc_season1stickerbook_14,2493,jup,,0
44379,playercards,jup_playercard_opc_season1stickerbook_15,2494,jup,,0
44380,playercards,jup_playercard_opc_season1stickerbook_16,2495,jup,,0
44381,playercards,jup_playercard_opc_season1stickerbook_17,2496,jup,,0
44382,playercards,jup_playercard_opc_season1stickerbook_18,2497,jup,,0
44383,playercards,jup_playercard_opc_season1stickerbook_19,2498,jup,,0
44384,playercards,jup_playercard_opc_season1stickerbook_20,2499,jup,,0
44385,playercards,jup_playercard_opc_season1stickerbook_21,2500,jup,,0
44386,playercards,jup_playercard_opc_season1stickerbook_22,2501,jup,,0
44387,playercards,jup_playercard_opc_season1stickerbook_23,2502,jup,,0
44388,playercards,jup_playercard_opc_season1stickerbook_24,2503,jup,,0
44389,playercards,jup_playercard_opc_season1stickerbook_25,2504,jup,,0
44390,playercards,jup_playercard_opc_specialforces_01,2505,jup,,0
44391,playercards,jup_playercard_opc_specialforces_03,2506,jup,,0
44392,playercards,jup_playercard_opc_tiger_01,2507,jup,,0
44393,playercards,jup_playercard_opc_transluscentfossil_01,2508,jup,,0
44394,playercards,jup_playercard_opc_warzoneseason1_01,2509,jup,,0
44395,playercards,jup_playercard_opc_warzoneseason1_02,2510,jup,,0
44396,playercards,jup_playercard_opc_warzoneseason1_03,2511,jup,,0
44397,playercards,jup_playercard_opc_warzoneseason1_04,2512,jup,,0
44398,playercards,jup_playercard_opc_warzoneseason1_08,2513,jup,,0
44399,playercards,jup_playercard_opc_weekendwarrior_01,2514,jup,,0
44400,playercards,jup_playercard_opc_weekendwarrior_06,2515,jup,,0
44401,playercards,jup_playercard_opc_weekendwarrior_09,2516,jup,,0
44402,playercards,jup_playercard_rh_military_04,2517,jup,,0
44403,playercards,jup_playercard_rh_military_10,2518,jup,,0
44404,playercards,jup_playercard_rh_military_15,2519,jup,,0
44405,playercards,jup_playercard_rh_soldierindesert_02,2520,jup,,0
44406,playercards,jup_playercard_rh_soldierindesert_03,2521,jup,,0
44407,playercards,jup_playercard_rh_soldierintheforest_01,2522,jup,,0
44408,playercards,jup_s4_playercard_opc_bastilleday_02,2523,jup,,0
44409,playercards,jup_ui_icon_callingcards_big_reads,2524,jup,,0
44410,playercards,jup_ui_icon_callingcards_doublenade,2525,jup,,0
44411,playercards,jup_ui_icon_callingcards_easymode,2526,jup,,0
44412,playercards,jup_ui_icon_callingcards_flippedaswitch,2527,jup,,0
44413,playercards,jup_ui_icon_callingcards_fulltilt,2528,jup,,0
44414,playercards,jup_ui_icon_callingcards_galaxybrain,2529,jup,,0
44415,playercards,jup_ui_icon_callingcards_getthrottled,2530,jup,,0
44416,playercards,jup_ui_icon_callingcards_got_your_flank,2531,jup,,0
44417,playercards,jup_ui_icon_callingcards_regain,2532,jup,,0
44418,playercards,jup_ui_icon_callingcards_shoot_frag_celebrate,2533,jup,,0
44419,playercards,jup_ui_icon_callingcards_steamrolled_1,2534,jup,,0
44420,playercards,jup_ui_icon_callingcards_tothebank,2535,jup,,0
44422,playercards,jup_playercard_cc_atlas,2536,jup,,0
44423,playercards,jup_playercard_cc_gallos,2537,jup,,0
44424,playercards,jup_playercard_cc_leon,2538,jup,,0
44425,playercards,jup_playercard_cc_pachuca,2539,jup,,0
44426,playercards,jup_playercard_cc_santos,2540,jup,,0
44427,playercards,jup_playercard_cc_xolos,2541,jup,,0
44428,playercards,jup_playercard_warzoneseason1_63,2542,jup,,0
44429,playercards,jup_playercard_warzoneseason1_67,2543,jup,,0
44430,playercards,jup_playercard_warzoneseason1_70,2544,jup,,0
44431,playercards,jup_playercard_warzoneseason1_72,2545,jup,,0
44629,playercards,jup_card_b4002_6,2547,jup,,0
44630,playercards,jup_card_b4044_2,2548,jup,,0
44631,playercards,jup_card_n4900_9,2549,jup,,0
44632,playercards,jup_card_n4900_11,2550,jup,,0
44633,playercards,jup_card_n4900_12,2551,jup,,0
44634,playercards,jup_card_n4900_13,2552,jup,,0
44635,playercards,jup_card_n4900_14,2553,jup,,0
44636,playercards,jup_card_n4900_19,2554,jup,,0
44637,playercards,jup_card_b4001_6,2555,jup,,0
44638,playercards,jup_card_b4003_5,2556,jup,,0
44639,playercards,jup_card_n4900_10,2557,jup,,0
44640,playercards,jup_card_n4900_18,2558,jup,,0
44641,playercards,jup_card_n4900_4,2559,jup,,0
44642,playercards,jup_card_n4900_7,2560,jup,,0
44643,playercards,jup_card_n4900_15,2561,jup,,0
44644,playercards,jup_card_n4932_2,2562,jup,,0
44645,playercards,jup_card_z4511_9,2563,jup,,0
44646,playercards,jup_card_b4045_2,2564,jup,,0
44647,playercards,jup_card_b4047_2,2565,jup,,0
44648,playercards,jup_card_b4046_1,2566,jup,,0
44649,playercards,jup_card_b4042_6,2567,jup,,0
46376,playercards,jup_playercard_opc_outbreaklaunchrewards_02,2572,jup,,0
46469,playercards,jup_playercard_opc_stickerpunk_03,2573,jup,,0
46470,playercards,jup_ui_icon_callingcards_4,2574,jup,,0
46471,playercards,jup_ui_icon_callingcards_archers_161,2575,jup,,0
46472,playercards,jup_ui_icon_callingcards_bps4_deathstalkerzombie2,2576,jup,,0
46473,playercards,jup_ui_icon_callingcards_brokenbuildings,2577,jup,,0
46474,playercards,jup_ui_icon_callingcards_burningflag_001,2578,jup,,0
46475,playercards,jup_ui_icon_callingcards_mural_029,2579,jup,,0
46476,playercards,jup_ui_icon_callingcards_psychadelic_83,2580,jup,,0
46477,playercards,jup_ui_icon_callingcards_r8_10,2581,jup,,0
46478,playercards,jup_ui_icon_callingcards_s3_vts_03_final,2582,jup,,0
46479,playercards,jup_ui_icon_callingcards_s3_vts_05_final,2583,jup,,0
46480,playercards,jup_ui_icon_callingcards_s3_vts_13_final,2584,jup,,0
46481,playercards,jup_ui_icon_callingcards_s3_vts_18_final,2585,jup,,0
46482,playercards,jup_ui_icon_callingcards_s3_vts_20_final,2586,jup,,0
46483,playercards,jup_ui_icon_callingcards_vts_18,2587,jup,,0
46484,playercards,jup_ui_icon_callingcards_vts_28,2588,jup,,0
46485,playercards,jup_ui_icon_callingcards_vts_31,2589,jup,,0
47933,playercards,jup_playercard_opc_weekendwarrior_10,2590,jup,,0
48105,playercards,jup_playercard_animated_opc_textures_01_atlas,2591,jup,,0
48377,playercards,jup_playercard_animated_br_codmas_punch,2592,jup,,0
48378,playercards,jup_playercard_animated_opc_nebula_01_atlas,2593,jup,,0
48530,playercards,jup_playercard_animated_opc_outbreak_dromeo_tier1_atlas,2594,jup,,0
48541,playercards,jup_ui_icon_playercard_clinic,2595,jup,,0
48657,playercards,jup_playercard_n1984_1_warzoneseason1_5_championsquest,2596,jup,,0
48658,playercards,jup_playercard_n1984_2_warzoneseason1_5_championsquest,2597,jup,,0
49309,playercards,jup_playercard_br_codmas_shadows,2598,jup,,0
49310,playercards,jup_playercard_br_codmas_glare,2599,jup,,0
49311,playercards,jup_playercard_br_codmas_greetings,2600,jup,,0
49312,playercards,jup_playercard_br_codmas_hunt,2601,jup,,0
50229,playercards,jup_playercard_opc_og_adam_repeat,2602,jup,,0
51665,playercards,jup_card_n2902_4,2603,jup,,0
51666,playercards,jup_card_n2917_9,2604,jup,,0
51667,playercards,jup_card_n2917_10,2605,jup,,0
51668,playercards,jup_card_n2917_11,2606,jup,,0
51669,playercards,jup_card_n2917_12,2607,jup,,0
51670,playercards,jup_card_n2917_13,2608,jup,,0
51671,playercards,jup_card_n2917_14,2609,jup,,0
51672,playercards,jup_card_n2917_15,2610,jup,,0
51673,playercards,jup_card_n2917_16,2611,jup,,0
51674,playercards,jup_card_n2917_17,2612,jup,,0
51675,playercards,jup_card_n2917_18,2613,jup,,0
51676,playercards,jup_card_n2917_19,2614,jup,,0
51677,playercards,jup_card_n2926_6,2615,jup,,0
51678,playercards,jup_card_n2927_2,2616,jup,,0
51679,playercards,jup_card_n2928_3,2617,jup,,0
51680,playercards,jup_card_n2929_4,2618,jup,,0
51681,playercards,jup_card_n2932_2,2619,jup,,0
51682,playercards,jup_card_z2501_6,2620,jup,,0
51683,playercards,jup_card_z2502_4,2621,jup,,0
51684,playercards,jup_card_z2504_6,2622,jup,,0
51685,playercards,jup_card_n2916_1,2623,jup,,0
51686,playercards,jup_card_n2916_2,2624,jup,,0
51687,playercards,jup_card_n2916_3,2625,jup,,0
51688,playercards,jup_card_n2916_4,2626,jup,,0
51689,playercards,jup_card_z2514_4,2627,jup,,0
51690,playercards,jup_card_z2517_5,2628,jup,,0
51691,playercards,jup_card_z2518_5,2629,jup,,0
51737,playercards,jup_card_n2914_1,2630,jup,,0
51738,playercards,jup_card_n2914_2,2631,jup,,0
51739,playercards,jup_card_n2914_3,2632,jup,,0
51740,playercards,jup_card_n2914_4,2633,jup,,0
51741,playercards,jup_card_b2043_5,2634,jup,,0
51742,playercards,jup_card_n2901_1,2635,jup,,0
51743,playercards,jup_card_n2901_2,2636,jup,,0
51744,playercards,jup_card_n2901_3,2637,jup,,0
51745,playercards,jup_card_n2901_4,2638,jup,,0
51746,playercards,jup_card_n2901_5,2639,jup,,0
51747,playercards,jup_card_n2901_6,2640,jup,,0
51748,playercards,jup_card_n2901_7,2641,jup,,0
51749,playercards,jup_card_n2901_8,2642,jup,,0
51750,playercards,jup_card_n2901_9,2643,jup,,0
51751,playercards,jup_card_n2901_10,2644,jup,,0
51752,playercards,jup_card_n2901_11,2645,jup,,0
51753,playercards,jup_card_n2901_12,2646,jup,,0
51754,playercards,jup_card_n2901_13,2647,jup,,0
51755,playercards,jup_card_n2901_14,2648,jup,,0
51756,playercards,jup_card_n2901_15,2649,jup,,0
51757,playercards,jup_card_n2901_16,2650,jup,,0
51758,playercards,jup_card_n2901_17,2651,jup,,0
51759,playercards,jup_card_n2901_18,2652,jup,,0
51760,playercards,jup_card_n2901_19,2653,jup,,0
51761,playercards,jup_card_n2901_20,2654,jup,,0
51762,playercards,jup_card_b2090_3,2655,jup,,0
51763,playercards,jup_card_b2088_3,2656,jup,,0
51764,playercards,jup_card_b2083_9,2657,jup,,0
51765,playercards,jup_card_b2044_2,2658,jup,,0
51766,playercards,jup_card_b2011_3,2659,jup,,0
51767,playercards,jup_card_b2006_4,2660,jup,,0
51768,playercards,jup_card_n2915_1,2661,jup,,0
51769,playercards,jup_card_n2915_2,2662,jup,,0
51770,playercards,jup_card_n2915_3,2663,jup,,0
51771,playercards,jup_card_n2915_4,2664,jup,,0
51834,playercards,jup_card_n1964_21,2665,jup,,0
51835,playercards,jup_card_n1964_22,2666,jup,,0
51836,playercards,jup_card_n1964_23,2667,jup,,0
51837,playercards,jup_card_n1963_9,2668,jup,,0
51838,playercards,jup_card_n1963_10,2669,jup,,0
51839,playercards,jup_card_n1963_11,2670,jup,,0
51840,playercards,jup_card_n1963_12,2671,jup,,0
51841,playercards,jup_card_n1963_13,2672,jup,,0
51842,playercards,jup_card_n1963_14,2673,jup,,0
51843,playercards,jup_card_n1963_15,2674,jup,,0
51844,playercards,jup_card_n1963_16,2675,jup,,0
51845,playercards,jup_card_n1963_17,2676,jup,,0
51846,playercards,jup_card_n1963_18,2677,jup,,0
51847,playercards,jup_card_b2004_4,2678,jup,,0
51848,playercards,jup_card_b2087_6,2679,jup,,0
51849,playercards,jup_card_b2069_3,2680,jup,,0
51850,playercards,jup_card_n2930_1,2681,jup,,0
51851,playercards,jup_card_b2068_6,2682,jup,,0
51852,playercards,jup_card_z2520_6,2683,jup,,0
51853,playercards,jup_card_n2921_2,2684,jup,,0
51854,playercards,jup_card_n2921_3,2685,jup,,0
51855,playercards,jup_card_n2921_5,2686,jup,,0
51856,playercards,jup_card_n2921_6,2687,jup,,0
51857,playercards,jup_card_n2903_6,2688,jup,,0
51858,playercards,jup_card_n2922_24,2689,jup,,0
51859,playercards,jup_card_n2931_6,2690,jup,,0
52048,playercards,jup_card_b2067_4,2691,jup,,0
52049,playercards,jup_card_n2917_2,2692,jup,,0
52050,playercards,jup_card_n2917_3,2693,jup,,0
52051,playercards,jup_card_n2917_4,2694,jup,,0
52052,playercards,jup_card_n2917_5,2695,jup,,0
52053,playercards,jup_card_n2917_6,2696,jup,,0
52054,playercards,jup_card_n2917_7,2697,jup,,0
52055,playercards,jup_card_n2917_8,2698,jup,,0
52056,playercards,jup_card_n2917_20,2699,jup,,0
52057,playercards,jup_card_z2515_6,2700,jup,,0
52058,playercards,jup_card_n2913_15,2701,jup,,0
52059,playercards,jup_card_n2913_16,2702,jup,,0
52060,playercards,jup_card_n2913_17,2703,jup,,0
52061,playercards,jup_card_n2925_5,2704,jup,,0
52062,playercards,jup_card_n2935_1,2705,jup,,0
52063,playercards,jup_card_n2935_2,2706,jup,,0
52064,playercards,jup_card_n2935_3,2707,jup,,0
52065,playercards,jup_card_n2935_4,2708,jup,,0
52066,playercards,jup_card_n2935_5,2709,jup,,0
52067,playercards,jup_card_z2505_4,2710,jup,,0
52068,playercards,jup_card_n2921_4,2711,jup,,0
52093,playercards,jup_card_n2917_1,2712,jup,,0
52113,playercards,jup_card_n2922_22,2713,jup,,0
52114,playercards,jup_card_n2922_23,2714,jup,,0
52115,playercards,jup_card_n2915_14,2715,jup,,0
52116,playercards,jup_card_n2915_15,2716,jup,,0
52117,playercards,jup_card_n2915_16,2717,jup,,0
52118,playercards,jup_card_n2915_17,2718,jup,,0
52119,playercards,jup_card_n2916_14,2719,jup,,0
52120,playercards,jup_card_n2916_15,2720,jup,,0
52121,playercards,jup_card_n2916_16,2721,jup,,0
52122,playercards,jup_card_n2916_17,2722,jup,,0
52123,playercards,jup_card_n2904_1,2723,jup,,0
52209,playercards,jup_card_n2913_1,2724,jup,,0
52210,playercards,jup_card_n2913_2,2725,jup,,0
52211,playercards,jup_card_n2913_3,2726,jup,,0
52212,playercards,jup_card_n2913_4,2727,jup,,0
52213,playercards,jup_card_n2913_14,2728,jup,,0
52214,playercards,jup_card_n2914_14,2729,jup,,0
52215,playercards,jup_card_n2914_15,2730,jup,,0
52216,playercards,jup_card_n2914_16,2731,jup,,0
52217,playercards,jup_card_n2914_17,2732,jup,,0
52218,playercards,jup_card_b2045_2,2733,jup,,0
52219,playercards,jup_card_b2091_6,2734,jup,,0
52220,playercards,jup_card_b2008_3,2735,jup,,0
52221,playercards,jup_card_b2009_3,2736,jup,,0
52222,playercards,jup_card_b2080_5,2737,jup,,0
52223,playercards,jup_card_n2929_9,2738,jup,,0
52224,playercards,jup_card_b2007_5,2739,jup,,0
53535,playercards,jup_card_n2907_3,2740,jup,,0
53536,playercards,jup_card_n2934_6,2741,jup,,0
53537,playercards,jup_card_n2905_2,2742,jup,,0
53538,playercards,jup_card_n2906_4,2743,jup,,0
53539,playercards,jup_card_n2906_5,2744,jup,,0
53540,playercards,jup_card_n2906_6,2745,jup,,0
53541,playercards,jup_card_n2908_1,2746,jup,,0
53542,playercards,jup_card_n2909_1,2747,jup,,0
53778,playercards,jup_card_b2068_7,2749,jup,,0
53779,playercards,jup_card_b2069_7,2750,jup,,0
53884,playercards,jup_card_b2033_8,2751,jup,,0
53885,playercards,jup_card_b2094_7,2752,jup,,0
54090,playercards,jup_playercard_b3048_5,2753,jup,,0
54700,playercards,mgl_ui_playercard_115,2754,iw9,,0
55539,playercards,jup_card_b3034_5,2755,jup,,0
55541,playercards,jup_card_b3049_3,2757,jup,,0
55542,playercards,jup_card_b3050_3,2758,jup,,0
55543,playercards,jup_card_b3051_3,2759,jup,,0
55544,playercards,jup_card_b3053_3,2760,jup,,0
55545,playercards,jup_card_b3057_2,2761,jup,,0
55546,playercards,jup_card_b3927_1,2762,jup,,0
55547,playercards,jup_card_b3927_2,2763,jup,,0
55548,playercards,jup_card_b3929_2,2764,jup,,0
55549,playercards,jup_card_b3930_2,2765,jup,,0
55550,playercards,jup_card_b3931_5,2766,jup,,0
55970,playercards,jup_card_n2941_1,2767,jup,,0
55971,playercards,jup_card_n2941_2,2768,jup,,0
56990,playercards,jup_card_z3501_6,2769,jup,,0
56991,playercards,jup_card_z3502_4,2770,jup,,0
56992,playercards,jup_card_z3504_6,2771,jup,,0
56993,playercards,jup_card_z3505_4,2772,jup,,0
56994,playercards,jup_card_z3515_6,2773,jup,,0
56995,playercards,jup_card_z3518_5,2774,jup,,0
56996,playercards,jup_card_z3520_6,2775,jup,,0
57148,playercards,jup_card_b3010_7,2776,jup,,0
57149,playercards,jup_card_b3028_3,2777,jup,,0
57150,playercards,jup_card_b3029_3,2778,jup,,0
57151,playercards,jup_card_b3030_3,2779,jup,,0
57152,playercards,jup_card_b3031_8,2780,jup,,0
57153,playercards,jup_card_b3064_4,2781,jup,,0
57154,playercards,jup_card_b3083_7,2782,jup,,0
57155,playercards,jup_card_n3902_1,2783,jup,,0
57156,playercards,jup_card_n3902_2,2784,jup,,0
57157,playercards,jup_card_n3902_3,2785,jup,,0
57158,playercards,jup_card_n3902_4,2786,jup,,0
57159,playercards,jup_card_n3902_5,2787,jup,,0
57160,playercards,jup_card_n3902_6,2788,jup,,0
57161,playercards,jup_card_n3902_7,2789,jup,,0
57162,playercards,jup_card_n3902_8,2790,jup,,0
57163,playercards,jup_card_n3902_9,2791,jup,,0
57164,playercards,jup_card_n3902_10,2792,jup,,0
57165,playercards,jup_card_n3902_11,2793,jup,,0
57166,playercards,jup_card_n3902_12,2794,jup,,0
57167,playercards,jup_card_n3902_13,2795,jup,,0
57168,playercards,jup_card_n3902_14,2796,jup,,0
57169,playercards,jup_card_n3902_15,2797,jup,,0
57170,playercards,jup_card_n3902_16,2798,jup,,0
57171,playercards,jup_card_n3902_17,2799,jup,,0
57172,playercards,jup_card_n3902_18,2800,jup,,0
57173,playercards,jup_card_n3902_19,2801,jup,,0
57174,playercards,jup_card_n3902_20,2802,jup,,0
57175,playercards,jup_card_n3926_1,2803,jup,,0
58140,playercards,jup_card_z3514_4,2804,jup,,0
58141,playercards,jup_card_z3517_5,2805,jup,,0
58142,playercards,jup_card_z3523_3,2806,jup,,0
58143,playercards,jup_card_b3066_3,2807,jup,,0
58144,playercards,jup_card_n3911_4,2808,jup,,0
58145,playercards,jup_card_n3912_2,2809,jup,,0
58146,playercards,jup_card_n3912_3,2810,jup,,0
58147,playercards,jup_card_n3912_4,2811,jup,,0
58148,playercards,jup_card_n3912_5,2812,jup,,0
58149,playercards,jup_card_n3912_6,2813,jup,,0
58150,playercards,jup_card_n3912_7,2814,jup,,0
58151,playercards,jup_card_n3919_7,2815,jup,,0
58152,playercards,jup_card_n3934_1,2816,jup,,0
58424,playercards,jup_card_n3920_10,2817,jup,,0
58425,playercards,jup_card_n3923_2,2818,jup,,0
58426,playercards,jup_card_n3909_14,2819,jup,,0
58427,playercards,jup_card_n3909_15,2820,jup,,0
58428,playercards,jup_card_n3909_16,2821,jup,,0
58429,playercards,jup_card_n3909_17,2822,jup,,0
58430,playercards,jup_card_n3909_1,2823,jup,,0
58431,playercards,jup_card_n3909_2,2824,jup,,0
58432,playercards,jup_card_n3909_3,2825,jup,,0
58433,playercards,jup_card_n3909_4,2826,jup,,0
58434,playercards,jup_card_n3907_14,2827,jup,,0
58435,playercards,jup_card_n3907_15,2828,jup,,0
58436,playercards,jup_card_n3907_16,2829,jup,,0
58437,playercards,jup_card_n3907_17,2830,jup,,0
58438,playercards,jup_card_n3907_3,2831,jup,,0
58439,playercards,jup_card_n3907_4,2832,jup,,0
58440,playercards,jup_card_n3907_1,2833,jup,,0
58441,playercards,jup_card_b3052_3,2834,jup,,0
58442,playercards,jup_card_b3054_3,2835,jup,,0
58443,playercards,jup_card_b3055_2,2836,jup,,0
58444,playercards,jup_card_b3056_2,2837,jup,,0
58445,playercards,jup_card_b3058_2,2838,jup,,0
58446,playercards,jup_card_b3059_2,2839,jup,,0
58447,playercards,jup_card_b3060_2,2840,jup,,0
58448,playercards,jup_card_b3065_4,2841,jup,,0
58449,playercards,jup_card_n3910_1,2842,jup,,0
58450,playercards,jup_card_n3910_2,2843,jup,,0
58451,playercards,jup_card_n3910_3,2844,jup,,0
58452,playercards,jup_card_n3910_4,2845,jup,,0
58453,playercards,jup_card_n3908_1,2846,jup,,0
58454,playercards,jup_card_n3908_2,2847,jup,,0
58455,playercards,jup_card_n3908_3,2848,jup,,0
58456,playercards,jup_card_n3908_4,2849,jup,,0
58502,playercards,jup_card_n3907_27,2850,jup,,0
58503,playercards,jup_card_n3907_28,2851,jup,,0
58504,playercards,jup_card_n3907_29,2852,jup,,0
58505,playercards,jup_card_n3907_30,2853,jup,,0
58506,playercards,jup_card_n3909_27,2854,jup,,0
58507,playercards,jup_card_n3909_28,2855,jup,,0
58508,playercards,jup_card_n3909_29,2856,jup,,0
58509,playercards,jup_card_n3909_30,2857,jup,,0
58510,playercards,jup_card_n3918_6,2858,jup,,0
58511,playercards,jup_card_n3920_5,2859,jup,,0
60159,playercards,jup_card_b3084_2,2860,jup,,0
60160,playercards,jup_card_n3901_1,2861,jup,,0
60161,playercards,jup_card_n3901_2,2862,jup,,0
