string,string,localized_a,localized_a,string,string,string,string,string,string,string,string,string,string,int,string,string,string,string
42757,jup_aa_s5_w1_br_2,a&CHALLENGE/JUP_CH_WEEKLY_W1_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_SOUTH_DESC,15,7500,,5,1,BR,1721836800,1726675199,1718298560,1723136959,0,,,,
42758,jup_aa_s5_w1_br_3,a&CHALLENGE/JUP_CH_WEEKLY_W1_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_CENTER_DESC,15,5000,,5,1,BR,1721836800,1726675199,1718298560,1723136959,0,,,,
42759,jup_aa_s5_w1_br_4,a&CHALLENGE/JUP_CH_WEEKLY_W1_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_PLACEMENT_DESC,7,10000,,5,1,BR,1721836800,1726675199,1718298560,1723136959,0,,,,
42760,jup_aa_s5_w1_br_5,a&CHALLENGE/JUP_CH_WEEKLY_W1_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_CONTRACTS_DESC,15,5000,,5,1,BR,1721836800,1726675199,1718298560,1723136959,0,,,,
42761,jup_aa_s5_w1_br_6,a&CHALLENGE/JUP_CH_WEEKLY_W1_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_ANY_CACHES_DESC,75,2500,,5,1,BR,1721836800,1726675199,1718298560,1723136959,0,,,,
42762,jup_aa_s5_w1_zm_0,a&CHALLENGE/JUP_CH_WEEKLY_W1_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W1_0_5_DESC,250,2500,,5,1,ZM,1721836800,1726675199,1718298560,1723136959,0,,,,
42763,jup_aa_s5_w1_zm_1,a&CHALLENGE/JUP_CH_WEEKLY_W1_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W1_1_5_DESC,250,5000,,5,1,ZM,1721836800,1726675199,1718298560,1723136959,0,,,,
42764,jup_aa_s5_w1_zm_2,a&CHALLENGE/JUP_CH_WEEKLY_W1_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W1_2_5_DESC,250,5000,,5,1,ZM,1721836800,1726675199,1718298560,1723136959,0,,,,
42765,jup_aa_s5_w1_zm_3,a&CHALLENGE/JUP_CH_WEEKLY_W1_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W1_3_5_DESC,100,5000,,5,1,ZM,1721836800,1726675199,1718298560,1723136959,0,,,,
42766,jup_aa_s5_w1_zm_4,a&CHALLENGE/JUP_CH_WEEKLY_W1_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W1_4_5_DESC,200,7500,,5,1,ZM,1721836800,1726675199,1718298560,1723136959,0,,,,
42767,jup_aa_s5_w1_zm_5,a&CHALLENGE/JUP_CH_WEEKLY_W1_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W1_5_5_DESC,20,7500,,5,1,ZM,1721836800,1726675199,1718298560,1723136959,0,,,,
42768,jup_aa_s5_w1_zm_6,a&CHALLENGE/JUP_CH_WEEKLY_W1_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W1_6_5_DESC,3,10000,,5,1,ZM,1721836800,1726675199,1718298560,1723136959,0,,,,
42769,jup_aa_tracker_s5_w1,a&JUP_CHALLENGE/WEEK_1_CHALLENGE_REWARD,a&CHALLENGE/JUP_CH_WEEKLY_W1_TRACKER_DESC,5,,74070,5,1,WeeklyTracker,1721836800,1726675199,1718298560,1723136959,0,65577+65578+65579,,74070,bp_token_weekly_season_5
42770,jup_aa_s5_w2_mp_0,a&CHALLENGE/JUP_CH_WEEKLY_W2_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_ADS_KILLS_DESC,35,2500,,5,2,MP,1722441600,1726675199,1718903360,1723136959,0,,,,
42771,jup_aa_s5_w2_mp_1,a&CHALLENGE/JUP_CH_WEEKLY_W2_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_SILENCED_AR_KILLS_DESC,20,5000,,5,2,MP,1722441600,1726675199,1718903360,1723136959,0,,,,
42772,jup_aa_s5_w2_mp_2,a&CHALLENGE/JUP_CH_WEEKLY_W2_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_SCOPE_KILLS_DESC,25,5000,,5,2,MP,1722441600,1726675199,1718903360,1723136959,0,,,,
42773,jup_aa_s5_w2_mp_3,a&CHALLENGE/JUP_CH_WEEKLY_W2_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_DMR_OR_SNIPER_HEADSHOT_KILLS_DESC,15,5000,,5,2,MP,1722441600,1726675199,1718903360,1723136959,0,,,,
42774,jup_aa_s5_w2_mp_4,a&CHALLENGE/JUP_CH_WEEKLY_W2_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_2_KILLS_IN_A_MAG_DESC,10,7500,,5,2,MP,1722441600,1726675199,1718903360,1723136959,0,,,,
42775,jup_aa_s5_w2_mp_5,a&CHALLENGE/JUP_CH_WEEKLY_W2_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_LMG_FULLY_KITTED_KILLS_DESC,15,7500,,5,2,MP,1722441600,1726675199,1718903360,1723136959,0,,,,
42776,jup_aa_s5_w2_mp_6,a&CHALLENGE/JUP_CH_WEEKLY_W2_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_BREATH_HELD_SNIPER_KILLS_DESC,5,10000,,5,2,MP,1722441600,1726675199,1718903360,1723136959,0,,,,
42777,jup_aa_s5_w2_br_0,a&CHALLENGE/JUP_CH_WEEKLY_W2_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_NW_DESC,30,7500,,5,2,BR,1722441600,1726675199,1718903360,1723136959,0,,,,
42778,jup_aa_s5_w2_br_1,a&CHALLENGE/JUP_CH_WEEKLY_W2_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_EAST_DESC,30,5000,,5,2,BR,1722441600,1726675199,1718903360,1723136959,0,,,,
42779,jup_aa_s5_w2_br_2,a&CHALLENGE/JUP_CH_WEEKLY_W2_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_SOUTH_DESC,30,7500,,5,2,BR,1722441600,1726675199,1718903360,1723136959,0,,,,
42780,jup_aa_s5_w2_br_3,a&CHALLENGE/JUP_CH_WEEKLY_W2_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_CENTER_DESC,30,5000,,5,2,BR,1722441600,1726675199,1718903360,1723136959,0,,,,
42781,jup_aa_s5_w2_br_4,a&CHALLENGE/JUP_CH_WEEKLY_W2_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_PLACEMENT_DESC,7,10000,,5,2,BR,1722441600,1726675199,1718903360,1723136959,0,,,,
42782,jup_aa_s5_w2_br_5,a&CHALLENGE/JUP_CH_WEEKLY_W2_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_CONTRACTS_DESC,20,5000,,5,2,BR,1722441600,1726675199,1718903360,1723136959,0,,,,
42783,jup_aa_s5_w2_br_6,a&CHALLENGE/JUP_CH_WEEKLY_W2_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_ELIMINATIONS_DESC,7,2500,,5,2,BR,1722441600,1726675199,1718903360,1723136959,0,,,,
42784,jup_aa_s5_w2_zm_0,a&CHALLENGE/JUP_CH_WEEKLY_W2_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W2_0_5_DESC,300,2500,,5,2,ZM,1722441600,1726675199,1718903360,1723136959,0,,,,
42785,jup_aa_s5_w2_zm_1,a&CHALLENGE/JUP_CH_WEEKLY_W2_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W2_1_5_DESC,100,5000,,5,2,ZM,1722441600,1726675199,1718903360,1723136959,0,,,,
42786,jup_aa_s5_w2_zm_2,a&CHALLENGE/JUP_CH_WEEKLY_W2_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W2_2_5_DESC,150,5000,,5,2,ZM,1722441600,1726675199,1718903360,1723136959,0,,,,
42787,jup_aa_s5_w2_zm_3,a&CHALLENGE/JUP_CH_WEEKLY_W2_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W2_3_5_DESC,200,5000,,5,2,ZM,1722441600,1726675199,1718903360,1723136959,0,,,,
42788,jup_aa_s5_w2_zm_4,a&CHALLENGE/JUP_CH_WEEKLY_W2_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W2_4_5_DESC,300,7500,,5,2,ZM,1722441600,1726675199,1718903360,1723136959,0,,,,
42789,jup_aa_s5_w2_zm_5,a&CHALLENGE/JUP_CH_WEEKLY_W2_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W2_5_5_DESC,75,7500,,5,2,ZM,1722441600,1726675199,1718903360,1723136959,0,,,,
42790,jup_aa_s5_w2_zm_6,a&CHALLENGE/JUP_CH_WEEKLY_W2_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W2_6_5_DESC,20,10000,,5,2,ZM,1722441600,1726675199,1718903360,1723136959,0,,,,
42791,jup_aa_tracker_s5_w2,a&JUP_CHALLENGE/WEEK_2_CHALLENGE_REWARD,a&CHALLENGE/JUP_CH_WEEKLY_W2_TRACKER_DESC,5,,65567,5,2,WeeklyTracker,1722441600,1726675199,1718903360,1723136959,0,71641+65569+65570+65571+65572+65580,,65567+26329,bp_token_weekly_season_5
42792,jup_aa_s5_w3_mp_0,a&CHALLENGE/JUP_CH_WEEKLY_W3_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_HIPFIRE_KILLS_NON_RECOMMENDED_DESC,25,2500,,5,3,MP,1723046400,1726675199,1719508160,1723136959,0,,,,
42793,jup_aa_s5_w3_mp_1,a&CHALLENGE/JUP_CH_WEEKLY_W3_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_SMG_AFTER_SPRINT_KILLS_DESC,30,5000,,5,3,MP,1723046400,1726675199,1719508160,1723136959,0,,,,
42794,jup_aa_s5_w3_mp_2,a&CHALLENGE/JUP_CH_WEEKLY_W3_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_SILENCED_OR_THROWING_KNIFE_KILLS_DESC,20,5000,,5,3,MP,1723046400,1726675199,1719508160,1723136959,0,,,,
42795,jup_aa_s5_w3_mp_3,a&CHALLENGE/JUP_CH_WEEKLY_W3_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_GUN_BUTT_MELEE_KILLS_NON_RECOMMENDED_DESC,10,5000,,5,3,MP,1723046400,1726675199,1719508160,1723136959,0,,,,
42796,jup_aa_s5_w3_mp_4,a&CHALLENGE/JUP_CH_WEEKLY_W3_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_BATTLE_RIFLE_HIPFIRE_KILLS_NON_RECOMMENDED_DESC,10,7500,,5,3,MP,1723046400,1726675199,1719508160,1723136959,0,,,,
42797,jup_aa_s5_w3_mp_5,a&CHALLENGE/JUP_CH_WEEKLY_W3_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_UNDERBARREL_ATTACHMENT_KILLS_NON_RECOMMENDED_DESC,8,7500,,5,3,MP,1723046400,1726675199,1719508160,1723136959,0,,,,
42798,jup_aa_s5_w3_mp_6,a&CHALLENGE/JUP_CH_WEEKLY_W3_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_COVERT_SNEAKERS_OR_DEAD_SILENCE_KILLS_DESC,15,10000,,5,3,MP,1723046400,1726675199,1719508160,1723136959,0,,,,
42799,jup_aa_s5_w3_br_0,a&CHALLENGE/JUP_CH_WEEKLY_W3_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_NW_DESC,15,7500,,5,3,BR,1723046400,1726675199,1719508160,1723136959,0,,,,
42800,jup_aa_s5_w3_br_1,a&CHALLENGE/JUP_CH_WEEKLY_W3_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_EAST_DESC,15,5000,,5,3,BR,1723046400,1726675199,1719508160,1723136959,0,,,,
42801,jup_aa_s5_w3_br_2,a&CHALLENGE/JUP_CH_WEEKLY_W3_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_SOUTH_DESC,15,7500,,5,3,BR,1723046400,1726675199,1719508160,1723136959,0,,,,
42802,jup_aa_s5_w3_br_3,a&CHALLENGE/JUP_CH_WEEKLY_W3_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_CENTER_DESC,15,5000,,5,3,BR,1723046400,1726675199,1719508160,1723136959,0,,,,
42803,jup_aa_s5_w3_br_4,a&CHALLENGE/JUP_CH_WEEKLY_W3_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_PLACEMENT_DESC,7,10000,,5,3,BR,1723046400,1726675199,1719508160,1723136959,0,,,,
42804,jup_aa_s5_w3_br_5,a&CHALLENGE/JUP_CH_WEEKLY_W3_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_CONTRACTS_DESC,15,5000,,5,3,BR,1723046400,1726675199,1719508160,1723136959,0,,,,
42805,jup_aa_s5_w3_br_6,a&CHALLENGE/JUP_CH_WEEKLY_W3_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_ANY_CACHES_DESC,75,2500,,5,3,BR,1723046400,1726675199,1719508160,1723136959,0,,,,
42806,jup_aa_s5_w3_zm_0,a&CHALLENGE/JUP_CH_WEEKLY_W3_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W3_0_5_DESC,100,2500,,5,3,ZM,1723046400,1726675199,1719508160,1723136959,0,,,,
42807,jup_aa_s5_w3_zm_1,a&CHALLENGE/JUP_CH_WEEKLY_W3_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W3_1_5_DESC,300,5000,,5,3,ZM,1723046400,1726675199,1719508160,1723136959,0,,,,
42808,jup_aa_s5_w3_zm_2,a&CHALLENGE/JUP_CH_WEEKLY_W3_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W3_2_5_DESC,50,5000,,5,3,ZM,1723046400,1726675199,1719508160,1723136959,0,,,,
42809,jup_aa_s5_w3_zm_3,a&CHALLENGE/JUP_CH_WEEKLY_W3_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W3_3_5_DESC,75,5000,,5,3,ZM,1723046400,1726675199,1719508160,1723136959,0,,,,
42810,jup_aa_s5_w3_zm_4,a&CHALLENGE/JUP_CH_WEEKLY_W3_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W3_4_5_DESC,100,7500,,5,3,ZM,1723046400,1726675199,1719508160,1723136959,0,,,,
42811,jup_aa_s5_w3_zm_5,a&CHALLENGE/JUP_CH_WEEKLY_W3_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W3_5_5_DESC,250,7500,,5,3,ZM,1723046400,1726675199,1719508160,1723136959,0,,,,
42812,jup_aa_s5_w3_zm_6,a&CHALLENGE/JUP_CH_WEEKLY_W3_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W3_6_5_DESC,30,10000,,5,3,ZM,1723046400,1726675199,1719508160,1723136959,0,,,,
42813,jup_aa_tracker_s5_w3,a&JUP_CHALLENGE/WEEK_3_CHALLENGE_REWARD,a&CHALLENGE/JUP_CH_WEEKLY_W3_TRACKER_DESC,5,,65621,5,3,WeeklyTracker,1723046400,1726675199,1719508160,1723136959,0,,,65621+26329+26329,bp_token_weekly_season_5
42814,jup_aa_s5_w4_mp_0,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_PRONE_KILLS_DESC,20,2500,,5,4,MP,1723651200,1726675199,1720112960,1723136959,0,,,,
42815,jup_aa_s5_w4_mp_1,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_SMG_MOVING_KILLS_DESC,30,5000,,5,4,MP,1723651200,1726675199,1720112960,1723136959,0,,,,
42816,jup_aa_s5_w4_mp_2,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_SINGLE_FIRE_KILLS_NON_RECOMMENDED_DESC,25,5000,,5,4,MP,1723651200,1726675199,1720112960,1723136959,0,,,,
42817,jup_aa_s5_w4_mp_3,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_SHOTGUN_1S1KS_NON_RECOMMENDED_DESC,12,5000,,5,4,MP,1723651200,1726675199,1720112960,1723136959,0,,,,
42818,jup_aa_s5_w4_mp_4,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_2_AR_KILLS_IN_A_MAG_DESC,10,7500,,5,4,MP,1723651200,1726675199,1720112960,1723136959,0,,,,
42819,jup_aa_s5_w4_mp_5,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_MOUNTED_KILLS_DESC,8,7500,,5,4,MP,1723651200,1726675199,1720112960,1723136959,0,,,,
42820,jup_aa_s5_w4_mp_6,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_2_DMR_OR_SNIPER_KILLS_IN_A_MAG_DESC,5,10000,,5,4,MP,1723651200,1726675199,1720112960,1723136959,0,,,,
42821,jup_aa_s5_w4_br_0,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_NW_DESC,20,5000,,5,4,BR,1723651200,1726675199,1720112960,1723136959,0,,,,
42822,jup_aa_s5_w4_br_1,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_EAST_DESC,20,7500,,5,4,BR,1723651200,1726675199,1720112960,1723136959,0,,,,
42823,jup_aa_s5_w4_br_2,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_SOUTH_DESC,20,5000,,5,4,BR,1723651200,1726675199,1720112960,1723136959,0,,,,
42824,jup_aa_s5_w4_br_3,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_CENTER_DESC,20,7500,,5,4,BR,1723651200,1726675199,1720112960,1723136959,0,,,,
42825,jup_aa_s5_w4_br_4,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_PLACEMENT_DESC,5,10000,,5,4,BR,1723651200,1726675199,1720112960,1723136959,0,,,,
42826,jup_aa_s5_w4_br_5,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_CONTRACTS_DESC,15,5000,,5,4,BR,1723651200,1726675199,1720112960,1723136959,0,,,,
42827,jup_aa_s5_w4_br_6,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_ELIMINATIONS_DESC,10,2500,,5,4,BR,1723651200,1726675199,1720112960,1723136959,0,,,,
42828,jup_aa_s5_w4_zm_0,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W4_0_5_DESC,200,2500,,5,4,ZM,1723651200,1726675199,1720112960,1723136959,0,,,,
42829,jup_aa_s5_w4_zm_1,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W4_1_5_DESC,300,5000,,5,4,ZM,1723651200,1726675199,1720112960,1723136959,0,,,,
42830,jup_aa_s5_w4_zm_2,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W4_2_5_DESC,75,5000,,5,4,ZM,1723651200,1726675199,1720112960,1723136959,0,,,,
42831,jup_aa_s5_w4_zm_3,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W4_3_5_DESC,200,5000,,5,4,ZM,1723651200,1726675199,1720112960,1723136959,0,,,,
42832,jup_aa_s5_w4_zm_4,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W4_4_5_DESC,3,7500,,5,4,ZM,1723651200,1726675199,1720112960,1723136959,0,,,,
42833,jup_aa_s5_w4_zm_5,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W4_5_5_DESC,200,7500,,5,4,ZM,1723651200,1726675199,1720112960,1723136959,0,,,,
42834,jup_aa_s5_w4_zm_6,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S5_W4_6_5_DESC,5,10000,,5,4,ZM,1723651200,1726675199,1720112960,1723136959,0,,,,
42835,jup_aa_tracker_s5_w4,a&JUP_CHALLENGE/WEEK_4_CHALLENGE_REWARD,a&CHALLENGE/JUP_CH_WEEKLY_W4_TRACKER_DESC,5,,65573,5,4,WeeklyTracker,1723651200,1726675199,1720112960,1723136959,0,65574+65575+65576+65581+73615,,65573+26329+26329,bp_token_weekly_season_5
42836,jup_aa_s5_w5_mp_0,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_FIELD_UPGRADES_USED_DESC,15,2500,,5,5,MP,1724256000,1726675199,1720717760,1723136959,0,,,,
42837,jup_aa_s5_w5_mp_1,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_EXPLOSIVE_KILLS_DESC,20,5000,,5,5,MP,1724256000,1726675199,1720717760,1723136959,0,,,,
42838,jup_aa_s5_w5_mp_2,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_ALTERNATE_AMMO_KILLS_NON_RECOMMENDED_DESC,25,5000,,5,5,MP,1724256000,1726675199,1720717760,1723136959,0,,,,
42839,jup_aa_s5_w5_mp_3,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_DOUBLE_KILLS_DESC,10,5000,,5,5,MP,1724256000,1726675199,1720717760,1723136959,0,,,,
42840,jup_aa_s5_w5_mp_4,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_DMR_OR_SNIPER_QUICKSCOPE_KILLS_DESC,10,7500,,5,5,MP,1724256000,1726675199,1720717760,1723136959,0,,,,
42841,jup_aa_s5_w5_mp_5,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_KILLSTREAK_KILLS_DESC,5,7500,,5,5,MP,1724256000,1726675199,1720717760,1723136959,0,,,,
42842,jup_aa_s5_w5_mp_6,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_PROXIMITY_MINE_CLAYMORE_OR_C4_KILLS_DESC,5,10000,,5,5,MP,1724256000,1726675199,1720717760,1723136959,0,,,,
42843,jup_aa_s5_w5_br_0,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_FK_REGIONAL_KILLS_N_DESC,10,5000,,5,5,BR,1724256000,1726675199,1720717760,1723136959,0,,,,
42844,jup_aa_s5_w5_br_1,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_FK_REGIONAL_KILLS_W_DESC,10,7500,,5,5,BR,1724256000,1726675199,1720717760,1723136959,0,,,,
42845,jup_aa_s5_w5_br_2,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_FK_REGIONAL_KILLS_E_DESC,10,5000,,5,5,BR,1724256000,1726675199,1720717760,1723136959,0,,,,
42846,jup_aa_s5_w5_br_3,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_FK_REGIONAL_KILLS_S_DESC,10,7500,,5,5,BR,1724256000,1726675199,1720717760,1723136959,0,,,,
42847,jup_aa_s5_w5_br_4,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_PLACEMENT_DESC,5,10000,,5,5,BR,1724256000,1726675199,1720717760,1723136959,0,,,,
42848,jup_aa_s5_w5_br_5,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_CONTRACTS_DESC,10,5000,,5,5,BR,1724256000,1726675199,1720717760,1723136959,0,,,,
42849,jup_aa_s5_w5_br_6,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_ANY_CACHES_DESC,50,2500,,5,5,BR,1724256000,1726675199,1720717760,1723136959,0,,,,
