string,string
dx_cbc_ru3_combat_location_resp_dumpster,3.025
dx_cbc_ru3_combat_location_resp_entrance,2.505
dx_cbc_ru3_combat_location_resp_exterior,2.3
dx_cbc_ru3_combat_location_resp_field,3.17
dx_cbc_ru3_combat_location_resp_grass,2.365
dx_cbc_ru3_combat_location_resp_hallway,2.72
dx_cbc_ru3_combat_location_resp_house,2.215
dx_cbc_ru3_combat_location_resp_interior,2.4
dx_cbc_ru3_combat_location_resp_kitchen,2.91
dx_cbc_ru3_combat_location_resp_patio,2.575
dx_cbc_ru3_combat_location_resp_pickup,3.38
dx_cbc_ru3_combat_location_resp_pillar,3.695
dx_cbc_ru3_combat_location_resp_planter,2.77
dx_cbc_ru3_combat_location_resp_railing,3.17
dx_cbc_ru3_combat_location_resp_road,3.65
dx_cbc_ru3_combat_location_resp_roof,2.565
dx_cbc_ru3_combat_location_resp_rubble,1.765
dx_cbc_ru3_combat_location_resp_sandbags,3.45
dx_cbc_ru3_combat_location_resp_sidewalk,3.2
dx_cbc_ru3_combat_location_resp_stairs,3.06
dx_cbc_ru3_combat_location_resp_street,3.765
dx_cbc_ru3_combat_location_resp_table,2.595
dx_cbc_ru3_combat_location_resp_trash,2.71
dx_cbc_ru3_combat_location_resp_trashcan,2.895
dx_cbc_ru3_combat_location_resp_tree,2.765
dx_cbc_ru3_combat_location_resp_trees,2.71
dx_cbc_ru3_combat_location_resp_truck,2.91
dx_cbc_ru3_combat_location_resp_truckdestroyed,3.255
dx_cbc_ru3_combat_location_resp_van,2.69
dx_cbc_ru3_combat_location_resp_window,2.855
dx_cbc_ru3_contact_clock_1,3.44
dx_cbc_ru3_contact_clock_10,3.43
dx_cbc_ru3_contact_clock_11,3.61
dx_cbc_ru3_contact_clock_12,2.155
dx_cbc_ru3_contact_clock_2,3.4
dx_cbc_ru3_contact_clock_3,2.05
dx_cbc_ru3_contact_clock_4,3.515
dx_cbc_ru3_contact_clock_5,2.73
dx_cbc_ru3_contact_clock_6,2.045
dx_cbc_ru3_contact_clock_7,3.615
dx_cbc_ru3_contact_clock_8,3.405
dx_cbc_ru3_contact_clock_9,2.1
dx_cbc_ru3_contact_dist_10,2.905
dx_cbc_ru3_contact_dist_100,3.36
dx_cbc_ru3_contact_dist_20,3.095
dx_cbc_ru3_contact_dist_30,2.995
dx_cbc_ru3_contact_dist_40,3.05
dx_cbc_ru3_contact_dist_50,3.02
dx_cbc_ru3_contact_dist_60,3.165
dx_cbc_ru3_contact_dist_70,3.225
dx_cbc_ru3_contact_dist_80,2.99
dx_cbc_ru3_contact_dist_90,3.105
dx_cbc_ru3_contact_elev_20,3.11
dx_cbc_ru3_contact_elev_30,2.935
dx_cbc_ru3_contact_elev_40,3.095
dx_cbc_ru3_contact_elev_50,3.065
dx_cbc_ru3_contact_elev_60,3.1
dx_cbc_ru3_exposed_acquired,1.343
dx_cbc_ru3_exposed_breaking,2.93
dx_cbc_ru3_exposed_movement,1.61
dx_cbc_ru3_exposed_movement_group,2.425
dx_cbc_ru3_exposed_open,2.005
dx_cbc_ru3_inform_flashbang,2.01
dx_cbc_ru3_inform_grenade,1.59
dx_cbc_ru3_inform_incoming_flashbang,2.255
dx_cbc_ru3_inform_incoming_grenade,2.85
dx_cbc_ru3_inform_incoming_helicopter,2.485
dx_cbc_ru3_inform_incoming_molotov,2.225
dx_cbc_ru3_inform_incoming_rpg,1.795
dx_cbc_ru3_inform_incoming_tank,1.59
dx_cbc_ru3_inform_killfirm_helicopter,2.195
dx_cbc_ru3_inform_killfirm_soldier,1.64
dx_cbc_ru3_inform_killfirm_tank,1.905
dx_cbc_ru3_inform_molotov,2.035
dx_cbc_ru3_inform_reloading,2.01
dx_cbc_ru3_order_coverme,2.415
dx_cbc_ru3_order_grenade,1.895
dx_cbc_ru3_order_move_combat,1.675
dx_cbc_ru3_order_move_noncombat,1.525
dx_cbc_ru3_order_suppress,2.265
dx_cbc_ru3_reaction_casualty,1.295
dx_cbc_ru3_reaction_hostile_burst,1.57
dx_cbc_ru3_reaction_hostile_burst,1.695
dx_cbc_ru3_reaction_hostile_burst,3.695
dx_cbc_ru3_response_ack_affirm,1.315
dx_cbc_ru3_response_check_fire,2.095
dx_cbc_ru3_response_threat_affirm,1.785
dx_cbc_ru3_response_threat_neg,2.955
dx_cbc_ru3_target_clock_1,2.23
dx_cbc_ru3_target_clock_10,2.685
dx_cbc_ru3_target_clock_11,2.835
dx_cbc_ru3_target_clock_12,2.335
dx_cbc_ru3_target_clock_2,2.725
dx_cbc_ru3_target_clock_3,2.31
dx_cbc_ru3_target_clock_4,2.705
dx_cbc_ru3_target_clock_5,2.775
dx_cbc_ru3_target_clock_6,2.395
dx_cbc_ru3_target_clock_7,2.805
dx_cbc_ru3_target_clock_8,2.65
dx_cbc_ru3_target_clock_9,2.345
dx_cbc_ru3_target_clock_high_1,2.785
dx_cbc_ru3_target_clock_high_10,2.85
dx_cbc_ru3_target_clock_high_11,3.45
dx_cbc_ru3_target_clock_high_12,2.735
dx_cbc_ru3_target_clock_high_2,3.245
dx_cbc_ru3_target_clock_high_3,3.405
dx_cbc_ru3_target_clock_high_4,3.455
dx_cbc_ru3_target_clock_high_5,3.51
dx_cbc_ru3_target_clock_high_6,3.39
dx_cbc_ru3_target_clock_high_7,3.44
dx_cbc_ru3_target_clock_high_8,3.36
dx_cbc_ru3_target_clock_high_9,3.535
dx_cbc_ru3_vehicle_incoming_helicopter,1.644
dx_cbc_ru3_vehicle_incoming_tank,1.553
dx_cbc_ru3_vehicle_killfirm_helicopter,1.403
dx_cbc_ru3_vehicle_killfirm_tank,1.14
dx_cbc_ru4_combat_concat_center,1.37
dx_cbc_ru4_combat_concat_clock_1,1.56
dx_cbc_ru4_combat_concat_clock_10,1.55
dx_cbc_ru4_combat_concat_clock_11,1.73
dx_cbc_ru4_combat_concat_clock_12,1.685
dx_cbc_ru4_combat_concat_clock_2,1.52
dx_cbc_ru4_combat_concat_clock_3,1.625
dx_cbc_ru4_combat_concat_clock_4,1.635
dx_cbc_ru4_combat_concat_clock_5,1.72
dx_cbc_ru4_combat_concat_clock_6,1.69
dx_cbc_ru4_combat_concat_clock_7,1.73
dx_cbc_ru4_combat_concat_clock_8,1.525
dx_cbc_ru4_combat_concat_clock_9,1.6
dx_cbc_ru4_combat_concat_compass_e,1.255
dx_cbc_ru4_combat_concat_compass_n,1.295
dx_cbc_ru4_combat_concat_compass_ne,1.545
dx_cbc_ru4_combat_concat_compass_nw,1.855
dx_cbc_ru4_combat_concat_compass_s,1.37
dx_cbc_ru4_combat_concat_compass_se,1.625
dx_cbc_ru4_combat_concat_compass_sw,1.715
dx_cbc_ru4_combat_concat_compass_w,1.315
dx_cbc_ru4_combat_concat_dist_10,1.58
dx_cbc_ru4_combat_concat_dist_100,2.425
dx_cbc_ru4_combat_concat_dist_20,1.78
dx_cbc_ru4_combat_concat_dist_30,1.71
dx_cbc_ru4_combat_concat_dist_40,1.81
dx_cbc_ru4_combat_concat_dist_50,1.78
dx_cbc_ru4_combat_concat_dist_60,1.855
dx_cbc_ru4_combat_concat_dist_70,1.915
dx_cbc_ru4_combat_concat_dist_80,1.66
dx_cbc_ru4_combat_concat_dist_90,2.29
dx_cbc_ru4_combat_concat_elev_20,1.98
dx_cbc_ru4_combat_concat_elev_30,1.91
dx_cbc_ru4_combat_concat_elev_40,2.01
dx_cbc_ru4_combat_concat_elev_50,1.98
dx_cbc_ru4_combat_concat_elev_60,2.915
dx_cbc_ru4_combat_concat_left,1.27
dx_cbc_ru4_combat_concat_right,1.225
dx_cbc_ru4_combat_concat_target,1.26
dx_cbc_ru4_combat_location_callout_1stfloor,2.25
dx_cbc_ru4_combat_location_callout_2ndfloor,2.11
dx_cbc_ru4_combat_location_callout_3rdfloor,1.97
dx_cbc_ru4_combat_location_callout_balcony,2.265
dx_cbc_ru4_combat_location_callout_barrels,2.29
dx_cbc_ru4_combat_location_callout_barrier,2.275
dx_cbc_ru4_combat_location_callout_barrierconcrete,2.62
dx_cbc_ru4_combat_location_callout_bathroom,2.115
dx_cbc_ru4_combat_location_callout_bed,1.89
dx_cbc_ru4_combat_location_callout_bedroom,2.3
dx_cbc_ru4_combat_location_callout_building,1.95
dx_cbc_ru4_combat_location_callout_bus,1.935
dx_cbc_ru4_combat_location_callout_bushes,2.06
dx_cbc_ru4_combat_location_callout_car,1.985
dx_cbc_ru4_combat_location_callout_carblack,2.205
dx_cbc_ru4_combat_location_callout_carblue,2.61
dx_cbc_ru4_combat_location_callout_cardestroyed,2.475
dx_cbc_ru4_combat_location_callout_cargreen,2.305
dx_cbc_ru4_combat_location_callout_cargrey,2.425
dx_cbc_ru4_combat_location_callout_carred,2.225
dx_cbc_ru4_combat_location_callout_carsilver,2.226
dx_cbc_ru4_combat_location_callout_carwhite,2.599
dx_cbc_ru4_combat_location_callout_catwalk,2.09
dx_cbc_ru4_combat_location_callout_chair,2.025
dx_cbc_ru4_combat_location_callout_closet,2.045
dx_cbc_ru4_combat_location_callout_couch,2.025
dx_cbc_ru4_combat_location_callout_courtyard,2.13
dx_cbc_ru4_combat_location_callout_crates,2.08
dx_cbc_ru4_combat_location_callout_desk,2.305
dx_cbc_ru4_combat_location_callout_diningroom,2.17
dx_cbc_ru4_combat_location_callout_doorway,1.865
dx_cbc_ru4_combat_location_callout_dumpster,2.095
dx_cbc_ru4_combat_location_callout_grass,1.96
dx_cbc_ru4_combat_location_callout_hallway,2.39
dx_cbc_ru4_combat_location_callout_kitchen,1.93
dx_cbc_ru4_combat_location_callout_pickup,2.495
dx_cbc_ru4_combat_location_callout_pillar,2.47
dx_cbc_ru4_combat_location_callout_planter,2.02
dx_cbc_ru4_combat_location_callout_railing,1.83
dx_cbc_ru4_combat_location_callout_road,1.815
dx_cbc_ru4_combat_location_callout_roof,1.895
dx_cbc_ru4_combat_location_callout_sidewalk,2.43
dx_cbc_ru4_combat_location_callout_stairs,2.265
dx_cbc_ru4_combat_location_callout_street,2.38
dx_cbc_ru4_combat_location_callout_table,2.005
dx_cbc_ru4_combat_location_callout_trash,2.07
dx_cbc_ru4_combat_location_callout_trashcan,2.365
dx_cbc_ru4_combat_location_callout_tree,1.92
dx_cbc_ru4_combat_location_callout_trees,2.535
dx_cbc_ru4_combat_location_callout_truck,2.525
dx_cbc_ru4_combat_location_callout_truckdestroyed,2.63
dx_cbc_ru4_combat_location_callout_van,2.26
dx_cbc_ru4_combat_location_callout_window,1.89
dx_cbc_ru4_combat_location_concat_1stfloor,1.675
dx_cbc_ru4_combat_location_concat_2ndfloor,1.73
dx_cbc_ru4_combat_location_concat_3rdfloor,1.515
dx_cbc_ru4_combat_location_concat_balcony,1.445
dx_cbc_ru4_combat_location_concat_barrels,1.405
dx_cbc_ru4_combat_location_concat_barrier,1.38
dx_cbc_ru4_combat_location_concat_barrierconcrete,1.915
dx_cbc_ru4_combat_location_concat_bathroom,1.525
dx_cbc_ru4_combat_location_concat_bed,1.24
dx_cbc_ru4_combat_location_concat_bedroom,1.44
dx_cbc_ru4_combat_location_concat_building,1.34
dx_cbc_ru4_combat_location_concat_bus,1.28
dx_cbc_ru4_combat_location_concat_bushes,1.38
dx_cbc_ru4_combat_location_concat_car,1.205
dx_cbc_ru4_combat_location_concat_carblack,1.545
dx_cbc_ru4_combat_location_concat_carblue,1.43
dx_cbc_ru4_combat_location_concat_cardestroyed,1.715
dx_cbc_ru4_combat_location_concat_cargreen,1.52
dx_cbc_ru4_combat_location_concat_cargrey,1.45
dx_cbc_ru4_combat_location_concat_carred,1.45
dx_cbc_ru4_combat_location_concat_carsilver,1.66
dx_cbc_ru4_combat_location_concat_carwhite,1.48
dx_cbc_ru4_combat_location_concat_catwalk,1.475
dx_cbc_ru4_combat_location_concat_chair,1.26
dx_cbc_ru4_combat_location_concat_closet,1.395
dx_cbc_ru4_combat_location_concat_couch,1.31
dx_cbc_ru4_combat_location_concat_courtyard,1.53
dx_cbc_ru4_combat_location_concat_crates,1.415
dx_cbc_ru4_combat_location_concat_desk,1.38
dx_cbc_ru4_combat_location_concat_diningroom,1.56
dx_cbc_ru4_combat_location_concat_doorway,1.355
dx_cbc_ru4_combat_location_concat_dumpster,1.45
dx_cbc_ru4_combat_location_concat_grass,1.365
dx_cbc_ru4_combat_location_concat_hallway,1.415
dx_cbc_ru4_combat_location_concat_kitchen,1.33
dx_cbc_ru4_combat_location_concat_pickup,1.755
dx_cbc_ru4_combat_location_concat_pillar,1.31
dx_cbc_ru4_combat_location_concat_planter,1.42
dx_cbc_ru4_combat_location_concat_railing,1.31
dx_cbc_ru4_combat_location_concat_road,1.21
dx_cbc_ru4_combat_location_concat_roof,1.29
dx_cbc_ru4_combat_location_concat_sidewalk,1.575
dx_cbc_ru4_combat_location_concat_stairs,1.47
dx_cbc_ru4_combat_location_concat_street,1.355
dx_cbc_ru4_combat_location_concat_table,1.29
dx_cbc_ru4_combat_location_concat_trash,1.405
dx_cbc_ru4_combat_location_concat_trashcan,1.58
dx_cbc_ru4_combat_location_concat_tree,1.26
dx_cbc_ru4_combat_location_concat_trees,1.405
dx_cbc_ru4_combat_location_concat_truck,1.35
dx_cbc_ru4_combat_location_concat_truckdestroyed,1.83
dx_cbc_ru4_combat_location_concat_van,1.3
dx_cbc_ru4_combat_location_concat_window,1.295
dx_cbc_ru4_combat_location_resp_1stfloor,2.99
dx_cbc_ru4_combat_location_resp_2ndfloor,1.73
dx_cbc_ru4_combat_location_resp_3rdfloor,2.82
dx_cbc_ru4_combat_location_resp_balcony,3.02
dx_cbc_ru4_combat_location_resp_barrels,3.105
dx_cbc_ru4_combat_location_resp_barrier,3.04
dx_cbc_ru4_combat_location_resp_barrierconcrete,3.23
dx_cbc_ru4_combat_location_resp_bathroom,2.84
dx_cbc_ru4_combat_location_resp_bed,1.24
dx_cbc_ru4_combat_location_resp_bedroom,3
dx_cbc_ru4_combat_location_resp_building,2.785
dx_cbc_ru4_combat_location_resp_bus,2.585
dx_cbc_ru4_combat_location_resp_bushes,3.29
dx_cbc_ru4_combat_location_resp_car,2.89
dx_cbc_ru4_combat_location_resp_carblack,3.135
dx_cbc_ru4_combat_location_resp_carblue,3.005
dx_cbc_ru4_combat_location_resp_cardestroyed,3.145
dx_cbc_ru4_combat_location_resp_cargreen,2.825
dx_cbc_ru4_combat_location_resp_cargrey,3.04
dx_cbc_ru4_combat_location_resp_carred,2.86
dx_cbc_ru4_combat_location_resp_carsilver,3.31
dx_cbc_ru4_combat_location_resp_carwhite,2.91
dx_cbc_ru4_combat_location_resp_catwalk,3.065
dx_cbc_ru4_combat_location_resp_chair,2.575
dx_cbc_ru4_combat_location_resp_closet,2.7
dx_cbc_ru4_combat_location_resp_couch,2.615
dx_cbc_ru4_combat_location_resp_courtyard,3.09
dx_cbc_ru4_combat_location_resp_crates,2.69
dx_cbc_ru4_combat_location_resp_desk,2.655
dx_cbc_ru4_combat_location_resp_diningroom,3.15
dx_cbc_ru4_combat_location_resp_doorway,2.945
dx_cbc_ru4_combat_location_resp_dumpster,2.865
dx_cbc_ru4_combat_location_resp_grass,2.79
dx_cbc_ru4_combat_location_resp_hallway,2.845
dx_cbc_ru4_combat_location_resp_kitchen,2.635
dx_cbc_ru4_combat_location_resp_pickup,3.33
dx_cbc_ru4_combat_location_resp_pillar,2.665
dx_cbc_ru4_combat_location_resp_planter,3.025
dx_cbc_ru4_combat_location_resp_railing,2.585
dx_cbc_ru4_combat_location_resp_road,2.905
dx_cbc_ru4_combat_location_resp_roof,2.88
dx_cbc_ru4_combat_location_resp_sidewalk,3.15
dx_cbc_ru4_combat_location_resp_stairs,2.745
dx_cbc_ru4_combat_location_resp_street,2.66
dx_cbc_ru4_combat_location_resp_table,2.865
dx_cbc_ru4_combat_location_resp_trash,2.72
dx_cbc_ru4_combat_location_resp_trashcan,3.17
dx_cbc_ru4_combat_location_resp_tree,2.67
dx_cbc_ru4_combat_location_resp_trees,2.72
dx_cbc_ru4_combat_location_resp_truck,2.735
dx_cbc_ru4_combat_location_resp_truckdestroyed,3.405
dx_cbc_ru4_combat_location_resp_van,2.89
dx_cbc_ru4_combat_location_resp_window,2.99
dx_cbc_ru4_contact_clock_1,2.605
dx_cbc_ru4_contact_clock_10,2.625
dx_cbc_ru4_contact_clock_11,2.795
dx_cbc_ru4_contact_clock_12,2.735
dx_cbc_ru4_contact_clock_2,2.595
dx_cbc_ru4_contact_clock_3,2.675
dx_cbc_ru4_contact_clock_4,2.62
dx_cbc_ru4_contact_clock_5,2.695
dx_cbc_ru4_contact_clock_6,2.735
dx_cbc_ru4_contact_clock_7,2.775
dx_cbc_ru4_contact_clock_8,2.59
dx_cbc_ru4_contact_clock_9,2.665
dx_cbc_ru4_contact_dist_10,2.655
dx_cbc_ru4_contact_dist_100,3.09
dx_cbc_ru4_contact_dist_20,2.83
dx_cbc_ru4_contact_dist_30,2.73
dx_cbc_ru4_contact_dist_40,2.79
dx_cbc_ru4_contact_dist_50,2.76
dx_cbc_ru4_contact_dist_60,2.9
dx_cbc_ru4_contact_dist_70,2.96
dx_cbc_ru4_contact_dist_80,2.725
dx_cbc_ru4_contact_dist_90,2.84
dx_cbc_ru4_contact_elev_20,3.025
dx_cbc_ru4_contact_elev_30,2.93
dx_cbc_ru4_contact_elev_40,2.985
dx_cbc_ru4_contact_elev_50,2.955
dx_cbc_ru4_contact_elev_60,3.095
dx_cbc_ru4_exposed_acquired,1.74
dx_cbc_ru4_exposed_breaking,2.15
dx_cbc_ru4_exposed_movement,1.761
dx_cbc_ru4_exposed_movement_group,1.755
dx_cbc_ru4_exposed_open,1.975
dx_cbc_ru4_inform_grenade,1.84
dx_cbc_ru4_inform_incoming_grenade,2.81
dx_cbc_ru4_inform_incoming_helicopter,1.975
dx_cbc_ru4_inform_incoming_molotov,1.615
dx_cbc_ru4_inform_incoming_rpg,1.505
dx_cbc_ru4_inform_incoming_tank,1.34
dx_cbc_ru4_inform_killfirm_helicopter,2.525
dx_cbc_ru4_inform_killfirm_soldier,1.53
dx_cbc_ru4_inform_killfirm_tank,2.259
dx_cbc_ru4_inform_molotov,2.07
dx_cbc_ru4_inform_reloading,1.904
dx_cbc_ru4_order_coverme,1.42
dx_cbc_ru4_order_grenade,1.68
dx_cbc_ru4_order_move_combat,2.54
dx_cbc_ru4_order_move_noncombat,1.42
dx_cbc_ru4_order_suppress,1.915
dx_cbc_ru4_reaction_casualty,1.955
dx_cbc_ru4_reaction_hostile_burst,2.27
dx_cbc_ru4_response_ack_affirm,1.56
dx_cbc_ru4_response_check_fire,1.755
dx_cbc_ru4_response_threat_affirm,1.505
dx_cbc_ru4_response_threat_neg,1.56
dx_cbc_ru4_target_clock_1,2.355
dx_cbc_ru4_target_clock_10,2.38
dx_cbc_ru4_target_clock_11,2.555
dx_cbc_ru4_target_clock_12,2.495
dx_cbc_ru4_target_clock_2,2.35
dx_cbc_ru4_target_clock_3,2.435
dx_cbc_ru4_target_clock_4,2.375
dx_cbc_ru4_target_clock_5,2.455
dx_cbc_ru4_target_clock_6,2.495
dx_cbc_ru4_target_clock_7,2.53
dx_cbc_ru4_target_clock_8,2.35
dx_cbc_ru4_target_clock_9,2.425
dx_cbc_ru4_target_clock_high_1,2.57
dx_cbc_ru4_target_clock_high_10,2.595
dx_cbc_ru4_target_clock_high_11,2.765
dx_cbc_ru4_target_clock_high_12,3.385
dx_cbc_ru4_target_clock_high_2,3.265
dx_cbc_ru4_target_clock_high_3,2.645
dx_cbc_ru4_target_clock_high_4,2.59
dx_cbc_ru4_target_clock_high_5,2.665
dx_cbc_ru4_target_clock_high_6,2.705
dx_cbc_ru4_target_clock_high_7,2.745
dx_cbc_ru4_target_clock_high_8,2.56
dx_cbc_ru4_target_clock_high_9,2.635
dx_cbc_ru4_vehicle_incoming_helicopter,1.657
dx_cbc_ru4_vehicle_incoming_tank,0.706
dx_cbc_ru4_vehicle_killfirm_helicopter,2.469
dx_cbc_ru4_vehicle_killfirm_tank,2.259
dx_cst_ru1_alert_callin_10,1.145
dx_cst_ru1_alert_callin_r_10,1.556
dx_cst_ru1_alert_callin_resp_r_10,0.952
dx_cst_ru1_alert_checkin_r_10,1.044
dx_cst_ru1_alert_checkin_resp_10,1.706
dx_cst_ru1_alert_checkin_resp_r_10,2.111
dx_cst_ru1_alert_enter_10,1.783
dx_cst_ru1_alert_enter_r_10,2.132
dx_cst_ru1_alert_reset_10,1.048
dx_cst_ru1_alert_reset_r_10,1.364
dx_cst_ru1_ally_killed_10,1.09
dx_cst_ru1_bulletwhizby_generic_10,0.846
dx_cst_ru1_combat_generic_10,0.551
dx_cst_ru1_coverblown_generic_10,0.94
dx_cst_ru1_damage_generic_10,2.956
dx_cst_ru1_drone_spotted_10,1.255
dx_cst_ru1_drone_spotted_r_10,1.642
dx_cst_ru1_explosion_generic_10,1.208
dx_cst_ru1_explosion_generic_r_10,1.572
dx_cst_ru1_footstep_generic_10,0.357
dx_cst_ru1_footstep_sprint_10,0.898
dx_cst_ru1_footstep_walk_10,0.702
dx_cst_ru1_found_corpse_10,0.718
dx_cst_ru1_found_corpse_r_10,1.088
dx_cst_ru1_glass_destroyed_10,0.729
dx_cst_ru1_grenade_danger_10,0.614
dx_cst_ru1_gunshot_generic_10,0.939
dx_cst_ru1_gunshot_generic_r_10,1.353
dx_cst_ru1_gunshot_teammate_10,1.706
dx_cst_ru1_gunshot_teammate_r_10,2.623
dx_cst_ru1_hunt_firstlost_10,2.117
dx_cst_ru1_hunt_firstlost_r_10,2.474
dx_cst_ru1_hunt_firstlost_resp_r_10,2.644
dx_cst_ru1_idle_callin_10,0.994
dx_cst_ru1_idle_callin_r_10,1.322
dx_cst_ru1_idle_callin_resp_r_10,1.013
dx_cst_ru1_idle_checkin_r_10,1.108
dx_cst_ru1_idle_checkin_resp_10,1.76
dx_cst_ru1_idle_checkin_resp_r_10,2.068
dx_cst_ru1_investigate_callin_10,3.092
dx_cst_ru1_investigate_callin_r_10,3.391
dx_cst_ru1_investigate_callin_resp_r_10,2.161
dx_cst_ru1_investigate_generic_10,0.47
dx_cst_ru1_investigate_update_10,3.004
dx_cst_ru1_investigate_update_r_10,3.348
dx_cst_ru1_investigate_update_resp_r_10,1.079
dx_cst_ru1_light_killed_10,2.493
dx_cst_ru1_lost_sight_10,3.062
dx_cst_ru1_lost_sight_r_10,3.465
dx_cst_ru1_lost_sight_resp_r_10,1.727
dx_cst_ru1_proximity_generic_10,0.515
dx_cst_ru1_saw_corpse_10,1.407
dx_cst_ru1_seek_backup_10,1.277
dx_cst_ru1_seek_backup_r_10,1.599
dx_cst_ru1_sight_generic_10,0.975
dx_cst_ru1_silenced_shot_10,1.492
dx_cst_ru1_team_inquiry_10,1.052
dx_cst_ru1_team_inquiry_r_10,1.391
dx_cst_ru1_unresponsive_teammate_10,3.09
dx_cst_ru1_unresponsive_teammate_r_10,3.732
dx_cst_ru1_window_open_10,1.195
dx_cst_ru2_alert_callin_10,1.2
dx_cst_ru2_alert_callin_r_10,2.367
dx_cst_ru2_alert_callin_resp_r_10,0.81
dx_cst_ru2_alert_checkin_r_10,0.926
dx_cst_ru2_alert_checkin_resp_10,1.774
dx_cst_ru2_alert_checkin_resp_r_10,2.09
dx_cst_ru2_alert_enter_10,2.379
dx_cst_ru2_alert_enter_r_10,2.666
dx_cst_ru2_alert_reset_10,1.161
dx_cst_ru2_alert_reset_r_10,1.556
dx_cst_ru2_ally_killed_10,0.804
dx_cst_ru2_bulletwhizby_generic_10,1.139
dx_cst_ru2_combat_generic_10,0.698
dx_cst_ru2_coverblown_generic_10,0.588
dx_cst_ru2_damage_generic_10,0.768
dx_cst_ru2_drone_spotted_10,1.488
dx_cst_ru2_drone_spotted_r_10,1.812
dx_cst_ru2_explosion_generic_10,3.165
dx_cst_ru2_explosion_generic_r_10,3.57
dx_cst_ru2_footstep_generic_10,0.332
dx_cst_ru2_footstep_sprint_10,0.735
dx_cst_ru2_footstep_walk_10,0.511
dx_cst_ru2_found_corpse_10,1.36
dx_cst_ru2_found_corpse_r_10,1.642
dx_cst_ru2_glass_destroyed_10,1.625
dx_cst_ru2_grenade_danger_10,0.95
dx_cst_ru2_gunshot_generic_10,1.284
dx_cst_ru2_gunshot_generic_r_10,1.599
dx_cst_ru2_gunshot_teammate_10,2.299
dx_cst_ru2_gunshot_teammate_r_10,2.58
dx_cst_ru2_hunt_firstlost_10,2.59
dx_cst_ru2_hunt_firstlost_r_10,2.879
dx_cst_ru2_hunt_firstlost_resp_r_10,3.114
dx_cst_ru2_idle_callin_10,0.64
dx_cst_ru2_idle_callin_r_10,0.895
dx_cst_ru2_idle_callin_resp_r_10,0.895
dx_cst_ru2_idle_checkin_r_10,0.834
dx_cst_ru2_idle_checkin_resp_10,1.371
dx_cst_ru2_idle_checkin_resp_r_10,1.645
dx_cst_ru2_investigate_callin_10,4.638
dx_cst_ru2_investigate_callin_r_10,4.906
dx_cst_ru2_investigate_callin_resp_r_10,3.583
dx_cst_ru2_investigate_generic_10,0.644
dx_cst_ru2_investigate_update_10,3.647
dx_cst_ru2_investigate_update_r_10,3.903
dx_cst_ru2_investigate_update_resp_r_10,3.114
dx_cst_ru2_light_killed_10,1.066
dx_cst_ru2_lost_sight_10,2.229
dx_cst_ru2_lost_sight_r_10,2.516
dx_cst_ru2_lost_sight_resp_r_10,2.026
dx_cst_ru2_proximity_generic_10,0.34
dx_cst_ru2_saw_corpse_10,1.415
dx_cst_ru2_seek_backup_10,0.887
dx_cst_ru2_seek_backup_r_10,1.17
dx_cst_ru2_sight_generic_10,0.608
dx_cst_ru2_silenced_shot_10,1.541
dx_cst_ru2_team_inquiry_10,1.162
dx_cst_ru2_team_inquiry_r_10,1.407
dx_cst_ru2_unresponsive_teammate_10,3.1
dx_cst_ru2_unresponsive_teammate_r_10,4.134
dx_cst_ru2_window_open_10,2.599
dx_cst_ru3_alert_callin_10,0.439
dx_cst_ru3_alert_callin_r_10,0.901
dx_cst_ru3_alert_callin_resp_r_10,0.831
dx_cst_ru3_alert_checkin_r_10,1.243
dx_cst_ru3_alert_checkin_resp_10,1.763
dx_cst_ru3_alert_checkin_resp_r_10,2.175
dx_cst_ru3_alert_enter_10,2.795
dx_cst_ru3_alert_enter_r_10,3.178
dx_cst_ru3_alert_reset_10,2.083
dx_cst_ru3_alert_reset_r_10,2.495
dx_cst_ru3_ally_killed_10,0.445
dx_cst_ru3_bulletwhizby_generic_10,0.807
dx_cst_ru3_combat_generic_10,1.251
dx_cst_ru3_coverblown_generic_10,1.057
dx_cst_ru3_damage_generic_10,2.015
dx_cst_ru3_drone_spotted_10,1.312
dx_cst_ru3_drone_spotted_r_10,1.65
dx_cst_ru3_explosion_generic_10,2.807
dx_cst_ru3_explosion_generic_r_10,3.066
dx_cst_ru3_footstep_generic_10,0.493
dx_cst_ru3_footstep_sprint_10,0.832
dx_cst_ru3_footstep_walk_10,0.756
dx_cst_ru3_found_corpse_10,0.705
dx_cst_ru3_found_corpse_r_10,1.239
dx_cst_ru3_glass_destroyed_10,0.946
dx_cst_ru3_grenade_danger_10,1.116
dx_cst_ru3_gunshot_generic_10,1.29
dx_cst_ru3_gunshot_generic_r_10,1.681
dx_cst_ru3_gunshot_teammate_10,2.101
dx_cst_ru3_gunshot_teammate_r_10,2.436
dx_cst_ru3_hunt_firstlost_10,2.364
dx_cst_ru3_hunt_firstlost_r_10,3.007
dx_cst_ru3_hunt_firstlost_resp_r_10,2.58
dx_cst_ru3_idle_callin_10,0.462
dx_cst_ru3_idle_callin_r_10,0.786
dx_cst_ru3_idle_callin_resp_r_10,0.729
dx_cst_ru3_idle_checkin_r_10,1.192
dx_cst_ru3_idle_checkin_resp_10,0.95
dx_cst_ru3_idle_checkin_resp_r_10,1.289
