string,string,localized_a,localized_a,string,string,string,string,string,string,string,string
19672,iw9_sm_acharlie45_camo_mastery_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,19203
19739,iw9_sm_acharlie45_camo_mastery_dama_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_3_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_3_IW9,900,41491+42385,7500,,,,iw9_sm_acharlie45_camo_mastery_dama_unlock_ob,
19806,iw9_sm_acharlie45_camo_mastery_dama_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,19337
19873,iw9_sm_acharlie45_camo_mastery_orion_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_4_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_4_IW9,1200,41389+41846,10000,,,,iw9_sm_acharlie45_camo_mastery_orion_unlock_ob,
19940,iw9_sm_acharlie45_camo_mastery_orion_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,18721
20007,iw9_sm_acharlie45_mastery_completionist_ob,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_FINAL_NAME,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_DESC_FINAL_IW9,4,43164,,,,,,19471|19605|19739|19873
21895,iw9_sm_acharlie45_base_camos_ob_unlock,a&,a&,1|8|12|18,,,,,,,
18802,iw9_me_tonfa_camo_ob_1,a&JUP_OB_CAMO_NAMES/IW9_MELEE_TONFA_CAMO_1,a&JUP_OB_CAMO_CHALLENGES/BASE_1,250,43986,1000,,,,iw9_me_tonfa_base_camos_ob_unlock,
19070,iw9_me_tonfa_camo_ob_gold,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_1_IW9,a&JUP_OB_CAMO_CHALLENGES/GOLD,100,45546,4000,,,,iw9_me_tonfa_camo_ob_gold_unlock,
19137,iw9_me_tonfa_camo_ob_gold_unlock,a&,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_GOLD_DESC,1,,,,,,,18802
19204,iw9_me_tonfa_camo_ob_plat,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/PLATINUM,300,45627,5000,,,,iw9_me_tonfa_camo_plat_unlock_ob,
19271,iw9_me_tonfa_camo_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,19070|18733
19338,iw9_me_tonfa_camo_ob_dama,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_3_IW9,a&JUP_OB_CAMO_CHALLENGES/POLYATOMIC,30,45708,7500,,,,iw9_me_tonfa_camo_dama_unlock_ob,
19405,iw9_me_tonfa_camo_dama_unlock_ob,a&,a&,2,,,,,,,19204|18713
19472,iw9_me_tonfa_camo_mastery_gold_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_1_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_1_IW9,300,41584+42264,4000,,,,iw9_me_tonfa_camo_mastery_gold_unlock_ob,
19539,iw9_me_tonfa_camo_mastery_gold_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,19070
19606,iw9_me_tonfa_camo_mastery_plat_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_2_IW9,600,41678+42258,5000,,,,iw9_me_tonfa_camo_mastery_plat_unlock_ob,
19673,iw9_me_tonfa_camo_mastery_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,19204
19740,iw9_me_tonfa_camo_mastery_dama_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_3_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_3_IW9,900,41490+42384,7500,,,,iw9_me_tonfa_camo_mastery_dama_unlock_ob,
19807,iw9_me_tonfa_camo_mastery_dama_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,19338
19874,iw9_me_tonfa_camo_mastery_orion_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_4_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_4_IW9,1200,41388+41845,10000,,,,iw9_me_tonfa_camo_mastery_orion_unlock_ob,
19941,iw9_me_tonfa_camo_mastery_orion_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,18721
20008,iw9_me_tonfa_mastery_completionist_ob,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_FINAL_NAME,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_DESC_FINAL_IW9,4,43312,,,,,,19472|19606|19740|19874
21881,iw9_me_tonfa_base_camos_ob_unlock,a&,a&,14,,,,,,,
22427,iw9_sh_tsierra12_camo_ob_1,a&JUP_OB_CAMO_NAMES/IW9_SH_TSIERRA12_CAMO_1,a&JUP_OB_CAMO_CHALLENGES/BASE_1,250,44009,1000,,,,iw9_sh_tsierra12_base_camos_ob_unlock,
22432,iw9_sh_tsierra12_camo_ob_2,a&JUP_OB_CAMO_NAMES/IW9_SH_TSIERRA12_CAMO_2,a&JUP_OB_CAMO_CHALLENGES/HUNTER_DISCIPLE_KILLS,10,44032,1500,,,,iw9_sh_tsierra12_base_camos_ob_unlock,
22437,iw9_sh_tsierra12_camo_ob_3,a&JUP_OB_CAMO_NAMES/IW9_SH_TSIERRA12_CAMO_3,a&JUP_OB_CAMO_CHALLENGES/UPGRADES_EPIC_RARITY,250,44055,2000,,,,iw9_sh_tsierra12_base_camos_ob_unlock,
22442,iw9_sh_tsierra12_camo_ob_4,a&JUP_OB_CAMO_NAMES/IW9_SH_TSIERRA12_CAMO_4,a&JUP_OB_CAMO_CHALLENGES/GENERAL_FULL_ATTACHMENT_KILLS,250,44078,2500,,,,iw9_sh_tsierra12_base_camos_ob_unlock,
22447,iw9_sh_tsierra12_camo_ob_gold,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_1_IW9,a&JUP_OB_CAMO_CHALLENGES/GOLD,100,45547,4000,,,,iw9_sh_tsierra12_camo_ob_gold_unlock,
22452,iw9_sh_tsierra12_camo_ob_gold_unlock,a&,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_GOLD_DESC,4,,,,,,,22427|22432|22437|22442
22457,iw9_sh_tsierra12_camo_ob_plat,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/PLATINUM,300,45628,5000,,,,iw9_sh_tsierra12_camo_plat_unlock_ob,
22462,iw9_sh_tsierra12_camo_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,22447|18727
22467,iw9_sh_tsierra12_camo_ob_dama,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_3_IW9,a&JUP_OB_CAMO_CHALLENGES/POLYATOMIC,30,45709,7500,,,,iw9_sh_tsierra12_camo_dama_unlock_ob,
22472,iw9_sh_tsierra12_camo_dama_unlock_ob,a&,a&,2,,,,,,,22457|18713
22477,iw9_sh_tsierra12_camo_mastery_gold_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_1_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_1_IW9,300,41583+42263,4000,,,,iw9_sh_tsierra12_camo_mastery_gold_unlock_ob,
22482,iw9_sh_tsierra12_camo_mastery_gold_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,22447
22487,iw9_sh_tsierra12_camo_mastery_plat_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_2_IW9,600,43605+42257,5000,,,,iw9_sh_tsierra12_camo_mastery_plat_unlock_ob,
22492,iw9_sh_tsierra12_camo_mastery_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,22457
22497,iw9_sh_tsierra12_camo_mastery_dama_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_3_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_3_IW9,900,41489+42383,7500,,,,iw9_sh_tsierra12_camo_mastery_dama_unlock_ob,
22502,iw9_sh_tsierra12_camo_mastery_dama_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,22467
22507,iw9_sh_tsierra12_camo_mastery_orion_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_4_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_4_IW9,1200,41387+41844,10000,,,,iw9_sh_tsierra12_camo_mastery_orion_unlock_ob,
22512,iw9_sh_tsierra12_camo_mastery_orion_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,18721
22517,iw9_sh_tsierra12_mastery_completionist_ob,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_FINAL_NAME,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_DESC_FINAL_IW9,4,43313,,,,,,22477|22487|22497|22507
21893,iw9_sh_tsierra12_base_camos_ob_unlock,a&,a&,1|7|13|18,,,,,,,
22428,iw9_ar_ralpha_camo_ob_1,a&JUP_OB_CAMO_NAMES/IW9_AR_RALPHA_CAMO_1,a&JUP_OB_CAMO_CHALLENGES/BASE_1,250,44101,1000,,,,iw9_ar_ralpha_base_camos_ob_unlock,
22433,iw9_ar_ralpha_camo_ob_2,a&JUP_OB_CAMO_NAMES/IW9_AR_RALPHA_CAMO_2,a&JUP_OB_CAMO_CHALLENGES/GENERAL_FULL_ATTACHMENT_KILLS,250,44124,1500,,,,iw9_ar_ralpha_base_camos_ob_unlock,
22438,iw9_ar_ralpha_camo_ob_3,a&JUP_OB_CAMO_NAMES/IW9_AR_RALPHA_CAMO_3,a&JUP_OB_CAMO_CHALLENGES/HUNTER_MANGLER_KILLS,10,43802,2000,,,,iw9_ar_ralpha_base_camos_ob_unlock,
22443,iw9_ar_ralpha_camo_ob_4,a&JUP_OB_CAMO_NAMES/IW9_AR_RALPHA_CAMO_4,a&JUP_OB_CAMO_CHALLENGES/UPGRADES_FIELD_UPGRADE_KILLS,100,43825,2500,,,,iw9_ar_ralpha_base_camos_ob_unlock,
22448,iw9_ar_ralpha_camo_ob_gold,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_1_IW9,a&JUP_OB_CAMO_CHALLENGES/GOLD,100,45530,4000,,,,iw9_ar_ralpha_camo_ob_gold_unlock,
22453,iw9_ar_ralpha_camo_ob_gold_unlock,a&,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_GOLD_DESC,4,,,,,,,22428|22433|22438|22443
22458,iw9_ar_ralpha_camo_ob_plat,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/PLATINUM,300,45611,5000,,,,iw9_ar_ralpha_camo_plat_unlock_ob,
22463,iw9_ar_ralpha_camo_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,22448|18711
22468,iw9_ar_ralpha_camo_ob_dama,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_3_IW9,a&JUP_OB_CAMO_CHALLENGES/POLYATOMIC,30,45692,7500,,,,iw9_ar_ralpha_camo_dama_unlock_ob,
22473,iw9_ar_ralpha_camo_dama_unlock_ob,a&,a&,2,,,,,,,22458|18713
22478,iw9_ar_ralpha_camo_mastery_gold_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_1_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_1_IW9,300,43764+42375,4000,,,,iw9_ar_ralpha_camo_mastery_gold_unlock_ob,
22483,iw9_ar_ralpha_camo_mastery_gold_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,22448
22488,iw9_ar_ralpha_camo_mastery_plat_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_2_IW9,600,41674+42253,5000,,,,iw9_ar_ralpha_camo_mastery_plat_unlock_ob,
22493,iw9_ar_ralpha_camo_mastery_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,22458
22498,iw9_ar_ralpha_camo_mastery_dama_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_3_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_3_IW9,900,41485+43759,7500,,,,iw9_ar_ralpha_camo_mastery_dama_unlock_ob,
22503,iw9_ar_ralpha_camo_mastery_dama_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,22468
22508,iw9_ar_ralpha_camo_mastery_orion_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_4_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_4_IW9,1200,43658+41842,10000,,,,iw9_ar_ralpha_camo_mastery_orion_unlock_ob,
22513,iw9_ar_ralpha_camo_mastery_orion_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,18721
22518,iw9_ar_ralpha_mastery_completionist_ob,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_FINAL_NAME,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_DESC_FINAL_IW9,4,43277,,,,,,22478|22488|22498|22508
21848,iw9_ar_ralpha_base_camos_ob_unlock,a&,a&,1|4|7|9,,,,,,,
22429,iw9_sn_walpha_camo_ob_1,a&JUP_OB_CAMO_NAMES/IW9_SN_WALPHA_CAMO_1,a&JUP_OB_CAMO_CHALLENGES/BASE_1,250,43941,1000,,,,iw9_sn_walpha_base_camos_ob_unlock,
22434,iw9_sn_walpha_camo_ob_2,a&JUP_OB_CAMO_NAMES/IW9_SN_WALPHA_CAMO_2,a&JUP_OB_CAMO_CHALLENGES/HUNTER_CRITICAL_KILLS,200,43964,1500,,,,iw9_sn_walpha_base_camos_ob_unlock,
22439,iw9_sn_walpha_camo_ob_3,a&JUP_OB_CAMO_NAMES/IW9_SN_WALPHA_CAMO_3,a&JUP_OB_CAMO_CHALLENGES/GENERAL_TACTICAL_EFFECTED_KILLS,100,43987,2000,,,,iw9_sn_walpha_base_camos_ob_unlock,
22444,iw9_sn_walpha_camo_ob_4,a&JUP_OB_CAMO_NAMES/IW9_SN_WALPHA_CAMO_4,a&JUP_OB_CAMO_CHALLENGES/GENERAL_KILLS_SINCE_RELOAD,10,44010,2500,,,,iw9_sn_walpha_base_camos_ob_unlock,
22449,iw9_sn_walpha_camo_ob_gold,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_1_IW9,a&JUP_OB_CAMO_CHALLENGES/GOLD,100,45550,4000,,,,iw9_sn_walpha_camo_ob_gold_unlock,
22454,iw9_sn_walpha_camo_ob_gold_unlock,a&,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_GOLD_DESC,4,,,,,,,22429|22434|22439|22444
22459,iw9_sn_walpha_camo_ob_plat,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/PLATINUM,300,45631,5000,,,,iw9_sn_walpha_camo_plat_unlock_ob,
22464,iw9_sn_walpha_camo_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,22449|18731
22469,iw9_sn_walpha_camo_ob_dama,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_3_IW9,a&JUP_OB_CAMO_CHALLENGES/POLYATOMIC,30,45712,7500,,,,iw9_sn_walpha_camo_dama_unlock_ob,
22474,iw9_sn_walpha_camo_dama_unlock_ob,a&,a&,2,,,,,,,22459|18713
22479,iw9_sn_walpha_camo_mastery_gold_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_1_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_1_IW9,300,41582+42377,4000,,,,iw9_sn_walpha_camo_mastery_gold_unlock_ob,
22484,iw9_sn_walpha_camo_mastery_gold_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,22449
22489,iw9_sn_walpha_camo_mastery_plat_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_2_IW9,600,41676+42255,5000,,,,iw9_sn_walpha_camo_mastery_plat_unlock_ob,
22494,iw9_sn_walpha_camo_mastery_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,22459
22499,iw9_sn_walpha_camo_mastery_dama_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_3_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_3_IW9,900,41487+42381,7500,,,,iw9_sn_walpha_camo_mastery_dama_unlock_ob,
22504,iw9_sn_walpha_camo_mastery_dama_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,22469
22509,iw9_sn_walpha_camo_mastery_orion_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_4_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_4_IW9,1200,41385+43331,10000,,,,iw9_sn_walpha_camo_mastery_orion_unlock_ob,
22514,iw9_sn_walpha_camo_mastery_orion_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,18721
22519,iw9_sn_walpha_mastery_completionist_ob,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_FINAL_NAME,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_DESC_FINAL_IW9,4,43316,,,,,,22479|22489|22499|22509
25676,iw9_sn_walpha_base_camos_ob_unlock,a&,a&,1|7|13|17,,,,,,,
22430,iw9_ar_fecho_camo_ob_1,a&JUP_OB_CAMO_NAMES/IW9_AR_FECHO_CAMO_1,a&JUP_OB_CAMO_CHALLENGES/BASE_1,250,44033,1000,,,,iw9_ar_fecho_base_camos_ob_unlock,
22435,iw9_ar_fecho_camo_ob_2,a&JUP_OB_CAMO_NAMES/IW9_AR_FECHO_CAMO_2,a&JUP_OB_CAMO_CHALLENGES/HUNTER_MERCENARY_KILLS,50,44056,1500,,,,iw9_ar_fecho_base_camos_ob_unlock,
22440,iw9_ar_fecho_camo_ob_3,a&JUP_OB_CAMO_NAMES/IW9_AR_FECHO_CAMO_3,a&JUP_OB_CAMO_CHALLENGES/UPGRADES_DAMAGE_FIRE,250,44079,2000,,,,iw9_ar_fecho_base_camos_ob_unlock,
22445,iw9_ar_fecho_camo_ob_4,a&JUP_OB_CAMO_NAMES/IW9_AR_FECHO_CAMO_4,a&JUP_OB_CAMO_CHALLENGES/HUNTER_CRITICAL_KILLS,200,44102,2500,,,,iw9_ar_fecho_base_camos_ob_unlock,
22450,iw9_ar_fecho_camo_ob_gold,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_1_IW9,a&JUP_OB_CAMO_CHALLENGES/GOLD,100,45490,4000,,,,iw9_ar_fecho_camo_ob_gold_unlock,
22455,iw9_ar_fecho_camo_ob_gold_unlock,a&,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_GOLD_DESC,4,,,,,,,22430|22435|22440|22445
22460,iw9_ar_fecho_camo_ob_plat,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/PLATINUM,300,45571,5000,,,,iw9_ar_fecho_camo_plat_unlock_ob,
22465,iw9_ar_fecho_camo_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,22450|18711
22470,iw9_ar_fecho_camo_ob_dama,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_3_IW9,a&JUP_OB_CAMO_CHALLENGES/POLYATOMIC,30,45652,7500,,,,iw9_ar_fecho_camo_dama_unlock_ob,
22475,iw9_ar_fecho_camo_dama_unlock_ob,a&,a&,2,,,,,,,22460|18713
22480,iw9_ar_fecho_camo_mastery_gold_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_1_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_1_IW9,300,41581+42376,4000,,,,iw9_ar_fecho_camo_mastery_gold_unlock_ob,
22485,iw9_ar_fecho_camo_mastery_gold_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,22450
22490,iw9_ar_fecho_camo_mastery_plat_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_2_IW9,600,41675+42254,5000,,,,iw9_ar_fecho_camo_mastery_plat_unlock_ob,
22495,iw9_ar_fecho_camo_mastery_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,22460
22500,iw9_ar_fecho_camo_mastery_dama_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_3_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_3_IW9,900,41486+42380,7500,,,,iw9_ar_fecho_camo_mastery_dama_unlock_ob,
22505,iw9_ar_fecho_camo_mastery_dama_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,22470
22510,iw9_ar_fecho_camo_mastery_orion_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_4_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_4_IW9,1200,41384+41843,10000,,,,iw9_ar_fecho_camo_mastery_orion_unlock_ob,
22515,iw9_ar_fecho_camo_mastery_orion_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,18721
22520,iw9_ar_fecho_mastery_completionist_ob,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_FINAL_NAME,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_DESC_FINAL_IW9,4,43204,,,,,,22480|22490|22500|22510
21841,iw9_ar_fecho_base_camos_ob_unlock,a&,a&,1|6|12|18,,,,,,,
22431,iw9_pi_mike2011_camo_ob_1,a&JUP_OB_CAMO_NAMES/IW9_PI_MIKE2011_CAMO_1,a&JUP_OB_CAMO_CHALLENGES/BASE_1,250,44125,1000,,,,iw9_pi_mike2011_base_camos_ob_unlock,
22436,iw9_pi_mike2011_camo_ob_2,a&JUP_OB_CAMO_NAMES/IW9_PI_MIKE2011_CAMO_2,a&JUP_OB_CAMO_CHALLENGES/HUNTER_ARMORED_ZOMBIE_KILLS,50,43803,1500,,,,iw9_pi_mike2011_base_camos_ob_unlock,
22441,iw9_pi_mike2011_camo_ob_3,a&JUP_OB_CAMO_NAMES/IW9_PI_MIKE2011_CAMO_3,a&JUP_OB_CAMO_CHALLENGES/HUNTER_MANGLER_KILLS,10,43826,2000,,,,iw9_pi_mike2011_base_camos_ob_unlock,
22446,iw9_pi_mike2011_camo_ob_4,a&JUP_OB_CAMO_NAMES/IW9_PI_MIKE2011_CAMO_4,a&JUP_OB_CAMO_CHALLENGES/UPGRADES_DAMAGE_TOXIC,250,43849,2500,,,,iw9_pi_mike2011_base_camos_ob_unlock,
22451,iw9_pi_mike2011_camo_ob_gold,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_1_IW9,a&JUP_OB_CAMO_CHALLENGES/GOLD,100,45513,4000,,,,iw9_pi_mike2011_camo_ob_gold_unlock,
22456,iw9_pi_mike2011_camo_ob_gold_unlock,a&,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_GOLD_DESC,4,,,,,,,22431|22436|22441|22446
22461,iw9_pi_mike2011_camo_ob_plat,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/PLATINUM,300,45594,5000,,,,iw9_pi_mike2011_camo_plat_unlock_ob,
22466,iw9_pi_mike2011_camo_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,22451|18717
22471,iw9_pi_mike2011_camo_ob_dama,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_3_IW9,a&JUP_OB_CAMO_CHALLENGES/POLYATOMIC,30,45675,7500,,,,iw9_pi_mike2011_camo_dama_unlock_ob,
22476,iw9_pi_mike2011_camo_dama_unlock_ob,a&,a&,2,,,,,,,22461|18713
22481,iw9_pi_mike2011_camo_mastery_gold_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_1_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_1_IW9,300,41580+42262,4000,,,,iw9_pi_mike2011_camo_mastery_gold_unlock_ob,
22486,iw9_pi_mike2011_camo_mastery_gold_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,22451
22491,iw9_pi_mike2011_camo_mastery_plat_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_2_IW9,600,41677+42256,5000,,,,iw9_pi_mike2011_camo_mastery_plat_unlock_ob,
