string,string,string,string,string,string,string,string,localized_a,string,string,localized_a,string,localized_a,int
10555,loot_key_sira_apartment_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/SIRA_APARTMENT_KEY_NAME_WORN,hud_icon_loot_key_03_worn,0,a&,1,a&,0
10487,loot_key_small_confer_room,1,0,0,0,,,a&MP_DMZ_LOCKS/SMALL_CONFER_ROOM_KEY_NAME,hud_icon_loot_key_04_pristine,0,a&,1,a&,0
10552,loot_key_small_confer_room_used,1,0,0,0,,,a&MP_DMZ_LOCKS/SMALL_CONFER_ROOM_KEY_NAME_USED,hud_icon_loot_key_04_used,0,a&,1,a&,0
10561,loot_key_small_confer_room_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/SMALL_CONFER_ROOM_KEY_NAME_WORN,hud_icon_loot_key_04_worn,0,a&,1,a&,0
10521,loot_key_supply_rooms,1,0,0,0,,,a&MP_DMZ_LOCKS/SUPPLY_ROOMS_KEY_NAME,hud_icon_loot_key_05_pristine,0,a&,1,a&,0
10456,loot_key_supply_rooms_used,1,0,0,0,,,a&MP_DMZ_LOCKS/SUPPLY_ROOMS_KEY_NAME_USED,hud_icon_loot_key_05_used,0,a&,1,a&,0
10533,loot_key_supply_rooms_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/SUPPLY_ROOMS_KEY_NAME_WORN,hud_icon_loot_key_05_worn,0,a&,1,a&,0
10466,loot_key_tower_hill,1,0,0,0,,,a&MP_DMZ_LOCKS/TOWER_HILL_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
10486,loot_key_tower_hill_used,1,0,0,0,,,a&MP_DMZ_LOCKS/TOWER_HILL_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
10491,loot_key_tower_hill_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/TOWER_HILL_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
10536,loot_key_tv_computer_room,1,0,0,0,,,a&MP_DMZ_LOCKS/TV_COMPUTER_ROOM_KEY_NAME,hud_icon_loot_key_02_pristine,0,a&,1,a&,0
10522,loot_key_tv_computer_room_used,1,0,0,0,,,a&MP_DMZ_LOCKS/TV_COMPUTER_ROOM_KEY_NAME_USED,hud_icon_loot_key_02_used,0,a&,1,a&,0
10468,loot_key_tv_computer_room_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/TV_COMPUTER_ROOM_KEY_NAME_WORN,hud_icon_loot_key_02_worn,0,a&,1,a&,0
10452,loot_key_underground_passage,1,0,0,0,,,a&MP_DMZ_LOCKS/UNDERGROUND_PASSAGE_KEY_NAME,hud_icon_loot_key_03_pristine,0,a&,1,a&,0
10490,loot_key_underground_passage_used,1,0,0,0,,,a&MP_DMZ_LOCKS/UNDERGROUND_PASSAGE_KEY_NAME_USED,hud_icon_loot_key_03_used,0,a&,1,a&,0
10560,loot_key_underground_passage_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/UNDERGROUND_PASSAGE_KEY_NAME_WORN,hud_icon_loot_key_03_worn,0,a&,1,a&,0
10545,loot_key_underwater_ship,1,0,0,0,,,a&MP_DMZ_LOCKS/UNDERWATER_SHIP_KEY_NAME,hud_icon_loot_key_04_pristine,0,a&,1,a&,0
10549,loot_key_underwater_ship_used,1,0,0,0,,,a&MP_DMZ_LOCKS/UNDERWATER_SHIP_KEY_NAME_USED,hud_icon_loot_key_04_used,0,a&,1,a&,0
10482,loot_key_underwater_ship_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/UNDERWATER_SHIP_KEY_NAME_WORN,hud_icon_loot_key_04_worn,0,a&,1,a&,0
10492,loot_key_waterpit_container,1,0,0,0,,,a&MP_DMZ_LOCKS/WATERPIT_CONTAINER_KEY_NAME,hud_icon_loot_key_05_pristine,0,a&,1,a&,0
10448,loot_key_waterpit_container_used,1,0,0,0,,,a&MP_DMZ_LOCKS/WATERPIT_CONTAINER_KEY_NAME_USED,hud_icon_loot_key_05_used,0,a&,1,a&,0
10498,loot_key_waterpit_container_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/WATERPIT_CONTAINER_KEY_NAME_WORN,hud_icon_loot_key_05_worn,0,a&,1,a&,0
10541,loot_key_yumyum_burger,1,0,0,0,,,a&MP_DMZ_LOCKS/YUM_BURGER_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
10563,loot_key_yumyum_burger_used,1,0,0,0,,,a&MP_DMZ_LOCKS/YUM_BURGER_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
10503,loot_key_yumyum_burger_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/YUM_BURGER_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
10504,loot_key_underthebridge,1,0,0,0,,,a&MP_DMZ_LOCKS/UNDERBRIDGE_KEY_NAME,hud_icon_loot_key_02_pristine,0,a&,1,a&,0
10477,loot_key_underthebridge_used,1,0,0,0,,,a&MP_DMZ_LOCKS/UNDERBRIDGE_KEY_NAME_USED,hud_icon_loot_key_02_used,0,a&,1,a&,0
10480,loot_key_underthebridge_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/UNDERBRIDGE_KEY_NAME_WORN,hud_icon_loot_key_02_worn,0,a&,1,a&,0
10543,loot_key_police_locker,1,0,0,0,,,a&MP_DMZ_LOCKS/POLICE_LOCKER_KEY_NAME,hud_icon_loot_key_03_pristine,0,a&,1,a&,0
10551,loot_key_police_locker_used,1,0,0,0,,,a&MP_DMZ_LOCKS/POLICE_LOCKER_KEY_NAME_USED,hud_icon_loot_key_03_used,0,a&,1,a&,0
10518,loot_key_police_locker_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/POLICE_LOCKER_KEY_NAME_WORN,hud_icon_loot_key_03_worn,0,a&,1,a&,0
10478,loot_key_civic_center,1,0,0,0,,,a&MP_DMZ_LOCKS/CIVIC_CENTER_KEY_NAME,hud_icon_loot_key_civic_center_pristine,0,a&,1,a&,0
10505,loot_key_civic_center_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CIVIC_CENTER_KEY_NAME_USED,hud_icon_loot_key_civic_center_used,0,a&,1,a&,0
10455,loot_key_civic_center_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CIVIC_CENTER_KEY_NAME_WORN,hud_icon_loot_key_civic_center_worn,0,a&,1,a&,0
10464,loot_key_embassy,1,0,0,0,,,a&MP_DMZ_LOCKS/EMBASSY_KEY_NAME,hud_icon_loot_key_embassy_pristine,0,a&,1,a&,0
10570,loot_key_embassy_used,1,0,0,0,,,a&MP_DMZ_LOCKS/EMBASSY_KEY_NAME_USED,hud_icon_loot_key_embassy_used,0,a&,1,a&,0
10529,loot_key_embassy_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/EMBASSY_KEY_NAME_WORN,hud_icon_loot_key_embassy_worn,0,a&,1,a&,0
10514,loot_key_fort,1,0,0,0,,,a&MP_DMZ_LOCKS/FORT_KEY_NAME,hud_icon_loot_key_fort_pristine,0,a&,1,a&,0
10546,loot_key_fort_used,1,0,0,0,,,a&MP_DMZ_LOCKS/FORT_KEY_NAME_USED,hud_icon_loot_key_fort_used,0,a&,1,a&,0
10476,loot_key_fort_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/FORT_KEY_NAME_WORN,hud_icon_loot_key_fort_worn,0,a&,1,a&,0
10463,loot_key_sira_mall,1,0,0,0,,,a&MP_DMZ_LOCKS/SIRA_MALL_KEY_NAME,hud_icon_loot_key_mall_pristine,0,a&,1,a&,0
10554,loot_key_sira_mall_used,1,0,0,0,,,a&MP_DMZ_LOCKS/SIRA_MALL_KEY_NAME_USED,hud_icon_loot_key_mall_used,0,a&,1,a&,0
10547,loot_key_sira_mall_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/SIRA_MALL_KEY_NAME_WORN,hud_icon_loot_key_mall_worn,0,a&,1,a&,0
10508,loot_key_police_academy,1,0,0,0,,,a&MP_DMZ_LOCKS/POLICE_ACADEMY_KEY_NAME,hud_icon_loot_key_police_station_pristine,0,a&,1,a&,0
10538,loot_key_police_academy_used,1,0,0,0,,,a&MP_DMZ_LOCKS/POLICE_ACADEMY_KEY_NAME_USED,hud_icon_loot_key_police_station_used,0,a&,1,a&,0
10479,loot_key_police_academy_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/POLICE_ACADEMY_KEY_NAME_WORN,hud_icon_loot_key_police_station_worn,0,a&,1,a&,0
10520,loot_key_post_office_stronghold,1,0,0,0,,,a&MP_DMZ_LOCKS/POST_OFFICE_STRONGHOLD_KEY_NAME,hud_icon_loot_key_post_office_pristine,0,a&,1,a&,0
10527,loot_key_post_office_stronghold_used,1,0,0,0,,,a&MP_DMZ_LOCKS/POST_OFFICE_STRONGHOLD_KEY_NAME_USED,hud_icon_loot_key_post_office_used,0,a&,1,a&,0
10475,loot_key_post_office_stronghold_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/POST_OFFICE_STRONGHOLD_KEY_NAME_WORN,hud_icon_loot_key_post_office_worn,0,a&,1,a&,0
10453,loot_key_control_tower,1,0,0,0,,,a&MP_DMZ_LOCKS/CONTROL_TOWER_KEY_NAME,hud_icon_loot_key_tower_pristine,0,a&,1,a&,0
10481,loot_key_control_tower_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CONTROL_TOWER_KEY_NAME_USED,hud_icon_loot_key_tower_used,0,a&,1,a&,0
10457,loot_key_control_tower_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CONTROL_TOWER_KEY_NAME_WORN,hud_icon_loot_key_tower_worn,0,a&,1,a&,0
10467,loot_key_exhume_warehouse,1,0,0,0,,,a&MP_DMZ_LOCKS/EXHUME_WAREHOUSE_KEY_NAME,hud_icon_loot_key_warehouse_pristine,0,a&,1,a&,0
10501,loot_key_exhume_warehouse_used,1,0,0,0,,,a&MP_DMZ_LOCKS/EXHUME_WAREHOUSE_KEY_NAME_USED,hud_icon_loot_key_warehouse_used,0,a&,1,a&,0
10528,loot_key_exhume_warehouse_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/EXHUME_WAREHOUSE_KEY_NAME_WORN,hud_icon_loot_key_warehouse_worn,0,a&,1,a&,0
39128,loot_key_hell_train,1,0,0,0,,,a&MP_DMZ_LOCKS/HELL_TRAIN_KEY_NAME,hud_icon_loot_key_03_pristine,0,a&,1,a&,0
39129,loot_key_hell_train_used,1,0,0,0,,,a&MP_DMZ_LOCKS/HELL_TRAIN_KEY_NAME_USED,hud_icon_loot_key_03_used,0,a&,1,a&,0
39130,loot_key_hell_train_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/HELL_TRAIN_KEY_NAME_WORN,hud_icon_loot_key_03_worn,0,a&,1,a&,0
11242,interactable_note_agent01,1,0,0,0,,,a&MP_DMZ_NOTES/AGENT01_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11235,interactable_note_agent02,1,0,0,0,,,a&MP_DMZ_NOTES/AGENT02_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11241,interactable_note_agent03,1,0,0,0,,,a&MP_DMZ_NOTES/AGENT03_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11220,interactable_note_agent04,1,0,0,0,,,a&MP_DMZ_NOTES/AGENT04_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11240,interactable_note_agent05,1,0,0,0,,,a&MP_DMZ_NOTES/AGENT05_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11225,interactable_note_captured01,1,0,0,0,,,a&MP_DMZ_NOTES/CAPTURED01_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11216,interactable_note_captured04,1,0,0,0,,,a&MP_DMZ_NOTES/CAPTURED04_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11246,interactable_note_cartel02,1,0,0,0,,,a&MP_DMZ_NOTES/CARTEL02_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11211,interactable_note_cartel04,1,0,0,0,,,a&MP_DMZ_NOTES/CARTEL04_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11243,interactable_note_cartel05,1,0,0,0,,,a&MP_DMZ_NOTES/CARTEL05_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11224,interactable_note_chemist01,1,0,0,0,,,a&MP_DMZ_NOTES/CHEMIST01_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11221,interactable_note_chemist04,1,0,0,0,,,a&MP_DMZ_NOTES/CHEMIST04_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11237,interactable_note_family01,1,0,0,0,,,a&MP_DMZ_NOTES/FAMILY01_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11229,interactable_note_family02,1,0,0,0,,,a&MP_DMZ_NOTES/FAMILY02_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11233,interactable_note_family03,1,0,0,0,,,a&MP_DMZ_NOTES/FAMILY03_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11245,interactable_note_family04,1,0,0,0,,,a&MP_DMZ_NOTES/FAMILY04_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11232,interactable_note_family05,1,0,0,0,,,a&MP_DMZ_NOTES/FAMILY05_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11226,interactable_note_hoard01,1,0,0,0,,,a&MP_DMZ_NOTES/HOARD01_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11210,interactable_note_hoard02,1,0,0,0,,,a&MP_DMZ_NOTES/HOARD02_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11214,interactable_note_hoard03,1,0,0,0,,,a&MP_DMZ_NOTES/HOARD03_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11239,interactable_note_pyro01,1,0,0,0,,,a&MP_DMZ_NOTES/PYRO01_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11230,interactable_note_pyro02,1,0,0,0,,,a&MP_DMZ_NOTES/PYRO02_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11223,interactable_note_pyro03,1,0,0,0,,,a&MP_DMZ_NOTES/PYRO03_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11213,interactable_note_pyro04,1,0,0,0,,,a&MP_DMZ_NOTES/PYRO04_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11238,interactable_note_pyro05,1,0,0,0,,,a&MP_DMZ_NOTES/PYRO05_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11234,interactable_note_thief01,1,0,0,0,,,a&MP_DMZ_NOTES/THIEF01_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11231,interactable_note_thief02,1,0,0,0,,,a&MP_DMZ_NOTES/THIEF02_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11244,interactable_note_thief04,1,0,0,0,,,a&MP_DMZ_NOTES/THIEF04_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11219,interactable_note_thief05,1,0,0,0,,,a&MP_DMZ_NOTES/THIEF05_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11217,interactable_notebook_captured02,1,0,0,0,,,a&MP_DMZ_NOTES/CAPTURED02_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
11212,interactable_notebook_captured03,1,0,0,0,,,a&MP_DMZ_NOTES/CAPTURED03_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
11222,interactable_notebook_cartel01,1,0,0,0,,,a&MP_DMZ_NOTES/CARTEL01_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
11215,interactable_notebook_cartel03,1,0,0,0,,,a&MP_DMZ_NOTES/CARTEL03_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
11227,interactable_notebook_chemist02,1,0,0,0,,,a&MP_DMZ_NOTES/CHEMIST02_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
11236,interactable_notebook_chemist03,1,0,0,0,,,a&MP_DMZ_NOTES/CHEMIST03_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
11228,interactable_notebook_chemist05,1,0,0,0,,,a&MP_DMZ_NOTES/CHEMIST05_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
11218,interactable_notebook_thief03,1,0,0,0,,,a&MP_DMZ_NOTES/THIEF03_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
30790,interactable_note_delta_01,1,0,0,0,,,a&MP_DMZ_NOTES/DELTA_SMUGGLER_1_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
30791,interactable_note_delta_02,1,0,0,0,,,a&MP_DMZ_NOTES/DELTA_PAINTBALL_1_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
30792,interactable_note_delta_03,1,0,0,0,,,a&MP_DMZ_NOTES/DELTA_MAYOR_1_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
30793,interactable_note_delta_04,1,0,0,0,,,a&MP_DMZ_NOTES/DELTA_VET_1_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
30794,interactable_note_delta_05,1,0,0,0,,,a&MP_DMZ_NOTES/DELTA_ORDERS_1_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
30795,interactable_note_delta_06,1,0,0,0,,,a&MP_DMZ_NOTES/DELTA_VET_2_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
30796,interactable_note_delta_07,1,0,0,0,,,a&MP_DMZ_NOTES/DELTA_BARISTA_1_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
30797,interactable_note_delta_08,1,0,0,0,,,a&MP_DMZ_NOTES/DELTA_ORDERS_2_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
30798,interactable_note_delta_09,1,0,0,0,,,a&MP_DMZ_NOTES/DELTA_MANAGEMENT_1_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
30799,interactable_note_delta_10,1,0,0,0,,,a&MP_DMZ_NOTES/DELTA_ORDERS_3_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
30800,interactable_note_delta_11,1,0,0,0,,,a&MP_DMZ_NOTES/DELTA_SMUGGLER_2_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
30801,interactable_note_delta_12,1,0,0,0,,,a&MP_DMZ_NOTES/DELTA_MAYOR_2_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
30802,interactable_note_delta_13,1,0,0,0,,,a&MP_DMZ_NOTES/DELTA_MAYOR_3_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
30803,interactable_note_delta_14,1,0,0,0,,,a&MP_DMZ_NOTES/DELTA_VET_3_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
30804,interactable_note_delta_15,1,0,0,0,,,a&MP_DMZ_NOTES/DELTA_MAINTENANCE_1_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
30805,interactable_note_delta_16,1,0,0,0,,,a&MP_DMZ_NOTES/DELTA_BARISTA_2_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
30806,interactable_note_delta_17,1,0,0,0,,,a&MP_DMZ_NOTES/DELTA_THIEF_1_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
11199,brloot_crane_intel,1,0,100,0,,,a&PMC/CRANE_INTEL_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
11197,brloot_caves_intel,1,0,100,0,,,a&PMC/CAVES_INTEL_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
11201,brloot_irradiated_drill,1,0,50,0,,,a&PMC/IRRADIATED_DRILL_TITLE,hud_icon_loot_drill,0,a&,1,a&,0
11209,brloot_geiger_note_1,1,0,100,0,,,a&PMC/AQ_NOTE_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
11208,brloot_geiger_note_2,1,0,100,0,,,a&PMC/AQ_NOTE_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
11200,brloot_gps_tracker,1,0,300,0,,,a&PMC/GPS_TRACKER_TITLE,hud_icon_loot_phone,0,a&,1,a&,0
30414,brloot_gps_triangulator,1,0,300,0,,,a&PMC_S4/GPSTRIANGULATOR_TITLE,hud_icon_loot_phone,0,a&,1,a&,0
31319,brloot_gps_loaded_triangulator,1,0,300,0,,,a&PMC_S4/GPSLOADEDTRIANGULATOR_TITLE,hud_icon_loot_phone,0,a&,1,a&,0
11206,brloot_tracking_device,1,0,50,0,,,a&PMC/TRACKING_DEVICE_TITLE,hud_icon_loot_radio,0,a&,1,a&,0
11204,brloot_planning_diagram_1,1,0,250,0,,,a&PMC/PLANNING_DIAGRAM_TITLE,hud_icon_loot_planning_sheet,0,a&,1,a&,0
11207,brloot_planning_diagram_2,1,0,250,0,,,a&PMC/PLANNING_DIAGRAM_TITLE,hud_icon_loot_planning_sheet,0,a&,1,a&,0
11205,brloot_planning_diagram_3,1,0,250,0,,,a&PMC/PLANNING_DIAGRAM_TITLE,hud_icon_loot_planning_sheet,0,a&,1,a&,0
11203,brloot_planning_image_1,1,0,250,0,,,a&PMC/PLANNING_IMAGE_TITLE,hud_icon_loot_planning_photo,0,a&,1,a&,0
11202,brloot_planning_image_2,1,0,250,0,,,a&PMC/PLANNING_IMAGE_TITLE,hud_icon_loot_planning_photo,0,a&,1,a&,0
11198,brloot_planning_image_3,1,0,250,0,,,a&PMC/PLANNING_IMAGE_TITLE,hud_icon_loot_planning_photo,0,a&,1,a&,0
11247,brloot_unhacked_laptop,1,0,500,0,,,a&PMC/UNHACKED_LAPTOP_TITLE,hud_icon_loot_laptop,0,a&,1,a&,0
11262,brloot_hacked_usb,1,0,100,0,,,a&PMC/HACKED_USB_TITLE,hud_icon_loot_usb_stick,0,a&,1,a&,0
11263,brloot_system_architecture,1,0,100,0,,,a&PMC/SYSTEM_ARCHITECTURE_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
11300,brloot_valuable_blow_torch,1,0,5,0,,,a&MP/BR_VALUABLE_BLOW_TORCH,hud_icon_loot_torch,0,a&,1,a&,0
11298,brloot_valuable_car_battery,1,0,20,0,,,a&MP/BR_VALUABLE_CAR_BATTERY,hud_icon_loot_car_battery,0,a&,1,a&,0
11299,brloot_valuable_jumper_cables,1,0,4,0,,,a&MP/BR_VALUABLE_JUMPER_CABLES,hud_icon_loot_jumper_cables,0,a&,1,a&,0
11301,brloot_valuable_vcr,1,0,80,0,,,a&MP/BR_VALUABLE_VCR,hud_icon_loot_vcr,0,a&,1,a&,0
11909,interactable_note_anti_air,1,0,0,0,,,a&MP_DMZ_NOTES/ANTI_AIR_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
15415,brloot_valuable_gpu,4,0,2500,0,,,a&MP/BR_VALUABLE_GPU,hud_icon_loot_gpu,0,a&,1,a&,0
15429,brloot_sealion_chance_token,1,0,0,0,,,a&MP_BR_INGAME/CHANCE_TOKEN_NAME,ui_mp_br_icon_chance_machine,99,a&,1,a&,0
15922,brloot_sealion_sidequest_fish,1,0,0,0,,,a&MP_BR_INGAME/FISH_NAME,ui_mp_br_icon_fish,99,a&,1,a&,0
15923,brloot_sealion_dojo_item_1,1,0,0,0,,,a&MP_BR_INGAME/DOJO_ITEM_NAME,ui_mp_br_icon_sealion_sidequest_dojo_item,1,a&,1,a&,0
15925,brloot_sealion_dojo_item_2,1,0,0,0,,,a&MP_BR_INGAME/DOJO_ITEM_NAME,ui_mp_br_icon_sealion_sidequest_dojo_item,1,a&,1,a&,0
15924,brloot_sealion_dojo_item_3,1,0,0,0,,,a&MP_BR_INGAME/DOJO_ITEM_NAME,ui_mp_br_icon_sealion_sidequest_dojo_item,1,a&,1,a&,0
23989,brloot_plate_carrier_2_medic,1,0,0,0,,,a&MP/BR_PLATE_CARRIER_2_REVIVE,ui_icon_dmz_loot_armor_medium_medic,0,a&,1,a&,0
23990,brloot_plate_carrier_3_medic,1,0,0,0,,,a&MP/BR_PLATE_CARRIER_3_REVIVE,ui_icon_dmz_loot_armor_medic,0,a&,1,a&,0
17890,brloot_plate_carrier_2_comms,1,0,0,0,,,a&MP/BR_PLATE_CARRIER_2_COMMS,ui_icon_dmz_loot_armor_medium_comms,0,a&,1,a&,0
17892,brloot_plate_carrier_3_comms,1,0,0,0,,,a&MP/BR_PLATE_CARRIER_3_COMMS,ui_icon_dmz_loot_armor_comms,0,a&,1,a&,0
17894,brloot_plate_carrier_2_stealth,1,0,0,0,,,a&MP/BR_PLATE_CARRIER_2_STEALTH,ui_icon_dmz_loot_armor_medium_stealth,0,a&,1,a&,0
17893,brloot_plate_carrier_3_stealth,1,0,0,0,,,a&MP/BR_PLATE_CARRIER_3_STEALTH,ui_icon_dmz_loot_armor_stealth,0,a&,1,a&,0
19478,brloot_perkpack_demolitionist_br,4,0,0,0,,,a&PERKS/PERK_PACKAGE_BR_DEMOLITIONIST,hud_icon_loot_perk_pack,0,a&,0,a&,0
19479,brloot_perkpack_swat_br,4,0,0,0,,,a&PERKS/PERK_PACKAGE_BR_SWAT,hud_icon_loot_perk_pack,0,a&,0,a&,0
19480,brloot_perkpack_reserves_br,4,0,0,0,,,a&PERKS/PERK_PACKAGE_BR_RESERVES,hud_icon_loot_perk_pack,0,a&,0,a&,0
19481,brloot_perkpack_insurgent_br,4,0,0,0,,,a&PERKS/PERK_PACKAGE_BR_INSURGENT,hud_icon_loot_perk_pack,0,a&,0,a&,0
19482,brloot_perkpack_beret_br,4,0,0,0,,,a&PERKS/PERK_PACKAGE_BR_BERET,hud_icon_loot_perk_pack,0,a&,0,a&,0
19483,brloot_perkpack_recon_br,4,0,0,0,,,a&PERKS/PERK_PACKAGE_BR_RECON,hud_icon_loot_perk_pack,0,a&,0,a&,0
19484,brloot_perkpack_scout_br,4,0,0,0,,,a&PERKS/PERK_PACKAGE_BR_SCOUT,hud_icon_loot_perk_pack,0,a&,0,a&,0
19485,brloot_perkpack_sentinel_br,4,0,0,0,,,a&PERKS/PERK_PACKAGE_BR_SENTINEL,hud_icon_loot_perk_pack,0,a&,0,a&,0
19486,brloot_perkpack_specter_br,4,0,0,0,,,a&PERKS/PERK_PACKAGE_BR_SPECTER,hud_icon_loot_perk_pack,0,a&,0,a&,0
19487,brloot_perkpack_vanguard_br,4,0,0,0,,,a&PERKS/PERK_PACKAGE_BR_VANGUARD,hud_icon_loot_perk_pack,0,a&,0,a&,0
19488,brloot_perkpack_warden_br,4,0,0,0,,,a&PERKS/PERK_PACKAGE_BR_WARDEN,hud_icon_loot_perk_pack,0,a&,0,a&,0
19489,brloot_perkpack_weaponspecialist_br,4,0,0,0,,,a&PERKS/PERK_PACKAGE_BR_WEAPONSPECIALIST,hud_icon_loot_perk_pack,0,a&,0,a&,0
19490,brloot_perkpack_commando_br,4,0,0,0,,,a&PERKS/PERK_PACKAGE_BR_COMMANDO,hud_icon_loot_perk_pack,0,a&,0,a&,0
18065,brloot_valuable_sealion_chance_token,1,0,50,0,,,a&MP_BR_INGAME/CHANCE_TOKEN_NAME,hud_icon_loot_sealion_chance_token,0,a&,1,a&,0
18066,brloot_valuable_sealion_fish,1,0,50,0,,,a&MP_BR_INGAME/FISH_NAME,hud_icon_loot_fish_trout,0,a&,1,a&,0
18067,brloot_valuable_sealion_mask_1,1,0,50,0,,,a&MP/BR_VALUABLE_MASK_1,hud_icon_loot_kabuki_mask_01,0,a&,1,a&,0
18068,brloot_valuable_sealion_mask_2,1,0,50,0,,,a&MP/BR_VALUABLE_MASK_2,hud_icon_loot_kabuki_mask_03,0,a&,1,a&,0
18069,brloot_valuable_sealion_mask_3,1,0,50,0,,,a&MP/BR_VALUABLE_MASK_3,hud_icon_loot_kabuki_mask_05,0,a&,1,a&,0
19214,brloot_disarmed_charge,1,0,100,0,,,a&PMC_S2/DISARMED_CHARGE_TITLE,hud_icon_c4,1,a&,1,a&,0
