string,string,localized_a,localized_a,string,string,string,string,string,string,string,string
9214,iw9_pi_golf18_camo_1,a&CHALLENGE/PI_GOLF18_CAMO_1,a&CHALLENGE/CAMO_UNLOCK_1_DESC,40,12046,1000,,,,,
9039,iw9_pi_golf18_camo_2,a&CHALLENGE/PI_GOLF18_CAMO_2,a&CHALLENGE/PI_GOLF18_CAMO_2_DESC,10,12106,1500,,,,,
9093,iw9_pi_golf18_camo_3,a&CHALLENGE/PI_GOLF18_CAMO_3,a&CHALLENGE/PI_GOLF18_CAMO_3_DESC,10,12210,2000,,,,,
9337,iw9_pi_golf18_camo_4,a&CHALLENGE/PI_GOLF18_CAMO_4,a&CHALLENGE/PI_GOLF18_CAMO_4_DESC,40,12038,2500,,,,,
9363,iw9_pi_golf18_camo_gold,a&CHALLENGE/PI_GOLF18_CAMO_GOLD,a&CHALLENGE/CAMO_UNLOCK_GOLD_STD_DESC,5,12708,4000,,,,,
9241,iw9_pi_golf18_camo_gold_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,4,,0,,,,,
8971,iw9_pi_golf18_camo_plat,a&CHALLENGE/PI_GOLF18_CAMO_PLAT,a&CHALLENGE/CAMO_UNLOCK_PLAT_STD_DESC,15,12724,5000,,,,,
9029,iw9_pi_golf18_camo_dama,a&CHALLENGE/PI_GOLF18_CAMO_DAMA,a&CHALLENGE/CAMO_UNLOCK_DAMA_STD_DESC,20,12616,7500,,,,,
9238,iw9_pi_decho_camo_1,a&CHALLENGE/PI_DECHO_CAMO_1,a&CHALLENGE/CAMO_UNLOCK_1_DESC,40,12053,1000,,,,,
9205,iw9_pi_decho_camo_2,a&CHALLENGE/PI_DECHO_CAMO_2,a&CHALLENGE/PI_DECHO_CAMO_2_DESC,5,12017,1500,,,,,
9052,iw9_pi_decho_camo_3,a&CHALLENGE/PI_DECHO_CAMO_3,a&CHALLENGE/PI_DECHO_CAMO_3_DESC,15,12020,2000,,,,,
9206,iw9_pi_decho_camo_4,a&CHALLENGE/PI_DECHO_CAMO_4,a&CHALLENGE/PI_DECHO_CAMO_4_DESC,40,12144,2500,,,,,
9283,iw9_pi_decho_camo_gold,a&CHALLENGE/PI_DECHO_CAMO_GOLD,a&CHALLENGE/CAMO_UNLOCK_GOLD_STD_DESC,5,12691,4000,,,,,
9152,iw9_pi_decho_camo_gold_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,4,,0,,,,,
9105,iw9_pi_decho_camo_plat,a&CHALLENGE/PI_DECHO_CAMO_PLAT,a&CHALLENGE/CAMO_UNLOCK_PLAT_STD_DESC,15,12672,5000,,,,,
9284,iw9_pi_decho_camo_dama,a&CHALLENGE/PI_DECHO_CAMO_DAMA,a&CHALLENGE/CAMO_UNLOCK_DAMA_STD_DESC,20,12701,7500,,,,,
14857,iw9_pi_dechoauto_camo_1,a&CHALLENGE/PI_DECHOAUTO_CAMO_NAME,a&CHALLENGE/CAMO_UNLOCK_1_DESC,40,29339,1000,,,,,
14858,iw9_pi_dechoauto_camo_2,a&CHALLENGE/PI_DECHOAUTO_CAMO_NAME,a&CHALLENGE/PI_DECHOAUTO_CAMO_2_DESC,10,29340,1500,,,,,
14859,iw9_pi_dechoauto_camo_3,a&CHALLENGE/PI_DECHOAUTO_CAMO_NAME,a&CHALLENGE/PI_DECHOAUTO_CAMO_3_DESC,10,29341,2000,,,,,
14860,iw9_pi_dechoauto_camo_4,a&CHALLENGE/PI_DECHOAUTO_CAMO_NAME,a&CHALLENGE/PI_DECHOAUTO_CAMO_4_DESC,40,29355,2500,,,,,
14861,iw9_pi_dechoauto_camo_gold,a&CHALLENGE/PI_DECHOAUTO_CAMO_NAME,a&CHALLENGE/CAMO_UNLOCK_GOLD_STD_DESC,5,27981,4000,,,,,
14862,iw9_pi_dechoauto_camo_gold_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,4,,0,,,,,
14863,iw9_pi_dechoauto_camo_plat,a&CHALLENGE/PI_DECHOAUTO_CAMO_NAME,a&CHALLENGE/CAMO_UNLOCK_PLAT_STD_DESC,15,27982,5000,,,,,
14864,iw9_pi_dechoauto_camo_dama,a&CHALLENGE/PI_DECHOAUTO_CAMO_NAME,a&CHALLENGE/CAMO_UNLOCK_DAMA_STD_DESC,20,27983,7500,,,,,
9232,iw9_pi_swhiskey_camo_1,a&CHALLENGE/PI_SWHISKEY_CAMO_1,a&CHALLENGE/CAMO_UNLOCK_1_DESC,40,12056,1000,,,,,
9366,iw9_pi_swhiskey_camo_2,a&CHALLENGE/PI_SWHISKEY_CAMO_2,a&CHALLENGE/PI_SWHISKEY_CAMO_2_DESC,30,12197,1500,,,,,
9229,iw9_pi_swhiskey_camo_3,a&CHALLENGE/PI_SWHISKEY_CAMO_3,a&CHALLENGE/PI_SWHISKEY_CAMO_3_DESC,10,12147,2000,,,,,
9092,iw9_pi_swhiskey_camo_4,a&CHALLENGE/PI_SWHISKEY_CAMO_4,a&CHALLENGE/PI_SWHISKEY_CAMO_4_DESC,30,12131,2500,,,,,
9296,iw9_pi_swhiskey_camo_gold,a&CHALLENGE/PI_SWHISKEY_CAMO_GOLD,a&CHALLENGE/CAMO_UNLOCK_GOLD_STD_DESC,5,12653,4000,,,,,
9015,iw9_pi_swhiskey_camo_gold_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,4,,0,,,,,
9271,iw9_pi_swhiskey_camo_plat,a&CHALLENGE/PI_SWHISKEY_CAMO_PLAT,a&CHALLENGE/CAMO_UNLOCK_PLAT_STD_DESC,15,12663,5000,,,,,
9300,iw9_pi_swhiskey_camo_dama,a&CHALLENGE/PI_SWHISKEY_CAMO_DAMA,a&CHALLENGE/CAMO_UNLOCK_DAMA_STD_DESC,20,12670,7500,,,,,
9250,iw9_pi_papa220_camo_1,a&CHALLENGE/PI_PAPA220_CAMO_1,a&CHALLENGE/CAMO_UNLOCK_1_DESC,40,12078,1000,,,,,
9268,iw9_pi_papa220_camo_2,a&CHALLENGE/PI_PAPA220_CAMO_2,a&CHALLENGE/PI_PAPA220_CAMO_2_DESC,40,12151,1500,,,,,
9290,iw9_pi_papa220_camo_3,a&CHALLENGE/PI_PAPA220_CAMO_3,a&CHALLENGE/PI_PAPA220_CAMO_3_DESC,5,12099,2000,,,,,
8965,iw9_pi_papa220_camo_4,a&CHALLENGE/PI_PAPA220_CAMO_4,a&CHALLENGE/PI_PAPA220_CAMO_4_DESC,10,12093,2500,,,,,
9322,iw9_pi_papa220_camo_gold,a&CHALLENGE/PI_PAPA220_CAMO_GOLD,a&CHALLENGE/CAMO_UNLOCK_GOLD_STD_DESC,5,12635,4000,,,,,
8973,iw9_pi_papa220_camo_gold_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,4,,0,,,,,
9200,iw9_pi_papa220_camo_plat,a&CHALLENGE/PI_PAPA220_CAMO_PLAT,a&CHALLENGE/CAMO_UNLOCK_PLAT_STD_DESC,15,12669,5000,,,,,
8990,iw9_pi_papa220_camo_dama,a&CHALLENGE/PI_PAPA220_CAMO_DAMA,a&CHALLENGE/CAMO_UNLOCK_DAMA_STD_DESC,20,12687,7500,,,,,
9067,iw9_la_gromeo_camo_1,a&CHALLENGE/LA_GROMEO_CAMO_1,a&CHALLENGE/CAMO_UNLOCK_1_DESC,40,12223,1000,,,,,
9297,iw9_la_gromeo_camo_gold,a&CHALLENGE/LA_GROMEO_CAMO_GOLD,a&CHALLENGE/CAMO_UNLOCK_GOLD_ME_DESC,5,12692,4000,,,,,
9310,iw9_la_gromeo_camo_gold_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,0,,,,,
9149,iw9_la_gromeo_camo_plat,a&CHALLENGE/LA_GROMEO_CAMO_PLAT,a&CHALLENGE/CAMO_UNLOCK_PLAT_LA_DESC,15,12630,5000,,,,,
8988,iw9_la_gromeo_camo_dama,a&CHALLENGE/LA_GROMEO_CAMO_DAMA,a&CHALLENGE/CAMO_UNLOCK_DAMA_LA_DESC,15,12739,7500,,,,,
9294,iw9_la_juliet_camo_1,a&CHALLENGE/LA_JULIET_CAMO_1,a&CHALLENGE/CAMO_UNLOCK_1_DESC,40,12154,1000,,,,,
9101,iw9_la_juliet_camo_gold,a&CHALLENGE/LA_JULIET_CAMO_GOLD,a&CHALLENGE/CAMO_UNLOCK_GOLD_ME_DESC,10,12664,4000,,,,,
9142,iw9_la_juliet_camo_gold_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,0,,,,,
9082,iw9_la_juliet_camo_plat,a&CHALLENGE/LA_JULIET_CAMO_PLAT,a&CHALLENGE/CAMO_UNLOCK_PLAT_LA_DESC,10,12734,5000,,,,,
9169,iw9_la_juliet_camo_dama,a&CHALLENGE/LA_JULIET_CAMO_DAMA,a&CHALLENGE/CAMO_UNLOCK_DAMA_LA_DESC,15,12733,7500,,,,,
9173,iw9_la_rpapa7_camo_1,a&CHALLENGE/LA_RPAPA7_CAMO_1,a&CHALLENGE/CAMO_UNLOCK_1_DESC,40,12052,1000,,,,,
8982,iw9_la_rpapa7_camo_gold,a&CHALLENGE/LA_RPAPA7_CAMO_GOLD,a&CHALLENGE/CAMO_UNLOCK_GOLD_ME_DESC,5,12626,4000,,,,,
8970,iw9_la_rpapa7_camo_gold_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,0,,,,,
9328,iw9_la_rpapa7_camo_plat,a&CHALLENGE/LA_RPAPA7_CAMO_PLAT,a&CHALLENGE/CAMO_UNLOCK_PLAT_LA_DESC,10,12743,5000,,,,,
9248,iw9_la_rpapa7_camo_dama,a&CHALLENGE/LA_RPAPA7_CAMO_DAMA,a&CHALLENGE/CAMO_UNLOCK_DAMA_LA_DESC,15,12686,7500,,,,,
9185,iw9_la_kgolf_camo_1,a&CHALLENGE/LA_KGOLF_CAMO_1,a&CHALLENGE/CAMO_UNLOCK_1_DESC,40,12168,1000,,,,,
9242,iw9_la_kgolf_camo_gold,a&CHALLENGE/LA_KGOLF_CAMO_GOLD,a&CHALLENGE/CAMO_UNLOCK_GOLD_ME_DESC,5,12765,4000,,,,,
9239,iw9_la_kgolf_camo_gold_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,0,,,,,
9097,iw9_la_kgolf_camo_plat,a&CHALLENGE/LA_KGOLF_CAMO_PLAT,a&CHALLENGE/CAMO_UNLOCK_PLAT_LA_DESC,25,12780,5000,,,,,
9313,iw9_la_kgolf_camo_dama,a&CHALLENGE/LA_KGOLF_CAMO_DAMA,a&CHALLENGE/CAMO_UNLOCK_DAMA_LA_DESC,15,12608,7500,,,,,
9156,iw9_me_knife_camo_1,a&CHALLENGE/ME_KNIFE_CAMO_1,a&CHALLENGE/CAMO_UNLOCK_1_DESC,50,12073,1000,,,,,
8989,iw9_me_knife_camo_gold,a&CHALLENGE/ME_KNIFE_CAMO_GOLD,a&CHALLENGE/CAMO_UNLOCK_GOLD_ME_DESC,10,12759,4000,,,,,
9113,iw9_me_knife_camo_gold_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,0,,,,,
9234,iw9_me_knife_camo_plat,a&CHALLENGE/ME_KNIFE_CAMO_PLAT,a&CHALLENGE/CAMO_UNLOCK_PLAT_ME_DESC,10,12783,5000,,,,,
9018,iw9_me_knife_camo_dama,a&CHALLENGE/ME_KNIFE_CAMO_DAMA,a&CHALLENGE/CAMO_UNLOCK_DAMA_ME_DESC,20,12709,7500,,,,,
9130,iw9_me_riotshield_camo_1,a&CHALLENGE/ME_RIOTSHIELD_CAMO_1,a&CHALLENGE/CAMO_UNLOCK_1_DESC,40,12068,1000,,,,,
9186,iw9_me_riotshield_camo_gold,a&CHALLENGE/ME_RIOTSHIELD_CAMO_GOLD,a&CHALLENGE/CAMO_UNLOCK_GOLD_ME_DESC,10,12629,4000,,,,,
8966,iw9_me_riotshield_camo_gold_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,0,,,,,
9143,iw9_me_riotshield_camo_plat,a&CHALLENGE/ME_RIOTSHIELD_CAMO_PLAT,a&CHALLENGE/CAMO_UNLOCK_PLAT_ME_DESC,10,12710,5000,,,,,
9108,iw9_me_riotshield_camo_dama,a&CHALLENGE/ME_RIOTSHIELD_CAMO_DAMA,a&CHALLENGE/CAMO_UNLOCK_DAMA_ME_DESC,10,12713,7500,,,,,
9374,iw9_ar_mike4_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD,a&CHALLENGE/CAMO_MASTERY_GOLD_DESC,100,14261|14113,4000,,,,,
9375,iw9_ar_mike4_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT,a&CHALLENGE/CAMO_MASTERY_PLAT_DESC,200,14259|14118,5000,,,,,
9376,iw9_ar_mike4_mastery_dama,a&CHALLENGE/CAMO_MASTERY_DAMA,a&CHALLENGE/CAMO_MASTERY_DAMA_DESC,300,14197|13971,7500,,,,,
9377,iw9_ar_mike4_mastery_orio,a&CHALLENGE/CAMO_MASTERY_ORIO,a&CHALLENGE/CAMO_MASTERY_ORIO_DESC,400,14158|14018,10000,,,,,
9378,iw9_ar_mike16_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD,a&CHALLENGE/CAMO_MASTERY_GOLD_DESC,100,14256|14000,4000,,,,,
9379,iw9_ar_mike16_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT,a&CHALLENGE/CAMO_MASTERY_PLAT_DESC,200,14178|14147,5000,,,,,
9380,iw9_ar_mike16_mastery_dama,a&CHALLENGE/CAMO_MASTERY_DAMA,a&CHALLENGE/CAMO_MASTERY_DAMA_DESC,300,14292|13999,7500,,,,,
9381,iw9_ar_mike16_mastery_orio,a&CHALLENGE/CAMO_MASTERY_ORIO,a&CHALLENGE/CAMO_MASTERY_ORIO_DESC,400,14194|14091,10000,,,,,
9382,iw9_lm_foxtrot_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD,a&CHALLENGE/CAMO_MASTERY_GOLD_DESC,100,14248|13967,4000,,,,,
9383,iw9_lm_foxtrot_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT,a&CHALLENGE/CAMO_MASTERY_PLAT_DESC,200,14278|14157,5000,,,,,
9384,iw9_lm_foxtrot_mastery_dama,a&CHALLENGE/CAMO_MASTERY_DAMA,a&CHALLENGE/CAMO_MASTERY_DAMA_DESC,300,14238|14154,7500,,,,,
9385,iw9_lm_foxtrot_mastery_orio,a&CHALLENGE/CAMO_MASTERY_ORIO,a&CHALLENGE/CAMO_MASTERY_ORIO_DESC,400,14325|14156,10000,,,,,
9386,iw9_br_msecho_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD,a&CHALLENGE/CAMO_MASTERY_GOLD_DESC,100,14242|14076,4000,,,,,
9387,iw9_br_msecho_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT,a&CHALLENGE/CAMO_MASTERY_PLAT_DESC,200,14192|13987,5000,,,,,
9388,iw9_br_msecho_mastery_dama,a&CHALLENGE/CAMO_MASTERY_DAMA,a&CHALLENGE/CAMO_MASTERY_DAMA_DESC,300,14287|14148,7500,,,,,
9389,iw9_br_msecho_mastery_orio,a&CHALLENGE/CAMO_MASTERY_ORIO,a&CHALLENGE/CAMO_MASTERY_ORIO_DESC,400,14175|14060,10000,,,,,
9390,iw9_sm_alpha57_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD,a&CHALLENGE/CAMO_MASTERY_GOLD_DESC,100,14189|14140,4000,,,,,
9391,iw9_sm_alpha57_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT,a&CHALLENGE/CAMO_MASTERY_PLAT_DESC,200,14299|13964,5000,,,,,
9392,iw9_sm_alpha57_mastery_dama,a&CHALLENGE/CAMO_MASTERY_DAMA,a&CHALLENGE/CAMO_MASTERY_DAMA_DESC,300,14190|13983,7500,,,,,
9393,iw9_sm_alpha57_mastery_orio,a&CHALLENGE/CAMO_MASTERY_ORIO,a&CHALLENGE/CAMO_MASTERY_ORIO_DESC,400,14171|13978,10000,,,,,
9394,iw9_ar_golf3_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD,a&CHALLENGE/CAMO_MASTERY_GOLD_DESC,100,14212|14090,4000,,,,,
9395,iw9_ar_golf3_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT,a&CHALLENGE/CAMO_MASTERY_PLAT_DESC,200,14268|14128,5000,,,,,
9396,iw9_ar_golf3_mastery_dama,a&CHALLENGE/CAMO_MASTERY_DAMA,a&CHALLENGE/CAMO_MASTERY_DAMA_DESC,300,14329|13992,7500,,,,,
9397,iw9_ar_golf3_mastery_orio,a&CHALLENGE/CAMO_MASTERY_ORIO,a&CHALLENGE/CAMO_MASTERY_ORIO_DESC,400,14166|14087,10000,,,,,
9398,iw9_sm_mpapa5_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD,a&CHALLENGE/CAMO_MASTERY_GOLD_DESC,100,14297|14149,4000,,,,,
9399,iw9_sm_mpapa5_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT,a&CHALLENGE/CAMO_MASTERY_PLAT_DESC,200,14255|13989,5000,,,,,
9400,iw9_sm_mpapa5_mastery_dama,a&CHALLENGE/CAMO_MASTERY_DAMA,a&CHALLENGE/CAMO_MASTERY_DAMA_DESC,300,14207|13970,7500,,,,,
9401,iw9_sm_mpapa5_mastery_orio,a&CHALLENGE/CAMO_MASTERY_ORIO,a&CHALLENGE/CAMO_MASTERY_ORIO_DESC,400,14227|14005,10000,,,,,
9402,iw9_lm_kilo21_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD,a&CHALLENGE/CAMO_MASTERY_GOLD_DESC,100,14160|13986,4000,,,,,
9403,iw9_lm_kilo21_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT,a&CHALLENGE/CAMO_MASTERY_PLAT_DESC,200,14251|14130,5000,,,,,
9404,iw9_lm_kilo21_mastery_dama,a&CHALLENGE/CAMO_MASTERY_DAMA,a&CHALLENGE/CAMO_MASTERY_DAMA_DESC,300,14309|14136,7500,,,,,
9405,iw9_lm_kilo21_mastery_orio,a&CHALLENGE/CAMO_MASTERY_ORIO,a&CHALLENGE/CAMO_MASTERY_ORIO_DESC,400,14177|13966,10000,,,,,
9406,iw9_ar_kilo53_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD,a&CHALLENGE/CAMO_MASTERY_GOLD_DESC,100,14263|13958,4000,,,,,
9407,iw9_ar_kilo53_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT,a&CHALLENGE/CAMO_MASTERY_PLAT_DESC,200,14179|14088,5000,,,,,
9408,iw9_ar_kilo53_mastery_dama,a&CHALLENGE/CAMO_MASTERY_DAMA,a&CHALLENGE/CAMO_MASTERY_DAMA_DESC,300,14205|14052,7500,,,,,
9409,iw9_ar_kilo53_mastery_orio,a&CHALLENGE/CAMO_MASTERY_ORIO,a&CHALLENGE/CAMO_MASTERY_ORIO_DESC,400,14260|14127,10000,,,,,
9410,iw9_dm_pgolf1_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD,a&CHALLENGE/CAMO_MASTERY_GOLD_DESC,100,14281|13974,4000,,,,,
9411,iw9_dm_pgolf1_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT,a&CHALLENGE/CAMO_MASTERY_PLAT_DESC,200,14214|14053,5000,,,,,
9412,iw9_dm_pgolf1_mastery_dama,a&CHALLENGE/CAMO_MASTERY_DAMA,a&CHALLENGE/CAMO_MASTERY_DAMA_DESC,300,14271|14017,7500,,,,,
9413,iw9_dm_pgolf1_mastery_orio,a&CHALLENGE/CAMO_MASTERY_ORIO,a&CHALLENGE/CAMO_MASTERY_ORIO_DESC,400,14199|14085,10000,,,,,
9414,iw9_ar_augolf_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD,a&CHALLENGE/CAMO_MASTERY_GOLD_DESC,100,14313|14003,4000,,,,,
9415,iw9_ar_augolf_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT,a&CHALLENGE/CAMO_MASTERY_PLAT_DESC,200,14267|14138,5000,,,,,
9416,iw9_ar_augolf_mastery_dama,a&CHALLENGE/CAMO_MASTERY_DAMA,a&CHALLENGE/CAMO_MASTERY_DAMA_DESC,300,14337|14001,7500,,,,,
9417,iw9_ar_augolf_mastery_orio,a&CHALLENGE/CAMO_MASTERY_ORIO,a&CHALLENGE/CAMO_MASTERY_ORIO_DESC,400,14193|14056,10000,,,,,
9418,iw9_sm_apapa_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD,a&CHALLENGE/CAMO_MASTERY_GOLD_DESC,100,14301|14109,4000,,,,,
9419,iw9_sm_apapa_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT,a&CHALLENGE/CAMO_MASTERY_PLAT_DESC,200,14335|14074,5000,,,,,
9420,iw9_sm_apapa_mastery_dama,a&CHALLENGE/CAMO_MASTERY_DAMA,a&CHALLENGE/CAMO_MASTERY_DAMA_DESC,300,14310|13984,7500,,,,,
9421,iw9_sm_apapa_mastery_orio,a&CHALLENGE/CAMO_MASTERY_ORIO,a&CHALLENGE/CAMO_MASTERY_ORIO_DESC,400,14330|14114,10000,,,,,
9422,iw9_lm_ahotel_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD,a&CHALLENGE/CAMO_MASTERY_GOLD_DESC,100,14293|14066,4000,,,,,
9423,iw9_lm_ahotel_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT,a&CHALLENGE/CAMO_MASTERY_PLAT_DESC,200,14341|14146,5000,,,,,
9424,iw9_lm_ahotel_mastery_dama,a&CHALLENGE/CAMO_MASTERY_DAMA,a&CHALLENGE/CAMO_MASTERY_DAMA_DESC,300,14257|14099,7500,,,,,
9425,iw9_lm_ahotel_mastery_orio,a&CHALLENGE/CAMO_MASTERY_ORIO,a&CHALLENGE/CAMO_MASTERY_ORIO_DESC,400,14321|14123,10000,,,,,
9426,iw9_ar_akilo_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD,a&CHALLENGE/CAMO_MASTERY_GOLD_DESC,100,14172|14143,4000,,,,,
9427,iw9_ar_akilo_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT,a&CHALLENGE/CAMO_MASTERY_PLAT_DESC,200,14360|14137,5000,,,,,
9428,iw9_ar_akilo_mastery_dama,a&CHALLENGE/CAMO_MASTERY_DAMA,a&CHALLENGE/CAMO_MASTERY_DAMA_DESC,300,14346|14042,7500,,,,,
9429,iw9_ar_akilo_mastery_orio,a&CHALLENGE/CAMO_MASTERY_ORIO,a&CHALLENGE/CAMO_MASTERY_ORIO_DESC,400,14218|14012,10000,,,,,
9430,iw9_ar_akilo105_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD,a&CHALLENGE/CAMO_MASTERY_GOLD_DESC,100,14170|14058,4000,,,,,
9431,iw9_ar_akilo105_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT,a&CHALLENGE/CAMO_MASTERY_PLAT_DESC,200,14294|13997,5000,,,,,
9432,iw9_ar_akilo105_mastery_dama,a&CHALLENGE/CAMO_MASTERY_DAMA,a&CHALLENGE/CAMO_MASTERY_DAMA_DESC,300,14342|13994,7500,,,,,
9433,iw9_ar_akilo105_mastery_orio,a&CHALLENGE/CAMO_MASTERY_ORIO,a&CHALLENGE/CAMO_MASTERY_ORIO_DESC,400,14244|14121,10000,,,,,
9434,iw9_ar_akilo74_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD,a&CHALLENGE/CAMO_MASTERY_GOLD_DESC,100,14348|14103,4000,,,,,
9435,iw9_ar_akilo74_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT,a&CHALLENGE/CAMO_MASTERY_PLAT_DESC,200,14246|13977,5000,,,,,
9436,iw9_ar_akilo74_mastery_dama,a&CHALLENGE/CAMO_MASTERY_DAMA,a&CHALLENGE/CAMO_MASTERY_DAMA_DESC,300,14343|14098,7500,,,,,
9437,iw9_ar_akilo74_mastery_orio,a&CHALLENGE/CAMO_MASTERY_ORIO,a&CHALLENGE/CAMO_MASTERY_ORIO_DESC,400,14303|14010,10000,,,,,
9438,iw9_sm_aviktor_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD,a&CHALLENGE/CAMO_MASTERY_GOLD_DESC,100,14245|14082,4000,,,,,
9439,iw9_sm_aviktor_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT,a&CHALLENGE/CAMO_MASTERY_PLAT_DESC,200,14315|14035,5000,,,,,
9440,iw9_sm_aviktor_mastery_dama,a&CHALLENGE/CAMO_MASTERY_DAMA,a&CHALLENGE/CAMO_MASTERY_DAMA_DESC,300,14295|14024,7500,,,,,
9441,iw9_sm_aviktor_mastery_orio,a&CHALLENGE/CAMO_MASTERY_ORIO,a&CHALLENGE/CAMO_MASTERY_ORIO_DESC,400,14236|14049,10000,,,,,
9442,iw9_sm_beta_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD,a&CHALLENGE/CAMO_MASTERY_GOLD_DESC,100,14249|14014,4000,,,,,
9443,iw9_sm_beta_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT,a&CHALLENGE/CAMO_MASTERY_PLAT_DESC,200,14188|14023,5000,,,,,
9444,iw9_sm_beta_mastery_dama,a&CHALLENGE/CAMO_MASTERY_DAMA,a&CHALLENGE/CAMO_MASTERY_DAMA_DESC,300,14282|14126,7500,,,,,
9445,iw9_sm_beta_mastery_orio,a&CHALLENGE/CAMO_MASTERY_ORIO,a&CHALLENGE/CAMO_MASTERY_ORIO_DESC,400,14311|13988,10000,,,,,
9446,iw9_lm_rkilo_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD,a&CHALLENGE/CAMO_MASTERY_GOLD_DESC,100,14223|14031,4000,,,,,
9447,iw9_lm_rkilo_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT,a&CHALLENGE/CAMO_MASTERY_PLAT_DESC,200,14213|14046,5000,,,,,
9448,iw9_lm_rkilo_mastery_dama,a&CHALLENGE/CAMO_MASTERY_DAMA,a&CHALLENGE/CAMO_MASTERY_DAMA_DESC,300,14307|14083,7500,,,,,
9449,iw9_lm_rkilo_mastery_orio,a&CHALLENGE/CAMO_MASTERY_ORIO,a&CHALLENGE/CAMO_MASTERY_ORIO_DESC,400,14284|14067,10000,,,,,
9450,iw9_ar_scharlie_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD,a&CHALLENGE/CAMO_MASTERY_GOLD_DESC,100,14273|14008,4000,,,,,
9451,iw9_ar_scharlie_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT,a&CHALLENGE/CAMO_MASTERY_PLAT_DESC,200,14306|14015,5000,,,,,
9452,iw9_ar_scharlie_mastery_dama,a&CHALLENGE/CAMO_MASTERY_DAMA,a&CHALLENGE/CAMO_MASTERY_DAMA_DESC,300,14173|14037,7500,,,,,
