string,string,string,string,string,string,string,xhash,localized_a,string,string,localized_a,string,localized_a,int
10452,loot_key_underground_passage,1,0,0,0,,#,a&MP_DMZ_LOCKS/UNDERGROUND_PASSAGE_KEY_NAME,hud_icon_loot_key_03_pristine,0,a&,1,a&,0
10490,loot_key_underground_passage_used,1,0,0,0,,#,a&MP_DMZ_LOCKS/UNDERGROUND_PASSAGE_KEY_NAME_USED,hud_icon_loot_key_03_used,0,a&,1,a&,0
10560,loot_key_underground_passage_worn,1,0,0,0,,#,a&MP_DMZ_LOCKS/UNDERGROUND_PASSAGE_KEY_NAME_WORN,hud_icon_loot_key_03_worn,0,a&,1,a&,0
10545,loot_key_underwater_ship,1,0,0,0,,#,a&MP_DMZ_LOCKS/UNDERWATER_SHIP_KEY_NAME,hud_icon_loot_key_04_pristine,0,a&,1,a&,0
10549,loot_key_underwater_ship_used,1,0,0,0,,#,a&MP_DMZ_LOCKS/UNDERWATER_SHIP_KEY_NAME_USED,hud_icon_loot_key_04_used,0,a&,1,a&,0
10482,loot_key_underwater_ship_worn,1,0,0,0,,#,a&MP_DMZ_LOCKS/UNDERWATER_SHIP_KEY_NAME_WORN,hud_icon_loot_key_04_worn,0,a&,1,a&,0
10492,loot_key_waterpit_container,1,0,0,0,,#,a&MP_DMZ_LOCKS/WATERPIT_CONTAINER_KEY_NAME,hud_icon_loot_key_05_pristine,0,a&,1,a&,0
10448,loot_key_waterpit_container_used,1,0,0,0,,#,a&MP_DMZ_LOCKS/WATERPIT_CONTAINER_KEY_NAME_USED,hud_icon_loot_key_05_used,0,a&,1,a&,0
10498,loot_key_waterpit_container_worn,1,0,0,0,,#,a&MP_DMZ_LOCKS/WATERPIT_CONTAINER_KEY_NAME_WORN,hud_icon_loot_key_05_worn,0,a&,1,a&,0
10541,loot_key_yumyum_burger,1,0,0,0,,#,a&MP_DMZ_LOCKS/YUM_BURGER_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
10563,loot_key_yumyum_burger_used,1,0,0,0,,#,a&MP_DMZ_LOCKS/YUM_BURGER_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
10503,loot_key_yumyum_burger_worn,1,0,0,0,,#,a&MP_DMZ_LOCKS/YUM_BURGER_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
10504,loot_key_underthebridge,1,0,0,0,,#,a&MP_DMZ_LOCKS/UNDERBRIDGE_KEY_NAME,hud_icon_loot_key_02_pristine,0,a&,1,a&,0
10477,loot_key_underthebridge_used,1,0,0,0,,#,a&MP_DMZ_LOCKS/UNDERBRIDGE_KEY_NAME_USED,hud_icon_loot_key_02_used,0,a&,1,a&,0
10480,loot_key_underthebridge_worn,1,0,0,0,,#,a&MP_DMZ_LOCKS/UNDERBRIDGE_KEY_NAME_WORN,hud_icon_loot_key_02_worn,0,a&,1,a&,0
10543,loot_key_police_locker,1,0,0,0,,#,a&MP_DMZ_LOCKS/POLICE_LOCKER_KEY_NAME,hud_icon_loot_key_03_pristine,0,a&,1,a&,0
10551,loot_key_police_locker_used,1,0,0,0,,#,a&MP_DMZ_LOCKS/POLICE_LOCKER_KEY_NAME_USED,hud_icon_loot_key_03_used,0,a&,1,a&,0
10518,loot_key_police_locker_worn,1,0,0,0,,#,a&MP_DMZ_LOCKS/POLICE_LOCKER_KEY_NAME_WORN,hud_icon_loot_key_03_worn,0,a&,1,a&,0
10478,loot_key_civic_center,1,0,0,0,,#,a&MP_DMZ_LOCKS/CIVIC_CENTER_KEY_NAME,hud_icon_loot_key_civic_center_pristine,0,a&,1,a&,0
10505,loot_key_civic_center_used,1,0,0,0,,#,a&MP_DMZ_LOCKS/CIVIC_CENTER_KEY_NAME_USED,hud_icon_loot_key_civic_center_used,0,a&,1,a&,0
10455,loot_key_civic_center_worn,1,0,0,0,,#,a&MP_DMZ_LOCKS/CIVIC_CENTER_KEY_NAME_WORN,hud_icon_loot_key_civic_center_worn,0,a&,1,a&,0
10464,loot_key_embassy,1,0,0,0,,#,a&MP_DMZ_LOCKS/EMBASSY_KEY_NAME,hud_icon_loot_key_embassy_pristine,0,a&,1,a&,0
10570,loot_key_embassy_used,1,0,0,0,,#,a&MP_DMZ_LOCKS/EMBASSY_KEY_NAME_USED,hud_icon_loot_key_embassy_used,0,a&,1,a&,0
10529,loot_key_embassy_worn,1,0,0,0,,#,a&MP_DMZ_LOCKS/EMBASSY_KEY_NAME_WORN,hud_icon_loot_key_embassy_worn,0,a&,1,a&,0
10514,loot_key_fort,1,0,0,0,,#,a&MP_DMZ_LOCKS/FORT_KEY_NAME,hud_icon_loot_key_fort_pristine,0,a&,1,a&,0
10546,loot_key_fort_used,1,0,0,0,,#,a&MP_DMZ_LOCKS/FORT_KEY_NAME_USED,hud_icon_loot_key_fort_used,0,a&,1,a&,0
10476,loot_key_fort_worn,1,0,0,0,,#,a&MP_DMZ_LOCKS/FORT_KEY_NAME_WORN,hud_icon_loot_key_fort_worn,0,a&,1,a&,0
10463,loot_key_sira_mall,1,0,0,0,,#,a&MP_DMZ_LOCKS/SIRA_MALL_KEY_NAME,hud_icon_loot_key_mall_pristine,0,a&,1,a&,0
10554,loot_key_sira_mall_used,1,0,0,0,,#,a&MP_DMZ_LOCKS/SIRA_MALL_KEY_NAME_USED,hud_icon_loot_key_mall_used,0,a&,1,a&,0
10547,loot_key_sira_mall_worn,1,0,0,0,,#,a&MP_DMZ_LOCKS/SIRA_MALL_KEY_NAME_WORN,hud_icon_loot_key_mall_worn,0,a&,1,a&,0
10508,loot_key_police_academy,1,0,0,0,,#,a&MP_DMZ_LOCKS/POLICE_ACADEMY_KEY_NAME,hud_icon_loot_key_police_station_pristine,0,a&,1,a&,0
10538,loot_key_police_academy_used,1,0,0,0,,#,a&MP_DMZ_LOCKS/POLICE_ACADEMY_KEY_NAME_USED,hud_icon_loot_key_police_station_used,0,a&,1,a&,0
10479,loot_key_police_academy_worn,1,0,0,0,,#,a&MP_DMZ_LOCKS/POLICE_ACADEMY_KEY_NAME_WORN,hud_icon_loot_key_police_station_worn,0,a&,1,a&,0
10520,loot_key_post_office_stronghold,1,0,0,0,,#,a&MP_DMZ_LOCKS/POST_OFFICE_STRONGHOLD_KEY_NAME,hud_icon_loot_key_post_office_pristine,0,a&,1,a&,0
10527,loot_key_post_office_stronghold_used,1,0,0,0,,#,a&MP_DMZ_LOCKS/POST_OFFICE_STRONGHOLD_KEY_NAME_USED,hud_icon_loot_key_post_office_used,0,a&,1,a&,0
10475,loot_key_post_office_stronghold_worn,1,0,0,0,,#,a&MP_DMZ_LOCKS/POST_OFFICE_STRONGHOLD_KEY_NAME_WORN,hud_icon_loot_key_post_office_worn,0,a&,1,a&,0
10453,loot_key_control_tower,1,0,0,0,,#,a&MP_DMZ_LOCKS/CONTROL_TOWER_KEY_NAME,hud_icon_loot_key_tower_pristine,0,a&,1,a&,0
10481,loot_key_control_tower_used,1,0,0,0,,#,a&MP_DMZ_LOCKS/CONTROL_TOWER_KEY_NAME_USED,hud_icon_loot_key_tower_used,0,a&,1,a&,0
10457,loot_key_control_tower_worn,1,0,0,0,,#,a&MP_DMZ_LOCKS/CONTROL_TOWER_KEY_NAME_WORN,hud_icon_loot_key_tower_worn,0,a&,1,a&,0
10467,loot_key_exhume_warehouse,1,0,0,0,,#,a&MP_DMZ_LOCKS/EXHUME_WAREHOUSE_KEY_NAME,hud_icon_loot_key_warehouse_pristine,0,a&,1,a&,0
10501,loot_key_exhume_warehouse_used,1,0,0,0,,#,a&MP_DMZ_LOCKS/EXHUME_WAREHOUSE_KEY_NAME_USED,hud_icon_loot_key_warehouse_used,0,a&,1,a&,0
10528,loot_key_exhume_warehouse_worn,1,0,0,0,,#,a&MP_DMZ_LOCKS/EXHUME_WAREHOUSE_KEY_NAME_WORN,hud_icon_loot_key_warehouse_worn,0,a&,1,a&,0
11242,interactable_note_agent01,1,0,0,0,,#,a&MP_DMZ_NOTES/AGENT01_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11235,interactable_note_agent02,1,0,0,0,,#,a&MP_DMZ_NOTES/AGENT02_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11241,interactable_note_agent03,1,0,0,0,,#,a&MP_DMZ_NOTES/AGENT03_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11220,interactable_note_agent04,1,0,0,0,,#,a&MP_DMZ_NOTES/AGENT04_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11240,interactable_note_agent05,1,0,0,0,,#,a&MP_DMZ_NOTES/AGENT05_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11225,interactable_note_captured01,1,0,0,0,,#,a&MP_DMZ_NOTES/CAPTURED01_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11216,interactable_note_captured04,1,0,0,0,,#,a&MP_DMZ_NOTES/CAPTURED04_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11246,interactable_note_cartel02,1,0,0,0,,#,a&MP_DMZ_NOTES/CARTEL02_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11211,interactable_note_cartel04,1,0,0,0,,#,a&MP_DMZ_NOTES/CARTEL04_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11243,interactable_note_cartel05,1,0,0,0,,#,a&MP_DMZ_NOTES/CARTEL05_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11224,interactable_note_chemist01,1,0,0,0,,#,a&MP_DMZ_NOTES/CHEMIST01_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11221,interactable_note_chemist04,1,0,0,0,,#,a&MP_DMZ_NOTES/CHEMIST04_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11237,interactable_note_family01,1,0,0,0,,#,a&MP_DMZ_NOTES/FAMILY01_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11229,interactable_note_family02,1,0,0,0,,#,a&MP_DMZ_NOTES/FAMILY02_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11233,interactable_note_family03,1,0,0,0,,#,a&MP_DMZ_NOTES/FAMILY03_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11245,interactable_note_family04,1,0,0,0,,#,a&MP_DMZ_NOTES/FAMILY04_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11232,interactable_note_family05,1,0,0,0,,#,a&MP_DMZ_NOTES/FAMILY05_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11226,interactable_note_hoard01,1,0,0,0,,#,a&MP_DMZ_NOTES/HOARD01_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11210,interactable_note_hoard02,1,0,0,0,,#,a&MP_DMZ_NOTES/HOARD02_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11214,interactable_note_hoard03,1,0,0,0,,#,a&MP_DMZ_NOTES/HOARD03_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11239,interactable_note_pyro01,1,0,0,0,,#,a&MP_DMZ_NOTES/PYRO01_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11230,interactable_note_pyro02,1,0,0,0,,#,a&MP_DMZ_NOTES/PYRO02_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11223,interactable_note_pyro03,1,0,0,0,,#,a&MP_DMZ_NOTES/PYRO03_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11213,interactable_note_pyro04,1,0,0,0,,#,a&MP_DMZ_NOTES/PYRO04_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11238,interactable_note_pyro05,1,0,0,0,,#,a&MP_DMZ_NOTES/PYRO05_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11234,interactable_note_thief01,1,0,0,0,,#,a&MP_DMZ_NOTES/THIEF01_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11231,interactable_note_thief02,1,0,0,0,,#,a&MP_DMZ_NOTES/THIEF02_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11244,interactable_note_thief04,1,0,0,0,,#,a&MP_DMZ_NOTES/THIEF04_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11219,interactable_note_thief05,1,0,0,0,,#,a&MP_DMZ_NOTES/THIEF05_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11217,interactable_notebook_captured02,1,0,0,0,,#,a&MP_DMZ_NOTES/CAPTURED02_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
11212,interactable_notebook_captured03,1,0,0,0,,#,a&MP_DMZ_NOTES/CAPTURED03_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
11222,interactable_notebook_cartel01,1,0,0,0,,#,a&MP_DMZ_NOTES/CARTEL01_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
11215,interactable_notebook_cartel03,1,0,0,0,,#,a&MP_DMZ_NOTES/CARTEL03_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
11227,interactable_notebook_chemist02,1,0,0,0,,#,a&MP_DMZ_NOTES/CHEMIST02_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
11236,interactable_notebook_chemist03,1,0,0,0,,#,a&MP_DMZ_NOTES/CHEMIST03_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
11228,interactable_notebook_chemist05,1,0,0,0,,#,a&MP_DMZ_NOTES/CHEMIST05_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
11218,interactable_notebook_thief03,1,0,0,0,,#,a&MP_DMZ_NOTES/THIEF03_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
11199,brloot_crane_intel,1,0,100,0,,#,a&PMC/CRANE_INTEL_TITLE,hud_icon_loot_folder,0,a&,1,a&,0
11197,brloot_caves_intel,1,0,100,0,,#,a&PMC/CAVES_INTEL_TITLE,hud_icon_loot_folder,0,a&,1,a&,0
11201,brloot_irradiated_drill,1,0,50,0,,#,a&PMC/IRRADIATED_DRILL_TITLE,hud_icon_loot_gold,0,a&,1,a&,0
11209,brloot_geiger_note_1,1,0,100,0,,#,a&PMC/AQ_NOTE_TITLE,hud_icon_loot_folder,0,a&,1,a&,0
11208,brloot_geiger_note_2,1,0,100,0,,#,a&PMC/AQ_NOTE_TITLE,hud_icon_loot_folder,0,a&,1,a&,0
11200,brloot_gps_tracker,1,0,300,0,,#,a&PMC/GPS_TRACKER_TITLE,hud_icon_loot_phone,0,a&,1,a&,0
11206,brloot_tracking_device,1,0,50,0,,#,a&PMC/TRACKING_DEVICE_TITLE,hud_icon_loot_radio,0,a&,1,a&,0
11204,brloot_planning_diagram_1,1,0,250,0,,#,a&PMC/PLANNING_DIAGRAM_TITLE,hud_icon_loot_planning_sheet,0,a&,1,a&,0
11207,brloot_planning_diagram_2,1,0,250,0,,#,a&PMC/PLANNING_DIAGRAM_TITLE,hud_icon_loot_planning_sheet,0,a&,1,a&,0
11205,brloot_planning_diagram_3,1,0,250,0,,#,a&PMC/PLANNING_DIAGRAM_TITLE,hud_icon_loot_planning_sheet,0,a&,1,a&,0
11203,brloot_planning_image_1,1,0,250,0,,#,a&PMC/PLANNING_IMAGE_TITLE,hud_icon_loot_planning_photo,0,a&,1,a&,0
11202,brloot_planning_image_2,1,0,250,0,,#,a&PMC/PLANNING_IMAGE_TITLE,hud_icon_loot_planning_photo,0,a&,1,a&,0
11198,brloot_planning_image_3,1,0,250,0,,#,a&PMC/PLANNING_IMAGE_TITLE,hud_icon_loot_planning_photo,0,a&,1,a&,0
11247,brloot_unhacked_laptop,1,0,500,0,,#,a&PMC/UNHACKED_LAPTOP_TITLE,hud_icon_loot_laptop,0,a&,1,a&,0
11262,brloot_hacked_usb,1,0,100,0,,#,a&PMC/HACKED_USB_TITLE,hud_icon_loot_usb_stick,0,a&,1,a&,0
11263,brloot_system_architecture,1,0,100,0,,#,a&PMC/SYSTEM_ARCHITECTURE_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
11300,brloot_valuable_blow_torch,1,0,5,0,,#,a&MP/BR_VALUABLE_BLOW_TORCH,hud_icon_loot_torch,0,a&,1,a&,0
11298,brloot_valuable_car_battery,1,0,20,0,,#,a&MP/BR_VALUABLE_CAR_BATTERY,hud_icon_loot_car_battery,0,a&,1,a&,0
11299,brloot_valuable_jumper_cables,1,0,4,0,,#,a&MP/BR_VALUABLE_JUMPER_CABLES,hud_icon_loot_jumper_cables,0,a&,1,a&,0
11301,brloot_valuable_vcr,1,0,80,0,,#,a&MP/BR_VALUABLE_VCR,hud_icon_loot_vcr,0,a&,1,a&,0
11909,interactable_note_anti_air,1,0,0,0,,#,a&MP_DMZ_NOTES/ANTI_AIR_NAME,hud_icon_loot_folder,0,a&,1,a&,0
11284,jup_exgm_force_recon_comm,1,0,0,0,,#,a&JUP_EXGM/FORCE_RECON_INTEL_01,ui_mp_br_loot_icon_keycard,0,a&,1,a&,0
11283,jup_exgm_force_recon_uncommon,1,0,0,0,,#,a&JUP_EXGM/FORCE_RECON_INTEL_02,ui_mp_br_loot_icon_keycard,0,a&,1,a&,0
11281,jup_exgm_force_recon_rare,1,0,0,0,,#,a&JUP_EXGM/FORCE_RECON_INTEL_03,ui_mp_br_loot_icon_keycard,0,a&,1,a&,0
11279,jup_exgm_force_recon_legendary_1,1,0,0,0,,#,a&JUP_EXGM/FORCE_RECON_INTEL_04,ui_mp_br_loot_icon_keycard,0,a&,1,a&,0
11280,jup_exgm_force_recon_legendary_2,1,0,0,0,,#,a&JUP_EXGM/FORCE_RECON_INTEL_05,ui_mp_br_loot_icon_keycard,0,a&,1,a&,0
11282,jup_exgm_force_recon_epic,1,0,0,0,,#,a&JUP_EXGM/FORCE_RECON_INTEL_06,ui_mp_br_loot_icon_keycard,0,a&,1,a&,0
11518,jup_exgm_force_recon_keypad_code,1,0,0,0,,#,a&JUP_EXGM/FORCE_RECON_INTEL_07,ui_mp_br_loot_icon_keycard,0,a&,1,a&,0
35514,jup_napalmburst,1,0,0,0,,#,a&SHARED_HINTSTRINGS/AMMOMOD_NAPALMBURST,ui_mp_br_loot_icon_keycard,0,a&,0,a&,0
35515,jup_deadwire,1,0,0,0,,#,a&SHARED_HINTSTRINGS/AMMOMOD_DEADWIRE,ui_mp_br_loot_icon_keycard,0,a&,0,a&,0
35516,jup_cryofreeze,1,0,0,0,,#,a&SHARED_HINTSTRINGS/AMMOMOD_CRYOFREEZE,ui_mp_br_loot_icon_keycard,0,a&,0,a&,0
35517,jup_brainrot,1,0,0,0,,#,a&SHARED_HINTSTRINGS/AMMOMOD_BRAINROT,ui_mp_br_loot_icon_keycard,0,a&,0,a&,0
35518,jup_shatterblast,1,0,0,0,,#,a&SHARED_HINTSTRINGS/AMMOMOD_SHATTERBLAST,ui_mp_br_loot_icon_keycard,0,a&,0,a&,0
35519,jup_aethertool,1,0,0,0,,#,a&SHARED_HINTSTRINGS/AETHER_TOOL,ui_mp_br_loot_icon_keycard,0,a&,0,a&,0
35520,jup_aethertool2,1,0,0,0,,#,a&SHARED_HINTSTRINGS/AETHER_TOOL_2,ui_mp_br_loot_icon_keycard,0,a&,0,a&,0
35521,jup_aethertool3,1,0,0,0,,#,a&SHARED_HINTSTRINGS/AETHER_TOOL_3,ui_mp_br_loot_icon_keycard,0,a&,0,a&,0
35522,jup_aethertool4,1,0,0,0,,#,a&SHARED_HINTSTRINGS/AETHER_TOOL_4,ui_mp_br_loot_icon_keycard,0,a&,0,a&,0
35523,jup_aethercrystal,1,0,0,0,,#,a&SHARED_HINTSTRINGS/AETHER_CRYSTAL,ui_mp_br_loot_icon_keycard,0,a&,0,a&,0
35524,jup_aethercrystal2,1,0,0,0,,#,a&SHARED_HINTSTRINGS/AETHER_CRYSTAL_2,ui_mp_br_loot_icon_keycard,0,a&,0,a&,0
35525,jup_aethercrystal3,1,0,0,0,,#,a&SHARED_HINTSTRINGS/AETHER_CRYSTAL_3,ui_mp_br_loot_icon_keycard,0,a&,0,a&,0
14630,persistent_currency,1,0,0,0,,#,a&LOOT_MP/ITEM_TYPE_PLUNDER,ui_mp_br_loot_icon_plunder,0,a&,1,a&,0
17775,jup_exgm_loot_hacking_device,1,0,0,0,,#,a&JUP_EXGM/HACKING_DEVICE_NAME,ui_mp_br_loot_icon_hacking_device,0,a&,1,a&,0
17817,jup_exgm_loot_boss_hammernaut,1,0,0,0,,#,a&JUP_EXGM/LOOT_BOSS_NAME,hud_icon_loot_br_crate,0,a&,1,a&,0
17816,jup_exgm_loot_boss_juggernaut,1,0,0,0,,#,a&JUP_EXGM/LOOT_BOSS_NAME,hud_icon_loot_br_crate,0,a&,1,a&,0
15415,brloot_valuable_gpu,4,0,2500,0,,#,a&MP/BR_VALUABLE_GPU,hud_icon_loot_gpu,0,a&,1,a&,0
23989,brloot_plate_carrier_2_medic,1,0,0,0,,#,a&MP/BR_PLATE_CARRIER_2_REVIVE,ui_icon_dmz_loot_armor_medium_medic,0,a&,1,a&,0
23990,brloot_plate_carrier_3_medic,1,0,0,0,,#,a&MP/BR_PLATE_CARRIER_3_REVIVE,ui_icon_dmz_loot_armor_medic,0,a&,1,a&,0
17890,brloot_plate_carrier_2_comms,1,0,0,0,,#,a&MP/BR_PLATE_CARRIER_2_COMMS,ui_icon_dmz_loot_armor_medium_comms,0,a&,1,a&,0
17892,brloot_plate_carrier_3_comms,1,0,0,0,,#,a&MP/BR_PLATE_CARRIER_3_COMMS,ui_icon_dmz_loot_armor_comms,0,a&,1,a&,0
17894,brloot_plate_carrier_2_stealth,1,0,0,0,,#,a&MP/BR_PLATE_CARRIER_2_STEALTH,ui_icon_dmz_loot_armor_medium_stealth,0,a&,1,a&,0
17893,brloot_plate_carrier_3_stealth,1,0,0,0,,#,a&MP/BR_PLATE_CARRIER_3_STEALTH,ui_icon_dmz_loot_armor_stealth,0,a&,1,a&,0
19214,brloot_disarmed_charge,1,0,100,0,,#,a&PMC_S2/DISARMED_CHARGE_TITLE,hud_icon_c4,1,a&,1,a&,0
19215,brloot_explosive_charge,1,0,100,0,,#,a&PMC_S2/EXPLOSIVE_CHARGE_TITLE,hud_icon_c4,1,a&,1,a&,0
21646,brloot_radioactive_charge,1,0,100,0,,#,a&PMC_S2/RADIOACTIVE_CHARGE_TITLE,hud_icon_c4,1,a&,1,a&,0
19216,brloot_rearmed_charge,1,0,100,0,,#,a&PMC_S2/REARMED_CHARGE_TITLE,hud_icon_c4,1,a&,1,a&,0
19217,brloot_discrete_radio,1,0,100,0,,#,a&PMC_S2/DISCRETE_RADIO_TITLE,hud_icon_loot_radio_mbitr,1,a&,1,a&,0
19218,brloot_biolabs_intel_a,1,0,100,0,,#,a&PMC_S2/BIOLABS_INTEL_TITLE,hud_icon_loot_intel_01,1,a&,1,a&,0
19219,brloot_biolabs_intel_b,1,0,100,0,,#,a&PMC_S2/BIOLABS_INTEL_TITLE,hud_icon_loot_intel_01,1,a&,1,a&,0
19220,brloot_biolabs_intel_c,1,0,100,0,,#,a&PMC_S2/BIOLABS_INTEL_TITLE,hud_icon_loot_intel_01,1,a&,1,a&,0
19221,brloot_crown_intel,1,0,100,0,,#,a&PMC_S2/CROWN_INTEL_TITLE,hud_icon_loot_intel_02,1,a&,1,a&,0
19222,brloot_fake_aq_intel,1,1,100,0,,#,a&PMC_S2/FAKE_AQ_INTEL_TITLE,hud_icon_loot_intel_03,1,a&,1,a&,0
19223,brloot_konni_intel,1,0,100,0,,#,a&PMC_S2/KONNI_INTEL_TITLE,hud_icon_loot_intel_01,1,a&,1,a&,0
19224,brloot_legion_deal_intel,1,0,100,0,,#,a&PMC_S2/LEGION_DEAL_INTEL_TITLE,hud_icon_loot_intel_02,1,a&,1,a&,0
19225,brloot_medical_intel,1,0,100,0,,#,a&PMC_S2/MEDICAL_INTEL_TITLE,hud_icon_loot_intel_03,1,a&,1,a&,0
19226,brloot_research_intel,1,0,100,0,,#,a&PMC_S2/RESEARCH_INTEL_TITLE,hud_icon_loot_intel_01,1,a&,1,a&,0
19227,brloot_saba_shipping_intel,1,0,100,0,,#,a&PMC_S2/SABA_SHIPPING_INTEL_TITLE,hud_icon_loot_intel_02,1,a&,1,a&,0
19228,brloot_sealion_intel,1,0,100,0,,#,a&PMC_S2/SEALION_INTEL_TITLE,hud_icon_loot_intel_03,1,a&,1,a&,0
19229,brloot_shadow_company_intel,1,0,100,0,,#,a&PMC_S2/SHADOW_COMPANY_INTEL_TITLE,hud_icon_loot_intel_01,1,a&,1,a&,0
19230,brloot_shadow_deal_intel,1,0,100,0,,#,a&PMC_S2/SHADOW_DEAL_INTEL_TITLE,hud_icon_loot_intel_02,1,a&,1,a&,0
19231,brloot_drivers_note,1,0,50,0,,#,a&PMC_S2/DRIVERS_NOTE_TITLE,hud_icon_loot_office_paper_01,1,a&,1,a&,0
19232,brloot_konni_deal_note,1,0,50,0,,#,a&PMC_S2/KONNI_DEAL_NOTE_TITLE,hud_icon_loot_office_paper_01,1,a&,1,a&,0
19233,brloot_pmc_instructions,1,0,50,0,,#,a&PMC_S2/PMC_INSTRUCTIONS_TITLE,hud_icon_loot_office_paper_01,1,a&,1,a&,0
19234,brloot_politicians_letter,1,0,50,0,,#,a&PMC_S2/POLITICIANS_LETTER_TITLE,hud_icon_loot_office_paper_01,1,a&,1,a&,0
19235,brloot_shadow_letter,1,0,50,0,,#,a&PMC_S2/SHADOW_LETTER_TITLE,hud_icon_loot_office_paper_01,1,a&,1,a&,0
19236,brloot_rami_heartlocket,1,0,50,0,,#,a&PMC_S2/RAMI_HEARTLOCKET_TITLE,hud_icon_loot_heart_locket,5,a&,1,a&,0
19237,brloot_rami_pictureofachild,1,0,50,0,,#,a&PMC_S2/RAMI_PICTUREOFACHILD_TITLE,hud_icon_loot_polaroid_child,5,a&,1,a&,0
19238,brloot_rami_watch,1,0,50,0,,#,a&PMC_S2/RAMI_WATCH_TITLE,hud_icon_loot_old_watch,5,a&,1,a&,0
19239,brloot_valuable_drug_brick,1,0,200,0,,#,a&PMC_S2/DRUG_BRICK_TITLE,hud_icon_loot_drug_brick_01,1,a&,1,a&,0
19240,brloot_black_mous_harddrive,1,0,100,0,,#,a&PMC_S2/BLACK_MOUS_HARDDRIVE_TITLE,hud_icon_loot_harddrive,1,a&,1,a&,0
21647,brloot_black_mous_harddrive_downloaded,1,0,100,0,,#,a&PMC_S2/BLACK_MOUS_HARDDRIVE_DOWNLOADED_TITLE,hud_icon_loot_harddrive,1,a&,1,a&,0
19241,brloot_experiment_harddrive,1,0,100,0,,#,a&PMC_S2/EXPERIMENT_HARDDRIVE_TITLE,hud_icon_loot_harddrive,1,a&,1,a&,0
21648,brloot_experiment_harddrive_decrypted,1,0,100,0,,#,a&PMC_S2/EXPERIMENT_HARDDRIVE_DECRYPTED_TITLE,hud_icon_loot_harddrive,1,a&,1,a&,0
19242,brloot_sealion_harddrive,1,0,100,0,,#,a&PMC_S2/SEALION_HARDDRIVE_TITLE,hud_icon_loot_harddrive,1,a&,1,a&,0
19243,brloot_shadow_harddrive,1,0,100,0,,#,a&PMC_S2/SHADOW_HARDDRIVE_TITLE,hud_icon_loot_harddrive,1,a&,1,a&,0
19244,brloot_ceo_laptop,1,0,100,0,,#,a&PMC_S2/CEO_LAPTOP_TITLE,hud_icon_loot_laptop,1,a&,1,a&,0
19245,brloot_konni_laptop,1,0,100,0,,#,a&PMC_S2/KONNI_LAPTOP_TITLE,hud_icon_loot_laptop,1,a&,1,a&,0
19246,brloot_biolab_usb,1,0,100,0,,#,a&PMC_S2/BIOLAB_USB_TITLE,hud_icon_loot_usb_stick,1,a&,1,a&,0
19247,brloot_shadow_company_usb,1,0,100,0,,#,a&PMC_S2/SHADOW_COMPANY_USB_TITLE,hud_icon_loot_usb_stick,1,a&,1,a&,0
19248,brloot_health_ifak,1,0,10,0,,#,a&PMC_S2/IFAK_TITLE,hud_icon_loot_pouch_med_hypalon,5,a&,1,a&,0
