string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,int,string,string
521,head_mp_ghost_iw9_2_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
522,head_mp_conor_iw9_8_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
523,head_mp_ghost_iw9_4_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
524,head_mp_horangi_iw9_5_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
525,head_mp_price_iw9_highrise,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
526,head_mp_farah_iw9_2_1,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_kleo_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
527,head_mp_price_iw9_intercept,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
528,head_mp_price_iw9_desert,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
529,head_mp_koenig_iw9_6_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
530,head_mp_kyle_iw9_highrise_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
531,head_mp_farah_iw9_convoy_lod1,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_kleo_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
532,head_mp_soap_iw9_nightwar_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
533,head_mp_ghost_iw9_nightwar_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
534,head_mp_valeria_iw9_sanjudas_lod1,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_calisto_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
535,head_mp_alejandro_iw9_base_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
536,head_mp_kyle_iw9_highrise,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
537,head_mp_farah_iw9_convoy,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_kleo_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
538,head_mp_soap_iw9_nightwar,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
539,head_mp_ghost_iw9_nightwar,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
540,head_mp_valeria_iw9_sanjudas,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_calisto_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
541,head_mp_alejandro_iw9_base,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
542,head_mp_valeria_iw9_2_1,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_calisto_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
543,head_mp_valeria_iw9_2_1_lod1,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_calisto_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
544,head_mp_zimo_iw9_4_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
545,head_mp_soap_iw9_3_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
546,head_mp_luna_iw9_3_1_lod1,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_kleo_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
547,head_mp_koenig_iw9_7_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
548,head_mp_ghost_iw9_3_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
549,head_mp_ghost_iw9_3_2_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
550,head_mp_chili_iw9_8_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
551,head_mp_chili_iw9_6_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
552,head_mp_aksel_iw9_5_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
553,head_mp_soap_iw9_2_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
554,head_mp_damascus_armorer_iw9_1_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
555,head_mp_zimo_iw9_4_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
556,head_mp_soap_iw9_3_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
557,head_mp_luna_iw9_3_1,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_kleo_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
558,head_mp_koenig_iw9_7_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
559,head_mp_ghost_iw9_3_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
560,head_mp_ghost_iw9_3_2,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
561,head_mp_chili_iw9_8_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
562,head_mp_chili_iw9_6_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
563,head_mp_aksel_iw9_5_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
564,head_mp_soap_iw9_2_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
565,head_mp_damascus_armorer_iw9_1_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
566,head_mp_ghost_iw9_nightwar_1_2_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
567,head_mp_valeria_iw9_2_2_lod1,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_calisto_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
568,head_mp_alejandro_iw9_2_2_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
569,head_mp_alejandro_iw9_2_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
570,head_mp_zeus_iw9_3_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
571,head_mp_valeria_iw9_1_2_lod1,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_calisto_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
572,head_mp_stiletto_iw9_9_2_lod1,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_calisto_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
573,head_mp_stiletto_iw9_9_1_lod1,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_calisto_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
574,head_mp_stiletto_iw9_7_1_lod1,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_calisto_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
575,head_mp_soap_iw9_nightwar_1_2_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
576,head_mp_roze_iw9_5_1_lod1,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_calisto_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
577,head_mp_roze_iw9_4_1_lod1,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_calisto_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
578,head_mp_reyes_iw9_7_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
579,head_mp_oni_iw9_4_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
580,head_mp_nova_iw9_6_1_lod1,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_calisto_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
581,head_mp_koenig_iw9_8_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
582,head_mp_gus_iw9_6_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
583,head_mp_gus_iw9_6_2_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
584,head_mp_karlov_iw9_1_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
585,head_mp_gromsko_iw9_5_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
586,head_mp_kyle_iw9_highrise_1_2_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
587,head_mp_fender_iw9_8_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
588,head_mp_fender_iw9_7_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
589,head_mp_farah_iw9_convoy_blackcell_lod1,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_kleo_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
590,head_mp_chili_iw9_8_2_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
591,head_mp_chuy_iw9_7_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
592,head_mp_alejandro_iw9_1_2_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
593,head_mp_aksel_iw9_5_2_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
594,head_mp_easter_bunny_iw9_1_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
595,head_mp_ghost_iw9_nightwar_1_2,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
596,head_mp_valeria_iw9_2_2,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_calisto_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
597,head_mp_alejandro_iw9_2_2,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
598,head_mp_alejandro_iw9_2_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
599,head_mp_zeus_iw9_3_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
600,head_mp_valeria_iw9_1_2,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_calisto_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
601,head_mp_stiletto_iw9_9_2,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_calisto_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
602,head_mp_stiletto_iw9_9_1,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_calisto_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
603,head_mp_stiletto_iw9_7_1,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_calisto_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
604,head_mp_soap_iw9_nightwar_1_2,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
605,head_mp_roze_iw9_5_1,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_calisto_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
606,head_mp_roze_iw9_4_1,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_calisto_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
607,head_mp_reyes_iw9_7_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
608,head_mp_oni_iw9_4_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
609,head_mp_nova_iw9_6_1,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_calisto_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
610,head_mp_koenig_iw9_8_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
611,head_mp_gus_iw9_6_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
612,head_mp_gus_iw9_6_2,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
613,head_mp_karlov_iw9_1_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
614,head_mp_gromsko_iw9_5_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
615,head_mp_kyle_iw9_highrise_1_2,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
616,head_mp_fender_iw9_8_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
617,head_mp_fender_iw9_7_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
618,head_mp_farah_iw9_convoy_blackcell,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_kleo_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
619,head_mp_chili_iw9_8_2,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
620,head_mp_chuy_iw9_7_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
621,head_mp_alejandro_iw9_1_2,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
622,head_mp_aksel_iw9_5_2,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
623,head_mp_easter_bunny_iw9_1_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
624,head_mp_easter_bunny_iw9_1_2,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
625,head_mp_easter_bunny_iw9_1_2_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
632,head_mp_stiletto_iw9_8_1_lod1,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_calisto_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
633,head_mp_roze_iw9_6_1_lod1,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_calisto_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
634,head_mp_pizza_rat_iw9_1_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
635,head_mp_nick_mercs_iw9_1_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
636,head_mp_nick_mercs_iw9_2_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
637,head_mp_milsim_anti_terror_1_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
638,head_mp_aksel_iw9_6_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
639,head_mp_kevin_durant_iw9_1_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
640,head_mp_alex_iw9_3_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
641,head_mp_alex_iw9_2_1_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
642,head_mp_zeus_iw9_4_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
643,head_mp_cdl_king_iw9_1_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
644,head_mp_stiletto_iw9_8_1,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
645,head_mp_roze_iw9_6_1,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
646,head_mp_ronin_iw9_3_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
647,head_mp_pizza_rat_iw9_1_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
648,head_mp_ranked_50_1_2_male_iw9,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
649,head_mp_ranked_50_1_2_female_iw9,CUSTOMIZE/HEAD_A,f,0,0,0,,0,head_mp_kleo_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
650,head_mp_nick_mercs_iw9_1_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
651,head_mp_nick_mercs_iw9_2_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
652,head_mp_milsim_anti_terror_1_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
653,head_mp_ghost_iw9_5_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
654,head_mp_chuy_iw9_9_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
655,head_mp_alex_lod1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
656,head_mp_aksel_iw9_6_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_fender_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
657,head_mp_kevin_durant_iw9_1_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
658,head_mp_alex_iw9_3_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
659,head_mp_alex_iw9_2_1,CUSTOMIZE/HEAD_A,m,0,0,0,,0,head_mp_gus_iw9_1_1_lod1,archetype_assault,icon_new_3,head_2,default,,,unlock,,906,,0,,full
