string,string,string,string,string,string,string,string,string,string,string,string,xhash32,xhash32,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string
item,loot_key_scientist_apartment_used,key,4,1,10557,small&nobr&used&keytier2,150,,,,,x32#hash_c7c1c239,x32#hash_c7c20339,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_scientist_apartment_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_scientist_apartment_worn,key,4,1,10445,small&nobr&worn&keytier2,150,,,,,x32#hash_c7c1bde2,x32#hash_c7c20339,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_scientist_apartment_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_secret_comms,key,4,1,10559,small&nobr&pristine&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_secret_comms,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_secret_comms_used,key,4,1,10489,small&nobr&used&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_secret_comms_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_secret_comms_worn,key,4,1,10526,small&nobr&worn&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_secret_comms_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_ship_above_water,key,4,1,10485,small&nobr&pristine&keytier2,150,,,,,x32#hash_14c,x32#hash_c7c20209,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_ship_above_water,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_ship_above_water_used,key,4,1,10507,small&nobr&used&keytier2,150,,,,,x32#hash_c7c1b661,x32#hash_c7c20209,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_ship_above_water_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_ship_above_water_worn,key,4,1,10471,small&nobr&worn&keytier2,150,,,,,x32#hash_14c,x32#hash_c7c20209,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_ship_above_water_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_ship_bridge,key,4,1,10454,small&nobr&pristine&keytier2,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_ship_bridge,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_ship_bridge_used,key,4,1,10548,small&nobr&used&keytier2,150,,,,,x32#hash_c7c1c213,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_ship_bridge_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_ship_bridge_worn,key,4,1,10472,small&nobr&worn&keytier2,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_ship_bridge_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_ship_center,key,4,1,10497,small&nobr&pristine&keytier2,150,,,,,x32#hash_c7c1b871,x32#hash_c7c20512,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_ship_center,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_ship_center_used,key,4,1,10462,small&nobr&used&keytier2,150,,,,,x32#hash_14c,x32#hash_c7c20512,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_ship_center_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_ship_center_worn,key,4,1,10515,small&nobr&worn&keytier2,150,,,,,x32#hash_c7c1b8b3,x32#hash_c7c20512,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_ship_center_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_sira_apartment,key,4,1,10550,small&nobr&pristine&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_sira_apartment,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_sira_apartment_used,key,4,1,10451,small&nobr&used&keytier1,150,,,,,x32#hash_c7c1c806,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_sira_apartment_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_sira_apartment_worn,key,4,1,10555,small&nobr&worn&keytier1,150,,,,,x32#hash_c7c1c38e,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_sira_apartment_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_small_confer_room,key,4,1,10487,small&nobr&pristine&keytier1,150,,,,,x32#hash_14c,x32#hash_c7c1fe5a,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_small_confer_room,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_small_confer_room_used,key,4,1,10552,small&nobr&used&keytier1,150,,,,,x32#hash_c7c1afc3,x32#hash_c7c1fe5a,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_small_confer_room_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_small_confer_room_worn,key,4,1,10561,small&nobr&worn&keytier1,150,,,,,x32#hash_c7c1ab80,x32#hash_c7c1fe5a,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_small_confer_room_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_supply_rooms,key,4,1,10521,small&nobr&pristine&keytier1,150,,,,,x32#hash_14c,x32#hash_c7c2022b,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_supply_rooms,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_supply_rooms_used,key,4,1,10456,small&nobr&used&keytier1,150,,,,,x32#hash_14c,x32#hash_c7c2022b,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_supply_rooms_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_supply_rooms_worn,key,4,1,10533,small&nobr&worn&keytier1,150,,,,,x32#hash_c7c1c406,x32#hash_c7c2022b,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_supply_rooms_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_tower_hill,key,4,1,10466,small&nobr&pristine&keytier1,150,,,,,x32#hash_14c,x32#hash_c7c1ff09,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_tower_hill,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_tower_hill_used,key,4,1,10486,small&nobr&used&keytier1,150,,,,,x32#hash_14c,x32#hash_c7c1ff09,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_tower_hill_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_tower_hill_worn,key,4,1,10491,small&nobr&worn&keytier1,150,,,,,x32#hash_c7c1ad6a,x32#hash_c7c1ff09,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_tower_hill_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_tv_computer_room,key,4,1,10536,small&nobr&pristine&keytier2,150,,,,,x32#hash_c7bfbd30,x32#hash_c7c200ee,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_tv_computer_room,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_tv_computer_room_used,key,4,1,10522,small&nobr&used&keytier2,150,,,,,x32#hash_14c,x32#hash_c7c200ee,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_tv_computer_room_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_tv_computer_room_worn,key,4,1,10468,small&nobr&worn&keytier2,150,,,,,x32#hash_c7c1abab,x32#hash_c7c200ee,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_tv_computer_room_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_underground_passage,key,4,1,10452,small&nobr&pristine&keytier2,150,,,,,x32#hash_c7c1b3c7,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_underground_passage,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_underground_passage_used,key,4,1,10490,small&nobr&used&keytier2,150,,,,,x32#hash_c7c1c7e2,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_underground_passage_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_underground_passage_worn,key,4,1,10560,small&nobr&worn&keytier2,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_underground_passage_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_underwater_ship,key,4,1,10545,small&nobr&pristine&keytier2,150,,,,,x32#hash_c7c1bfba,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_underwater_ship,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_underwater_ship_used,key,4,1,10549,small&nobr&used&keytier2,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_underwater_ship_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_underwater_ship_worn,key,4,1,10482,small&nobr&worn&keytier2,150,,,,,x32#hash_c7c1c6ac,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_underwater_ship_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_waterpit_container,key,4,1,10492,small&nobr&pristine&keytier2,150,,,,,x32#hash_14c,x32#hash_c7c20576,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_waterpit_container,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_waterpit_container_used,key,4,1,10448,small&nobr&used&keytier2,150,,,,,x32#hash_14c,x32#hash_c7c20576,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_waterpit_container_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_waterpit_container_worn,key,4,1,10498,small&nobr&worn&keytier2,150,,,,,x32#hash_14c,x32#hash_c7c20576,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_waterpit_container_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_yumyum_burger,key,4,1,10541,small&nobr&pristine&keytier1,150,,,,,x32#hash_14c,x32#hash_c7c1fccf,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_yumyum_burger,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_yumyum_burger_used,key,4,1,10563,small&nobr&used&keytier1,150,,,,,x32#hash_14c,x32#hash_c7c1fccf,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_yumyum_burger_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_yumyum_burger_worn,key,4,1,10503,small&nobr&worn&keytier1,150,,,,,x32#hash_14c,x32#hash_c7c1fccf,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_yumyum_burger_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_underthebridge,key,4,1,10504,small&nobr&pristine&keytier1,150,,,,,x32#hash_c7c1c7be,x32#hash_c7c1ffee,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_underthebridge,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_underthebridge_used,key,4,1,10477,small&nobr&used&keytier1,150,,,,,x32#hash_14c,x32#hash_c7c1ffee,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_underthebridge_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_underthebridge_worn,key,4,1,10480,small&nobr&worn&keytier1,150,,,,,x32#hash_14c,x32#hash_c7c1ffee,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_underthebridge_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_police_locker,key,4,1,10543,small&nobr&pristine&keytier2,150,,,,,x32#hash_14c,x32#hash_c7c1fe3c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_police_locker,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_police_locker_used,key,4,1,10551,small&nobr&used&keytier2,150,,,,,x32#hash_14c,x32#hash_c7c1fe3c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_police_locker_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_police_locker_worn,key,4,1,10518,small&nobr&worn&keytier2,150,,,,,x32#hash_c7c1b4c7,x32#hash_c7c1fe3c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_police_locker_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_civic_center,key,4,1,10478,small&nobr&pristine&hero,150,,,,,x32#hash_c7c1ae65,x32#hash_c7c201ed,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_civic_center,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_civic_center_used,key,4,1,10505,small&nobr&used&hero,150,,,,,x32#hash_14c,x32#hash_c7c201ed,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_civic_center_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_civic_center_worn,key,4,1,10455,small&nobr&worn&hero,150,,,,,x32#hash_c7c1af38,x32#hash_c7c201ed,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_civic_center_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_embassy,key,4,1,10464,small&nobr&pristine&hero,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_embassy,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_embassy_used,key,4,1,10570,small&nobr&used&hero,150,,,,,x32#hash_c7c1b1c7,x32#hash_c7c1fd7f,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_embassy_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_embassy_worn,key,4,1,10529,small&nobr&worn&hero,150,,,,,x32#hash_c7c1acb5,x32#hash_c7c1fd5c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_embassy_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_fort,key,4,1,10514,small&nobr&pristine&hero,150,,,,,x32#hash_14c,x32#hash_c7c1fdc8,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_fort,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_fort_used,key,4,1,10546,small&nobr&used&hero,150,,,,,x32#hash_14c,x32#hash_c7c1fdc8,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_fort_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_fort_worn,key,4,1,10476,small&nobr&worn&hero,150,,,,,x32#hash_14c,x32#hash_c7c1fdc8,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_fort_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_sira_mall,key,4,1,10463,small&nobr&pristine&hero,150,,,,,x32#hash_14c,x32#hash_c7c20180,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_sira_mall,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_sira_mall_used,key,4,1,10554,small&nobr&used&hero,150,,,,,x32#hash_c7c1b70f,x32#hash_c7c20180,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_sira_mall_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_sira_mall_worn,key,4,1,10547,small&nobr&worn&hero,150,,,,,x32#hash_c7c1b241,x32#hash_c7c20180,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_sira_mall_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_police_academy,key,4,1,10508,small&nobr&pristine&hero,150,,,,,x32#hash_c7c1c263,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_police_academy,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_police_academy_used,key,4,1,10538,small&nobr&used&hero,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_police_academy_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_police_academy_worn,key,4,1,10479,small&nobr&worn&hero,150,,,,,x32#hash_c7c1b158,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_police_academy_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_post_office_stronghold,key,4,1,10520,small&nobr&pristine&hero,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_post_office_stronghold,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_post_office_stronghold_used,key,4,1,10527,small&nobr&used&hero,150,,,,,x32#hash_14c,x32#hash_c7c1fe3c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_post_office_stronghold_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_post_office_stronghold_worn,key,4,1,10475,small&nobr&worn&hero,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_post_office_stronghold_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_control_tower,key,4,1,10453,small&nobr&pristine&hero,150,,,,,x32#hash_c7c1c776,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_control_tower,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_control_tower_used,key,4,1,10481,small&nobr&used&hero,150,,,,,x32#hash_c7c1adcc,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_control_tower_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_control_tower_worn,key,4,1,10457,small&nobr&worn&hero,150,,,,,x32#hash_c7c1ca19,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_control_tower_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_exhume_warehouse,key,4,1,10467,small&nobr&pristine&hero,150,,,,,x32#hash_c7bfbd41,x32#hash_c7c20432,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_exhume_warehouse,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_exhume_warehouse_used,key,4,1,10501,small&nobr&used&hero,150,,,,,x32#hash_c7c1c667,x32#hash_c7c20432,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_exhume_warehouse_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_exhume_warehouse_worn,key,4,1,10528,small&nobr&worn&hero,150,,,,,x32#hash_c7c1c0fa,x32#hash_c7c20432,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_exhume_warehouse_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,brloot_champion_beryllium,champion,4,1,8645,medium&not_in_containers,,,,,,x32#hash_c7c1b483,x32#hash_c7bbcaa8,ui_map_icon_obj_champion,,,,1,brloot_champion_beryllium,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_champion_tritium,champion,4,1,8643,medium&not_in_containers,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,ui_map_icon_obj_champion,,,,1,brloot_champion_tritium,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_champion_plutonium,champion,4,1,8646,medium&not_in_containers,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,ui_map_icon_obj_champion,,,,1,brloot_champion_plutonium,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_champion_beryllium_container,champion,4,1,,medium&not_in_containers,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,ui_map_icon_obj_champion,,,,1,brloot_champion_beryllium_container,,,,,,,,,,,,,,,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_champion_tritium_container,champion,4,1,,medium&not_in_containers,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,ui_map_icon_obj_champion,,,,1,brloot_champion_tritium_container,,,,,,,,,,,,,,,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_champion_plutonium_container,champion,4,1,,medium&not_in_containers,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,ui_map_icon_obj_champion,,,,1,brloot_champion_plutonium_container,,,,,,,,,,,,,,,,,ping_loot_generic,ping_loot_confirm_generic
item,interactable_note_base,note,4,1,8370,small&nobr,10,,,,,x32#hash_c7c1be95,x32#hash_14c,hud_icon_fieldupgrade_deadsilence,,,,,interactable_note_base,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,interactable_notebook_base,note,4,1,8454,small&nobr,10,,,,,x32#hash_c7c1c509,x32#hash_c7c1ff9c,hud_icon_fieldupgrade_deadsilence,,,,,interactable_notebook_base,,,,,,,,,,,,,,1,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_killstreak_clusterstrike,killstreak,3,1,9169,medium,200,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_killstreak_mortar_strike,br_legendary_loot_pickup,,4,1,toma_strike,,,,,,,,,,,,,,1,,brightGold,ping_loot_killstreak_mortarstrike,ping_loot_confirm_killstreak
item,brloot_killstreak_precision_airstrike,killstreak,4,1,9171,medium,300,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_killstreak_airstrike,br_legendary_loot_pickup,,4,1,precision_airstrike,,,,,,,,,,,,,,1,,brightGold,ping_loot_killstreak_precisionairstrike,ping_loot_confirm_killstreak
item,brloot_killstreak_uav,killstreak,4,1,9145,medium,200,,,,,x32#hash_c7c1ca58,x32#hash_c7bbcaa8,hud_icon_killstreak_uav,br_legendary_loot_pickup,,4,1,uav,,,,,,,,,,,,,,1,,brightGold,ping_loot_killstreak_uav,ping_loot_confirm_killstreak
item,brloot_killstreak_shieldturret,killstreak,2,1,9142,noSpawn,250,,,,,x32#hash_c7c1b34d,x32#hash_c7bbcaa8,hud_icon_killstreak_turret,br_legendary_loot_pickup,,4,1,manual_turret,,,,,,,,,,,,,,1,,brightGold,ping_loot_killstreak_generic,ping_loot_confirm_killstreak
item,brloot_killstreak_scramblerdrone,killstreak,3,1,9170,medium,250,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_killstreak_cuav,br_legendary_loot_pickup,,4,1,scrambler_drone_guard,,,,,,,,,,,,,,1,,brightGold,ping_loot_killstreak_counteruav,ping_loot_confirm_killstreak
item,brloot_killstreak_juggernaut,killstreak,4,1,9176,medium&nodmz,1000,,,,,x32#hash_c7c1b5e5,x32#hash_c7bbcaa8,hud_icon_killstreak_juggernaut,br_legendary_loot_pickup,,4,1,juggernaut,,,,,,,,,,,,,,1,,brightGold,ping_loot_killstreak_juggernaut_box,ping_loot_confirm_killstreak
item,brloot_killstreak_auav,killstreak,4,1,9179,medium,800,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_killstreak_auav,br_legendary_loot_pickup,,4,1,directional_uav,,,,,,,,,,,,,,1,,brightGold,ping_loot_killstreak_advuav,ping_loot_confirm_killstreak
item,brloot_killstreak_assaultdrone,killstreak,4,1,9153,medium,500,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_killstreak_drone_bomb,br_legendary_loot_pickup,,4,1,assault_drone,,,,,,,,,,,,,,1,,brightGold,ping_loot_killstreak_bombdrone,ping_loot_confirm_killstreak
item,brloot_killstreak_circle_peek,killstreak,4,1,9152,nodrop,400,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_killstreak_circle_peek,br_legendary_loot_pickup,,4,1,circle_peek,,,,,,,,,,,,,,1,,brightGold,ping_loot_generic,ping_loot_confirm_killstreak
item,brloot_killstreak_pac_sentry,killstreak,4,1,9168,nodrop,800,,,,,x32#hash_c7c1c122,x32#hash_c7bbcaa8,hud_icon_killstreak_wheelson,br_legendary_loot_pickup,,4,1,pac_sentry,,,,,,,,,,,,,,1,,brightGold,ping_loot_killstreak_mobilesentry,ping_loot_confirm_killstreak
item,brloot_killstreak_hover_jet,killstreak,4,1,9167,nodrop,800,,,,,x32#hash_c7c1bb54,x32#hash_c7bbcaa8,hud_icon_killstreak_hover_jet,br_legendary_loot_pickup,,4,1,hover_jet,,,,,,,,,,,,,,1,,brightGold,ping_loot_killstreak_vtol,ping_loot_confirm_killstreak
item,brloot_killstreak_chopper_gunner,killstreak,4,1,9158,nodrop,800,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_killstreak_chopper_gunner,br_legendary_loot_pickup,,4,1,chopper_gunner,,,,,,,,,,,,,,1,,brightGold,ping_loot_killstreak_choppergunner,ping_loot_confirm_killstreak
item,brloot_killstreak_gunship,killstreak,4,1,9146,nodrop,800,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_killstreak_gunship,br_legendary_loot_pickup,,4,1,gunship,,,,,,,,,,,,,,1,,brightGold,ping_loot_killstreak_gunship,ping_loot_confirm_killstreak
