string,string,string,localized,string,string,string,string,string,string,string,string
676,ui_emblem_mobile_676,ui_emblem_mobile_676,&EMBLEMS/EMBLEM_676,standard,,TRUE,1,,,0,
677,ui_emblem_mobile_677,ui_emblem_mobile_677,&EMBLEMS/EMBLEM_677,standard,,TRUE,1,,,0,
678,ui_emblem_mobile_678,ui_emblem_mobile_678,&EMBLEMS/EMBLEM_678,standard,,TRUE,1,,,0,
679,ui_emblem_mobile_679,ui_emblem_mobile_679,&EMBLEMS/EMBLEM_679,standard,,TRUE,1,,,0,
680,ui_emblem_mobile_680,ui_emblem_mobile_680,&EMBLEMS/EMBLEM_680,standard,,TRUE,1,,,0,
681,ui_emblem_mobile_681,ui_emblem_mobile_681,&EMBLEMS/EMBLEM_681,standard,,TRUE,1,,,0,
682,ui_emblem_mobile_682,ui_emblem_mobile_682,&EMBLEMS/EMBLEM_682,standard,,TRUE,1,,,0,
683,ui_emblem_mobile_683,ui_emblem_mobile_683,&EMBLEMS/EMBLEM_683,standard,,TRUE,1,,,0,
684,ui_emblem_mobile_684,ui_emblem_mobile_684,&EMBLEMS/EMBLEM_684,standard,,TRUE,1,,,0,
685,ui_emblem_mobile_685,ui_emblem_mobile_685,&EMBLEMS/EMBLEM_685,standard,,TRUE,1,,,0,
686,ui_emblem_mobile_686,ui_emblem_mobile_686,&EMBLEMS/EMBLEM_686,standard,,TRUE,1,,,0,
687,ui_emblem_mobile_687,ui_emblem_mobile_687,&EMBLEMS/EMBLEM_687,standard,,TRUE,1,,,0,
688,ui_emblem_mobile_688,ui_emblem_mobile_688,&EMBLEMS/EMBLEM_688,standard,,TRUE,1,,,0,
689,ui_emblem_mobile_689,ui_emblem_mobile_689,&EMBLEMS/EMBLEM_689,standard,,TRUE,1,,,0,
690,ui_emblem_mobile_690,ui_emblem_mobile_690,&EMBLEMS/EMBLEM_690,standard,,TRUE,1,,,0,
691,ui_emblem_mobile_691,ui_emblem_mobile_691,&EMBLEMS/EMBLEM_691,standard,,TRUE,1,,,0,
692,ui_emblem_mobile_692,ui_emblem_mobile_692,&EMBLEMS/EMBLEM_692,standard,,TRUE,1,,,0,
693,ui_emblem_mobile_693,ui_emblem_mobile_693,&EMBLEMS/EMBLEM_693,standard,,TRUE,1,,,0,
694,ui_emblem_mobile_694,ui_emblem_mobile_694,&EMBLEMS/EMBLEM_694,standard,,TRUE,1,,,0,
695,ui_emblem_mobile_695,ui_emblem_mobile_695,&EMBLEMS/EMBLEM_695,standard,,TRUE,1,,,0,
696,ui_emblem_mobile_696,ui_emblem_mobile_696,&EMBLEMS/EMBLEM_696,standard,,TRUE,1,,,0,
697,ui_emblem_mobile_697,ui_emblem_mobile_697,&EMBLEMS/EMBLEM_697,standard,,TRUE,1,,,0,
698,ui_emblem_mobile_698,ui_emblem_mobile_698,&EMBLEMS/EMBLEM_698,standard,,TRUE,1,,,0,
699,ui_emblem_mobile_699,ui_emblem_mobile_699,&EMBLEMS/EMBLEM_699,standard,,TRUE,1,,,0,
700,ui_emblem_mobile_700,ui_emblem_mobile_700,&EMBLEMS/EMBLEM_700,standard,,TRUE,1,,,0,
701,ui_emblem_mobile_701,ui_emblem_mobile_701,&EMBLEMS/EMBLEM_701,standard,,TRUE,1,,,0,
702,ui_emblem_mobile_702,ui_emblem_mobile_702,&EMBLEMS/EMBLEM_702,standard,,TRUE,1,,,0,
703,ui_emblem_mobile_703,ui_emblem_mobile_703,&EMBLEMS/EMBLEM_703,standard,,TRUE,1,,,0,
704,ui_emblem_mobile_704,ui_emblem_mobile_704,&EMBLEMS/EMBLEM_704,standard,,TRUE,1,,,0,
705,ui_emblem_mobile_705,ui_emblem_mobile_705,&EMBLEMS/EMBLEM_705,standard,,TRUE,1,,,0,
706,ui_emblem_mobile_706,ui_emblem_mobile_706,&EMBLEMS/EMBLEM_706,standard,,TRUE,1,,,0,
707,ui_emblem_mobile_707,ui_emblem_mobile_707,&EMBLEMS/EMBLEM_707,standard,,TRUE,1,,,0,
708,ui_emblem_mobile_708,ui_emblem_mobile_708,&EMBLEMS/EMBLEM_708,standard,,TRUE,1,,,0,
709,ui_emblem_mobile_709,ui_emblem_mobile_709,&EMBLEMS/EMBLEM_709,standard,,TRUE,1,,,0,
710,ui_emblem_mobile_710,ui_emblem_mobile_710,&EMBLEMS/EMBLEM_710,standard,,TRUE,1,,,0,
711,ui_emblem_mobile_711,ui_emblem_mobile_711,&EMBLEMS/EMBLEM_711,standard,,TRUE,1,,,0,
712,ui_emblem_mobile_712,ui_emblem_mobile_712,&EMBLEMS/EMBLEM_712,standard,,TRUE,1,,,0,
713,ui_emblem_mobile_713,ui_emblem_mobile_713,&EMBLEMS/EMBLEM_713,standard,,TRUE,1,,,0,
714,ui_emblem_mobile_714,ui_emblem_mobile_714,&EMBLEMS/EMBLEM_714,standard,,TRUE,1,,,0,
715,ui_emblem_mobile_715,ui_emblem_mobile_715,&EMBLEMS/EMBLEM_715,standard,,TRUE,1,,,0,
716,ui_emblem_mobile_716,ui_emblem_mobile_716,&EMBLEMS/EMBLEM_716,standard,,TRUE,1,,,0,
717,ui_emblem_mobile_717,ui_emblem_mobile_717,&EMBLEMS/EMBLEM_717,standard,,TRUE,1,,,0,
718,ui_emblem_mobile_718,ui_emblem_mobile_718,&EMBLEMS/EMBLEM_718,standard,,TRUE,1,,,0,
719,ui_emblem_mobile_719,ui_emblem_mobile_719,&EMBLEMS/EMBLEM_719,standard,,TRUE,1,,,0,
720,ui_emblem_mobile_720,ui_emblem_mobile_720,&EMBLEMS/EMBLEM_720,standard,,TRUE,1,,,0,
721,ui_emblem_mobile_721,ui_emblem_mobile_721,&EMBLEMS/EMBLEM_721,standard,,TRUE,1,,,0,
722,ui_emblem_mobile_722,ui_emblem_mobile_722,&EMBLEMS/EMBLEM_722,standard,,TRUE,1,,,0,
723,ui_emblem_mobile_723,ui_emblem_mobile_723,&EMBLEMS/EMBLEM_723,standard,,TRUE,1,,,0,
724,ui_emblem_mobile_724,ui_emblem_mobile_724,&EMBLEMS/EMBLEM_724,standard,,TRUE,1,,,0,
725,ui_emblem_mobile_725,ui_emblem_mobile_725,&EMBLEMS/EMBLEM_725,standard,,TRUE,1,,,0,
726,ui_emblem_mobile_726,ui_emblem_mobile_726,&EMBLEMS/EMBLEM_726,standard,,TRUE,1,,,0,
727,ui_emblem_mobile_727,ui_emblem_mobile_727,&EMBLEMS/EMBLEM_727,standard,,TRUE,1,,,0,
728,ui_emblem_mobile_728,ui_emblem_mobile_728,&EMBLEMS/EMBLEM_728,standard,,TRUE,1,,,0,
729,ui_emblem_mobile_729,ui_emblem_mobile_729,&EMBLEMS/EMBLEM_729,standard,,TRUE,1,,,0,
730,ui_emblem_mobile_730,ui_emblem_mobile_730,&EMBLEMS/EMBLEM_730,standard,,TRUE,1,,,0,
731,ui_emblem_mobile_731,ui_emblem_mobile_731,&EMBLEMS/EMBLEM_731,standard,,TRUE,1,,,0,
732,ui_emblem_mobile_732,ui_emblem_mobile_732,&EMBLEMS/EMBLEM_732,standard,,TRUE,1,,,0,
733,ui_emblem_mobile_733,ui_emblem_mobile_733,&EMBLEMS/EMBLEM_733,standard,,TRUE,1,,,0,
734,ui_emblem_mobile_734,ui_emblem_mobile_734,&EMBLEMS/EMBLEM_734,standard,,TRUE,1,,,0,
735,ui_emblem_mobile_735,ui_emblem_mobile_735,&EMBLEMS/EMBLEM_735,standard,,TRUE,1,,,0,
736,ui_emblem_mobile_736,ui_emblem_mobile_736,&EMBLEMS/EMBLEM_736,standard,,TRUE,1,,,0,
737,ui_emblem_mobile_737,ui_emblem_mobile_737,&EMBLEMS/EMBLEM_737,standard,,TRUE,1,,,0,
738,ui_emblem_mobile_738,ui_emblem_mobile_738,&EMBLEMS/EMBLEM_738,standard,,TRUE,1,,,0,
739,ui_emblem_mobile_739,ui_emblem_mobile_739,&EMBLEMS/EMBLEM_739,standard,,TRUE,1,,,0,
740,ui_emblem_mobile_740,ui_emblem_mobile_740,&EMBLEMS/EMBLEM_740,standard,,TRUE,1,,,0,
741,ui_emblem_mobile_741,ui_emblem_mobile_741,&EMBLEMS/EMBLEM_741,standard,,TRUE,1,,,0,
742,ui_emblem_mobile_742,ui_emblem_mobile_742,&EMBLEMS/EMBLEM_742,standard,,TRUE,1,,,0,
743,ui_emblem_mobile_743,ui_emblem_mobile_743,&EMBLEMS/EMBLEM_743,standard,,TRUE,1,,,0,
744,ui_emblem_mobile_744,ui_emblem_mobile_744,&EMBLEMS/EMBLEM_744,standard,,TRUE,1,,,0,
745,ui_emblem_mobile_745,ui_emblem_mobile_745,&EMBLEMS/EMBLEM_745,standard,,TRUE,1,,,0,
746,ui_emblem_mobile_746,ui_emblem_mobile_746,&EMBLEMS/EMBLEM_746,standard,,TRUE,1,,,0,
747,ui_emblem_mobile_747,ui_emblem_mobile_747,&EMBLEMS/EMBLEM_747,standard,,TRUE,1,,,0,
748,ui_emblem_mobile_748,ui_emblem_mobile_748,&EMBLEMS/EMBLEM_748,standard,,TRUE,1,,,0,
749,ui_emblem_mobile_749,ui_emblem_mobile_749,&EMBLEMS/EMBLEM_749,standard,,TRUE,1,,,0,
750,ui_emblem_mobile_750,ui_emblem_mobile_750,&EMBLEMS/EMBLEM_750,standard,,TRUE,1,,,0,
751,ui_emblem_mobile_751,ui_emblem_mobile_751,&EMBLEMS/EMBLEM_751,standard,,TRUE,1,,,0,
752,ui_emblem_mobile_752,ui_emblem_mobile_752,&EMBLEMS/EMBLEM_752,standard,,TRUE,1,,,0,
753,ui_emblem_mobile_753,ui_emblem_mobile_753,&EMBLEMS/EMBLEM_753,standard,,TRUE,1,,,0,
754,ui_emblem_mobile_754,ui_emblem_mobile_754,&EMBLEMS/EMBLEM_754,standard,,TRUE,1,,,0,
755,ui_emblem_mobile_755,ui_emblem_mobile_755,&EMBLEMS/EMBLEM_755,standard,,TRUE,1,,,0,
756,ui_emblem_mobile_756,ui_emblem_mobile_756,&EMBLEMS/EMBLEM_756,standard,,TRUE,1,,,0,
757,ui_emblem_mobile_757,ui_emblem_mobile_757,&EMBLEMS/EMBLEM_757,standard,,TRUE,1,,,0,
758,ui_emblem_mobile_758,ui_emblem_mobile_758,&EMBLEMS/EMBLEM_758,standard,,TRUE,1,,,0,
759,ui_emblem_mobile_759,ui_emblem_mobile_759,&EMBLEMS/EMBLEM_759,standard,,TRUE,1,,,0,
760,ui_emblem_mobile_760,ui_emblem_mobile_760,&EMBLEMS/EMBLEM_760,standard,,TRUE,1,,,0,
761,ui_emblem_mobile_761,ui_emblem_mobile_761,&EMBLEMS/EMBLEM_761,standard,,TRUE,1,,,0,
762,ui_emblem_mobile_762,ui_emblem_mobile_762,&EMBLEMS/EMBLEM_762,standard,,TRUE,1,,,0,
763,ui_emblem_mobile_763,ui_emblem_mobile_763,&EMBLEMS/EMBLEM_763,standard,,TRUE,1,,,0,
764,ui_emblem_mobile_764,ui_emblem_mobile_764,&EMBLEMS/EMBLEM_764,standard,,TRUE,1,,,0,
765,ui_emblem_mobile_765,ui_emblem_mobile_765,&EMBLEMS/EMBLEM_765,standard,,TRUE,1,,,0,
766,ui_emblem_mobile_766,ui_emblem_mobile_766,&EMBLEMS/EMBLEM_766,standard,,TRUE,1,,,0,
767,ui_emblem_mobile_767,ui_emblem_mobile_767,&EMBLEMS/EMBLEM_767,standard,,TRUE,1,,,0,
768,ui_emblem_mobile_768,ui_emblem_mobile_768,&EMBLEMS/EMBLEM_768,standard,,TRUE,1,,,0,
769,ui_emblem_mobile_769,ui_emblem_mobile_769,&EMBLEMS/EMBLEM_769,standard,,TRUE,1,,,0,
770,ui_emblem_mobile_770,ui_emblem_mobile_770,&EMBLEMS/EMBLEM_770,standard,,TRUE,1,,,0,
771,ui_emblem_mobile_771,ui_emblem_mobile_771,&EMBLEMS/EMBLEM_771,standard,,TRUE,1,,,0,
772,ui_emblem_mobile_772,ui_emblem_mobile_772,&EMBLEMS/EMBLEM_772,standard,,TRUE,1,,,0,
773,ui_emblem_mobile_773,ui_emblem_mobile_773,&EMBLEMS/EMBLEM_773,standard,,TRUE,1,,,0,
774,ui_emblem_mobile_774,ui_emblem_mobile_774,&EMBLEMS/EMBLEM_774,standard,,TRUE,1,,,0,
775,ui_emblem_mobile_775,ui_emblem_mobile_775,&EMBLEMS/EMBLEM_775,standard,,TRUE,1,,,0,
776,ui_emblem_mobile_776,ui_emblem_mobile_776,&EMBLEMS/EMBLEM_776,standard,,TRUE,1,,,0,
777,ui_emblem_mobile_777,ui_emblem_mobile_777,&EMBLEMS/EMBLEM_777,standard,,TRUE,1,,,0,
778,ui_emblem_mobile_778,ui_emblem_mobile_778,&EMBLEMS/EMBLEM_778,standard,,TRUE,1,,,0,
779,ui_emblem_mobile_779,ui_emblem_mobile_779,&EMBLEMS/EMBLEM_779,standard,,TRUE,1,,,0,
780,ui_emblem_mobile_780,ui_emblem_mobile_780,&EMBLEMS/EMBLEM_780,standard,,TRUE,1,,,0,
781,ui_emblem_mobile_781,ui_emblem_mobile_781,&EMBLEMS/EMBLEM_781,standard,,TRUE,1,,,0,
782,ui_emblem_mobile_782,ui_emblem_mobile_782,&EMBLEMS/EMBLEM_782,standard,,TRUE,1,,,0,
783,ui_emblem_mobile_783,ui_emblem_mobile_783,&EMBLEMS/EMBLEM_783,standard,,TRUE,1,,,0,
784,ui_emblem_mobile_784,ui_emblem_mobile_784,&EMBLEMS/EMBLEM_784,standard,,TRUE,1,,,0,
785,ui_emblem_mobile_785,ui_emblem_mobile_785,&EMBLEMS/EMBLEM_785,standard,,TRUE,1,,,0,
786,ui_emblem_mobile_786,ui_emblem_mobile_786,&EMBLEMS/EMBLEM_786,standard,,TRUE,1,,,0,
787,ui_emblem_mobile_787,ui_emblem_mobile_787,&EMBLEMS/EMBLEM_787,standard,,TRUE,1,,,0,
788,ui_emblem_mobile_788,ui_emblem_mobile_788,&EMBLEMS/EMBLEM_788,standard,,TRUE,1,,,0,
789,ui_emblem_mobile_789,ui_emblem_mobile_789,&EMBLEMS/EMBLEM_789,standard,,TRUE,1,,,0,
790,ui_emblem_mobile_790,ui_emblem_mobile_790,&EMBLEMS/EMBLEM_790,standard,,TRUE,1,,,0,
791,ui_emblem_mobile_791,ui_emblem_mobile_791,&EMBLEMS/EMBLEM_791,standard,,TRUE,1,,,0,
792,ui_emblem_mobile_792,ui_emblem_mobile_792,&EMBLEMS/EMBLEM_792,standard,,TRUE,1,,,0,
793,ui_emblem_mobile_793,ui_emblem_mobile_793,&EMBLEMS/EMBLEM_793,standard,,TRUE,1,,,0,
794,ui_emblem_mobile_794,ui_emblem_mobile_794,&EMBLEMS/EMBLEM_794,standard,,TRUE,1,,,0,
795,ui_emblem_mobile_795,ui_emblem_mobile_795,&EMBLEMS/EMBLEM_795,standard,,TRUE,1,,,0,
796,ui_emblem_mobile_796,ui_emblem_mobile_796,&EMBLEMS/EMBLEM_796,standard,,TRUE,1,,,0,
797,ui_emblem_mobile_797,ui_emblem_mobile_797,&EMBLEMS/EMBLEM_797,standard,,TRUE,1,,,0,
798,ui_emblem_mobile_798,ui_emblem_mobile_798,&EMBLEMS/EMBLEM_798,standard,,TRUE,1,,,0,
799,ui_emblem_mobile_799,ui_emblem_mobile_799,&EMBLEMS/EMBLEM_799,standard,,TRUE,1,,,0,
800,ui_emblem_mobile_800,ui_emblem_mobile_800,&EMBLEMS/EMBLEM_800,standard,,TRUE,1,,,0,
801,ui_emblem_mobile_801,ui_emblem_mobile_801,&EMBLEMS/EMBLEM_801,standard,,TRUE,1,,,0,
802,ui_emblem_mobile_802,ui_emblem_mobile_802,&EMBLEMS/EMBLEM_802,standard,,TRUE,1,,,0,
803,ui_emblem_mobile_803,ui_emblem_mobile_803,&EMBLEMS/EMBLEM_803,standard,,TRUE,1,,,0,
804,ui_emblem_mobile_804,ui_emblem_mobile_804,&EMBLEMS/EMBLEM_804,standard,,TRUE,1,,,0,
805,ui_emblem_mobile_805,ui_emblem_mobile_805,&EMBLEMS/EMBLEM_805,standard,,TRUE,1,,,0,
806,ui_emblem_mobile_806,ui_emblem_mobile_806,&EMBLEMS/EMBLEM_806,standard,,TRUE,1,,,0,
807,ui_emblem_mobile_807,ui_emblem_mobile_807,&EMBLEMS/EMBLEM_807,standard,,TRUE,1,,,0,
808,ui_emblem_mobile_808,ui_emblem_mobile_808,&EMBLEMS/EMBLEM_808,standard,,TRUE,1,,,0,
809,ui_emblem_mobile_809,ui_emblem_mobile_809,&EMBLEMS/EMBLEM_809,standard,,TRUE,1,,,0,
810,ui_emblem_mobile_810,ui_emblem_mobile_810,&EMBLEMS/EMBLEM_810,standard,,TRUE,1,,,0,
811,ui_emblem_mobile_811,ui_emblem_mobile_811,&EMBLEMS/EMBLEM_811,standard,,TRUE,1,,,0,
812,ui_emblem_mobile_812,ui_emblem_mobile_812,&EMBLEMS/EMBLEM_812,standard,,TRUE,1,,,0,
813,ui_emblem_mobile_813,ui_emblem_mobile_813,&EMBLEMS/EMBLEM_813,standard,,TRUE,1,,,0,
814,ui_emblem_mobile_814,ui_emblem_mobile_814,&EMBLEMS/EMBLEM_814,standard,,TRUE,1,,,0,
815,ui_emblem_mobile_815,ui_emblem_mobile_815,&EMBLEMS/EMBLEM_815,standard,,TRUE,1,,,0,
816,ui_emblem_mobile_816,ui_emblem_mobile_816,&EMBLEMS/EMBLEM_816,standard,,TRUE,1,,,0,
817,ui_emblem_mobile_817,ui_emblem_mobile_817,&EMBLEMS/EMBLEM_817,standard,,TRUE,1,,,0,
818,ui_emblem_mobile_818,ui_emblem_mobile_818,&EMBLEMS/EMBLEM_818,standard,,TRUE,1,,,0,
819,ui_emblem_mobile_819,ui_emblem_mobile_819,&EMBLEMS/EMBLEM_819,standard,,TRUE,1,,,0,
820,ui_emblem_mobile_820,ui_emblem_mobile_820,&EMBLEMS/EMBLEM_820,standard,,TRUE,1,,,0,
821,ui_emblem_mobile_821,ui_emblem_mobile_821,&EMBLEMS/EMBLEM_821,standard,,TRUE,1,,,0,
822,ui_emblem_mobile_822,ui_emblem_mobile_822,&EMBLEMS/EMBLEM_822,standard,,TRUE,1,,,0,
823,ui_emblem_mobile_823,ui_emblem_mobile_823,&EMBLEMS/EMBLEM_823,standard,,TRUE,1,,,0,
824,ui_emblem_mobile_824,ui_emblem_mobile_824,&EMBLEMS/EMBLEM_824,standard,,TRUE,1,,,0,
825,ui_emblem_mobile_825,ui_emblem_mobile_825,&EMBLEMS/EMBLEM_825,standard,,TRUE,1,,,0,
826,ui_emblem_mobile_826,ui_emblem_mobile_826,&EMBLEMS/EMBLEM_826,standard,,TRUE,1,,,0,
827,ui_emblem_mobile_827,ui_emblem_mobile_827,&EMBLEMS/EMBLEM_827,standard,,TRUE,1,,,0,
828,ui_emblem_mobile_828,ui_emblem_mobile_828,&EMBLEMS/EMBLEM_828,standard,,TRUE,1,,,0,
829,ui_emblem_mobile_829,ui_emblem_mobile_829,&EMBLEMS/EMBLEM_829,standard,,TRUE,1,,,0,
830,ui_emblem_mobile_830,ui_emblem_mobile_830,&EMBLEMS/EMBLEM_830,standard,,TRUE,1,,,0,
831,ui_emblem_mobile_831,ui_emblem_mobile_831,&EMBLEMS/EMBLEM_831,standard,,TRUE,1,,,0,
832,ui_emblem_mobile_832,ui_emblem_mobile_832,&EMBLEMS/EMBLEM_832,standard,,TRUE,1,,,0,
833,ui_emblem_mobile_833,ui_emblem_mobile_833,&EMBLEMS/EMBLEM_833,standard,,TRUE,1,,,0,
834,ui_emblem_mobile_834,ui_emblem_mobile_834,&EMBLEMS/EMBLEM_834,standard,,TRUE,1,,,0,
835,ui_emblem_mobile_835,ui_emblem_mobile_835,&EMBLEMS/EMBLEM_835,standard,,TRUE,1,,,0,
836,ui_emblem_mobile_836,ui_emblem_mobile_836,&EMBLEMS/EMBLEM_836,standard,,TRUE,1,,,0,
837,ui_emblem_mobile_837,ui_emblem_mobile_837,&EMBLEMS/EMBLEM_837,standard,,TRUE,1,,,0,
838,ui_emblem_mobile_838,ui_emblem_mobile_838,&EMBLEMS/EMBLEM_838,standard,,TRUE,1,,,0,
839,ui_emblem_mobile_839,ui_emblem_mobile_839,&EMBLEMS/EMBLEM_839,standard,,TRUE,1,,,0,
840,ui_emblem_mobile_840,ui_emblem_mobile_840,&EMBLEMS/EMBLEM_840,standard,,TRUE,1,,,0,
841,ui_emblem_mobile_841,ui_emblem_mobile_841,&EMBLEMS/EMBLEM_841,standard,,TRUE,1,,,0,
842,ui_emblem_mobile_842,ui_emblem_mobile_842,&EMBLEMS/EMBLEM_842,standard,,TRUE,1,,,0,
843,ui_emblem_mobile_843,ui_emblem_mobile_843,&EMBLEMS/EMBLEM_843,standard,,TRUE,1,,,0,
844,ui_emblem_mobile_844,ui_emblem_mobile_844,&EMBLEMS/EMBLEM_844,standard,,TRUE,1,,,0,
845,ui_emblem_mobile_845,ui_emblem_mobile_845,&EMBLEMS/EMBLEM_845,standard,,TRUE,1,,,0,
846,ui_emblem_mobile_846,ui_emblem_mobile_846,&EMBLEMS/EMBLEM_846,standard,,TRUE,1,,,0,
847,ui_emblem_mobile_847,ui_emblem_mobile_847,&EMBLEMS/EMBLEM_847,standard,,TRUE,1,,,0,
848,ui_emblem_mobile_848,ui_emblem_mobile_848,&EMBLEMS/EMBLEM_848,standard,,TRUE,1,,,0,
849,ui_emblem_mobile_849,ui_emblem_mobile_849,&EMBLEMS/EMBLEM_849,standard,,TRUE,1,,,0,
850,ui_emblem_mobile_850,ui_emblem_mobile_850,&EMBLEMS/EMBLEM_850,standard,,TRUE,1,,,0,
851,ui_emblem_mobile_851,ui_emblem_mobile_851,&EMBLEMS/EMBLEM_851,standard,,TRUE,1,,,0,
852,ui_emblem_mobile_852,ui_emblem_mobile_852,&EMBLEMS/EMBLEM_852,standard,,TRUE,1,,,0,
853,ui_emblem_mobile_853,ui_emblem_mobile_853,&EMBLEMS/EMBLEM_853,standard,,TRUE,1,,,0,
854,ui_emblem_mobile_854,ui_emblem_mobile_854,&EMBLEMS/EMBLEM_854,standard,,TRUE,1,,,0,
855,ui_emblem_mobile_855,ui_emblem_mobile_855,&EMBLEMS/EMBLEM_855,standard,,TRUE,1,,,0,
856,ui_emblem_mobile_856,ui_emblem_mobile_856,&EMBLEMS/EMBLEM_856,standard,,TRUE,1,,,0,
857,ui_emblem_mobile_857,ui_emblem_mobile_857,&EMBLEMS/EMBLEM_857,standard,,TRUE,1,,,0,
858,ui_emblem_mobile_858,ui_emblem_mobile_858,&EMBLEMS/EMBLEM_858,standard,,TRUE,1,,,0,
859,ui_emblem_mobile_859,ui_emblem_mobile_859,&EMBLEMS/EMBLEM_859,standard,,TRUE,1,,,0,
860,ui_emblem_mobile_860,ui_emblem_mobile_860,&EMBLEMS/EMBLEM_860,standard,,TRUE,1,,,0,
861,ui_emblem_mobile_861,ui_emblem_mobile_861,&EMBLEMS/EMBLEM_861,standard,,TRUE,1,,,0,
862,ui_emblem_mobile_862,ui_emblem_mobile_862,&EMBLEMS/EMBLEM_862,standard,,TRUE,1,,,0,
863,ui_emblem_mobile_863,ui_emblem_mobile_863,&EMBLEMS/EMBLEM_863,standard,,TRUE,1,,,0,
864,ui_emblem_mobile_864,ui_emblem_mobile_864,&EMBLEMS/EMBLEM_864,standard,,TRUE,1,,,0,
865,ui_emblem_mobile_865,ui_emblem_mobile_865,&EMBLEMS/EMBLEM_865,standard,,TRUE,1,,,0,
866,ui_emblem_mobile_866,ui_emblem_mobile_866,&EMBLEMS/EMBLEM_866,standard,,TRUE,1,,,0,
867,ui_emblem_mobile_867,ui_emblem_mobile_867,&EMBLEMS/EMBLEM_867,standard,,TRUE,1,,,0,
868,ui_emblem_mobile_868,ui_emblem_mobile_868,&EMBLEMS/EMBLEM_868,standard,,TRUE,1,,,0,
869,ui_emblem_mobile_869,ui_emblem_mobile_869,&EMBLEMS/EMBLEM_869,standard,,TRUE,1,,,0,
870,ui_emblem_mobile_870,ui_emblem_mobile_870,&EMBLEMS/EMBLEM_870,standard,,TRUE,1,,,0,
871,ui_emblem_mobile_871,ui_emblem_mobile_871,&EMBLEMS/EMBLEM_871,standard,,TRUE,1,,,0,
872,ui_emblem_mobile_872,ui_emblem_mobile_872,&EMBLEMS/EMBLEM_872,standard,,TRUE,1,,,0,
873,ui_emblem_mobile_873,ui_emblem_mobile_873,&EMBLEMS/EMBLEM_873,standard,,TRUE,1,,,0,
874,ui_emblem_mobile_874,ui_emblem_mobile_874,&EMBLEMS/EMBLEM_874,standard,,TRUE,1,,,0,
875,ui_emblem_mobile_875,ui_emblem_mobile_875,&EMBLEMS/EMBLEM_875,standard,,TRUE,1,,,0,
876,ui_emblem_mobile_876,ui_emblem_mobile_876,&EMBLEMS/EMBLEM_876,standard,,TRUE,1,,,0,
877,ui_emblem_mobile_877,ui_emblem_mobile_877,&EMBLEMS/EMBLEM_877,standard,,TRUE,1,,,0,
878,ui_emblem_mobile_878,ui_emblem_mobile_878,&EMBLEMS/EMBLEM_878,standard,,TRUE,1,,,0,
879,ui_emblem_mobile_879,ui_emblem_mobile_879,&EMBLEMS/EMBLEM_879,standard,,TRUE,1,,,0,
880,ui_emblem_mobile_880,ui_emblem_mobile_880,&EMBLEMS/EMBLEM_880,standard,,TRUE,1,,,0,
881,ui_emblem_mobile_881,ui_emblem_mobile_881,&EMBLEMS/EMBLEM_881,standard,,TRUE,1,,,0,
882,ui_emblem_mobile_882,ui_emblem_mobile_882,&EMBLEMS/EMBLEM_882,standard,,TRUE,1,,,0,
883,ui_emblem_mobile_883,ui_emblem_mobile_883,&EMBLEMS/EMBLEM_883,standard,,TRUE,1,,,0,
884,ui_emblem_mobile_884,ui_emblem_mobile_884,&EMBLEMS/EMBLEM_884,standard,,TRUE,1,,,0,
885,ui_emblem_mobile_885,ui_emblem_mobile_885,&EMBLEMS/EMBLEM_885,standard,,TRUE,1,,,0,
886,ui_emblem_mobile_886,ui_emblem_mobile_886,&EMBLEMS/EMBLEM_886,standard,,TRUE,1,,,0,
887,ui_emblem_mobile_887,ui_emblem_mobile_887,&EMBLEMS/EMBLEM_887,standard,,TRUE,1,,,0,
888,ui_emblem_mobile_888,ui_emblem_mobile_888,&EMBLEMS/EMBLEM_888,standard,,TRUE,1,,,0,
889,ui_emblem_mobile_889,ui_emblem_mobile_889,&EMBLEMS/EMBLEM_889,standard,,TRUE,1,,,0,
890,ui_emblem_mobile_890,ui_emblem_mobile_890,&EMBLEMS/EMBLEM_890,standard,,TRUE,1,,,0,
891,ui_emblem_mobile_891,ui_emblem_mobile_891,&EMBLEMS/EMBLEM_891,standard,,TRUE,1,,,0,
892,ui_emblem_mobile_892,ui_emblem_mobile_892,&EMBLEMS/EMBLEM_892,standard,,TRUE,1,,,0,
893,ui_emblem_mobile_893,ui_emblem_mobile_893,&EMBLEMS/EMBLEM_893,standard,,TRUE,1,,,0,
894,ui_emblem_mobile_894,ui_emblem_mobile_894,&EMBLEMS/EMBLEM_894,standard,,TRUE,1,,,0,
895,ui_emblem_mobile_895,ui_emblem_mobile_895,&EMBLEMS/EMBLEM_895,standard,,TRUE,1,,,0,
896,ui_emblem_mobile_896,ui_emblem_mobile_896,&EMBLEMS/EMBLEM_896,standard,,TRUE,1,,,0,
897,ui_emblem_mobile_897,ui_emblem_mobile_897,&EMBLEMS/EMBLEM_897,standard,,TRUE,1,,,0,
898,ui_emblem_mobile_898,ui_emblem_mobile_898,&EMBLEMS/EMBLEM_898,standard,,TRUE,1,,,0,
899,ui_emblem_mobile_899,ui_emblem_mobile_899,&EMBLEMS/EMBLEM_899,standard,,TRUE,1,,,0,
900,ui_emblem_mobile_900,ui_emblem_mobile_900,&EMBLEMS/EMBLEM_900,standard,,TRUE,1,,,0,
